k_on,k_off,v_open,v_close
9.999999999999999e-6,3.1622776601683795e-5,3.1622776601683796e-6,0.001
9.999999999999999e-6,3.1622776601683795e-5,3.1622776601683796e-6,0.0017782794100389228
9.999999999999999e-6,3.1622776601683795e-5,3.1622776601683796e-6,0.003162277660168379
9.999999999999999e-6,3.1622776601683795e-5,5.623413251903491e-6,0.001
9.999999999999999e-6,3.1622776601683795e-5,5.623413251903491e-6,0.0017782794100389228
9.999999999999999e-6,3.1622776601683795e-5,5.623413251903491e-6,0.003162277660168379
9.999999999999999e-6,3.1622776601683795e-5,1.0e-5,0.001
9.999999999999999e-6,3.1622776601683795e-5,1.0e-5,0.0017782794100389228
9.999999999999999e-6,3.1622776601683795e-5,1.0e-5,0.003162277660168379
9.999999999999999e-6,5.623413251903491e-5,3.1622776601683796e-6,0.001
9.999999999999999e-6,5.623413251903491e-5,3.1622776601683796e-6,0.0017782794100389228
9.999999999999999e-6,5.623413251903491e-5,3.1622776601683796e-6,0.003162277660168379
9.999999999999999e-6,5.623413251903491e-5,5.623413251903491e-6,0.001
9.999999999999999e-6,5.623413251903491e-5,5.623413251903491e-6,0.0017782794100389228
9.999999999999999e-6,5.623413251903491e-5,5.623413251903491e-6,0.003162277660168379
9.999999999999999e-6,5.623413251903491e-5,1.0e-5,0.001
9.999999999999999e-6,5.623413251903491e-5,1.0e-5,0.0017782794100389228
9.999999999999999e-6,5.623413251903491e-5,1.0e-5,0.003162277660168379
9.999999999999999e-6,9.999999999999999e-5,3.1622776601683796e-6,0.001
9.999999999999999e-6,9.999999999999999e-5,3.1622776601683796e-6,0.0017782794100389228
9.999999999999999e-6,9.999999999999999e-5,3.1622776601683796e-6,0.003162277660168379
9.999999999999999e-6,9.999999999999999e-5,5.623413251903491e-6,0.001
9.999999999999999e-6,9.999999999999999e-5,5.623413251903491e-6,0.0017782794100389228
9.999999999999999e-6,9.999999999999999e-5,5.623413251903491e-6,0.003162277660168379
9.999999999999999e-6,9.999999999999999e-5,1.0e-5,0.001
9.999999999999999e-6,9.999999999999999e-5,1.0e-5,0.0017782794100389228
9.999999999999999e-6,9.999999999999999e-5,1.0e-5,0.003162277660168379
1.7782794100389226e-5,3.1622776601683795e-5,3.1622776601683796e-6,0.001
1.7782794100389226e-5,3.1622776601683795e-5,3.1622776601683796e-6,0.0017782794100389228
1.7782794100389226e-5,3.1622776601683795e-5,3.1622776601683796e-6,0.003162277660168379
1.7782794100389226e-5,3.1622776601683795e-5,5.623413251903491e-6,0.001
1.7782794100389226e-5,3.1622776601683795e-5,5.623413251903491e-6,0.0017782794100389228
1.7782794100389226e-5,3.1622776601683795e-5,5.623413251903491e-6,0.003162277660168379
1.7782794100389226e-5,3.1622776601683795e-5,1.0e-5,0.001
1.7782794100389226e-5,3.1622776601683795e-5,1.0e-5,0.0017782794100389228
1.7782794100389226e-5,3.1622776601683795e-5,1.0e-5,0.003162277660168379
1.7782794100389226e-5,5.623413251903491e-5,3.1622776601683796e-6,0.001
1.7782794100389226e-5,5.623413251903491e-5,3.1622776601683796e-6,0.0017782794100389228
1.7782794100389226e-5,5.623413251903491e-5,3.1622776601683796e-6,0.003162277660168379
1.7782794100389226e-5,5.623413251903491e-5,5.623413251903491e-6,0.001
1.7782794100389226e-5,5.623413251903491e-5,5.623413251903491e-6,0.0017782794100389228
1.7782794100389226e-5,5.623413251903491e-5,5.623413251903491e-6,0.003162277660168379
1.7782794100389226e-5,5.623413251903491e-5,1.0e-5,0.001
1.7782794100389226e-5,5.623413251903491e-5,1.0e-5,0.0017782794100389228
1.7782794100389226e-5,5.623413251903491e-5,1.0e-5,0.003162277660168379
1.7782794100389226e-5,9.999999999999999e-5,3.1622776601683796e-6,0.001
1.7782794100389226e-5,9.999999999999999e-5,3.1622776601683796e-6,0.0017782794100389228
1.7782794100389226e-5,9.999999999999999e-5,3.1622776601683796e-6,0.003162277660168379
1.7782794100389226e-5,9.999999999999999e-5,5.623413251903491e-6,0.001
1.7782794100389226e-5,9.999999999999999e-5,5.623413251903491e-6,0.0017782794100389228
1.7782794100389226e-5,9.999999999999999e-5,5.623413251903491e-6,0.003162277660168379
1.7782794100389226e-5,9.999999999999999e-5,1.0e-5,0.001
1.7782794100389226e-5,9.999999999999999e-5,1.0e-5,0.0017782794100389228
1.7782794100389226e-5,9.999999999999999e-5,1.0e-5,0.003162277660168379
3.162277660168379e-5,3.1622776601683795e-5,3.1622776601683796e-6,0.001
3.162277660168379e-5,3.1622776601683795e-5,3.1622776601683796e-6,0.0017782794100389228
3.162277660168379e-5,3.1622776601683795e-5,3.1622776601683796e-6,0.003162277660168379
3.162277660168379e-5,3.1622776601683795e-5,5.623413251903491e-6,0.001
3.162277660168379e-5,3.1622776601683795e-5,5.623413251903491e-6,0.0017782794100389228
3.162277660168379e-5,3.1622776601683795e-5,5.623413251903491e-6,0.003162277660168379
3.162277660168379e-5,3.1622776601683795e-5,1.0e-5,0.001
3.162277660168379e-5,3.1622776601683795e-5,1.0e-5,0.0017782794100389228
3.162277660168379e-5,3.1622776601683795e-5,1.0e-5,0.003162277660168379
3.162277660168379e-5,5.623413251903491e-5,3.1622776601683796e-6,0.001
3.162277660168379e-5,5.623413251903491e-5,3.1622776601683796e-6,0.0017782794100389228
3.162277660168379e-5,5.623413251903491e-5,3.1622776601683796e-6,0.003162277660168379
3.162277660168379e-5,5.623413251903491e-5,5.623413251903491e-6,0.001
3.162277660168379e-5,5.623413251903491e-5,5.623413251903491e-6,0.0017782794100389228
3.162277660168379e-5,5.623413251903491e-5,5.623413251903491e-6,0.003162277660168379
3.162277660168379e-5,5.623413251903491e-5,1.0e-5,0.001
3.162277660168379e-5,5.623413251903491e-5,1.0e-5,0.0017782794100389228
3.162277660168379e-5,5.623413251903491e-5,1.0e-5,0.003162277660168379
3.162277660168379e-5,9.999999999999999e-5,3.1622776601683796e-6,0.001
3.162277660168379e-5,9.999999999999999e-5,3.1622776601683796e-6,0.0017782794100389228
3.162277660168379e-5,9.999999999999999e-5,3.1622776601683796e-6,0.003162277660168379
3.162277660168379e-5,9.999999999999999e-5,5.623413251903491e-6,0.001
3.162277660168379e-5,9.999999999999999e-5,5.623413251903491e-6,0.0017782794100389228
3.162277660168379e-5,9.999999999999999e-5,5.623413251903491e-6,0.003162277660168379
3.162277660168379e-5,9.999999999999999e-5,1.0e-5,0.001
3.162277660168379e-5,9.999999999999999e-5,1.0e-5,0.0017782794100389228
3.162277660168379e-5,9.999999999999999e-5,1.0e-5,0.003162277660168379
