para,error
0.5,156.38729858398438
0.6,136.65521240234375
0.7,120.26921081542969
0.8,106.53468322753906
0.9,94.8809585571289
1.0,83.11146545410156
1.2,77.59968566894531
1.4,43.68627166748047
1.5,23.324296951293945
1.6,21.734861373901367
1.8,8.774903297424316
2.0,3.5278820991516113
2.1,4.627716541290283
2.4,4.431138038635254
2.5,8.463495254516602
2.7,4.657197952270508
2.8,6.275432586669922
3.0,4.1756110191345215
3.2,8.227736473083496
3.5,7.210263729095459
3.6,9.661863327026367
4.0,6.9069719314575195
4.2,11.283768653869629
4.5,6.816306114196777
4.8,12.000991821289062
4.9,13.387142181396484
5.0,6.936100959777832
5.4,12.175121307373047
5.5,17.67877197265625
5.6,12.827421188354492
6.0,14.306350708007812
6.3,14.248664855957031
6.4,14.267233848571777
6.5,17.278026580810547
6.6,15.383447647094727
7.0,15.12662124633789
7.2,15.751502990722656
7.5,17.316123962402344
7.7,16.092926025390625
7.8,16.188636779785156
8.0,17.417560577392578
8.1,19.748050689697266
8.4,16.65918731689453
8.5,17.550155639648438
8.8,19.289356231689453
9.0,17.141334533691406
9.1,18.048385620117188
9.5,17.86798858642578
9.6,17.621732711791992
9.8,18.981857299804688
9.9,24.54292869567871
10.0,18.04009246826172
10.2,18.0922908782959
10.4,22.335052490234375
10.5,19.870269775390625
10.8,18.54824447631836
11.0,21.84951400756836
11.2,20.71001434326172
11.4,18.98694610595703
11.7,26.333019256591797
11.9,21.500648498535156
12.0,19.40711212158203
12.6,22.243480682373047
12.8,26.156436920166016
13.0,20.90835189819336
13.3,22.940753936767578
13.5,25.518657684326172
13.6,27.248437881469727
14.0,20.54569435119629
14.4,25.191532135009766
15.0,20.234725952148438
15.2,29.20136260986328
15.3,24.904720306396484
16.0,19.96521759033203
16.2,24.65123748779297
17.0,19.729455947875977
17.1,24.425617218017578
18.0,19.52151870727539
19.0,19.33678436279297
20.0,19.17159652709961
