para,error
0.5,155.25279235839844
0.6,136.3810272216797
0.7,120.66815185546875
0.8,107.46224212646484
0.9,95.26112365722656
1.0,83.67100524902344
1.2,77.8835678100586
1.4,44.08004379272461
1.5,24.147897720336914
1.6,22.099098205566406
1.8,8.955253601074219
2.0,3.5979232788085938
2.1,4.696896553039551
2.4,4.299377918243408
2.5,8.107059478759766
2.7,4.683335304260254
2.8,6.113320350646973
3.0,4.142211437225342
3.2,8.525798797607422
3.5,6.8490495681762695
3.6,9.449512481689453
4.0,6.559133529663086
4.2,11.144679069519043
4.5,6.492497444152832
4.8,11.716926574707031
4.9,13.131696701049805
5.0,6.6470794677734375
5.4,11.896366119384766
5.5,17.546541213989258
5.6,12.550081253051758
6.0,14.078298568725586
6.3,13.991741180419922
6.4,14.000242233276367
6.5,17.137592315673828
6.6,15.16733455657959
7.0,14.871644973754883
7.2,15.533146858215332
7.5,17.169490814208984
7.7,15.840665817260742
7.8,15.968636512756348
8.0,17.26836395263672
8.1,19.55016326904297
8.4,16.43797492980957
8.5,17.398681640625
8.8,19.057861328125
9.0,16.91923713684082
9.1,17.80249786376953
9.5,17.712631225585938
9.6,17.39898681640625
9.8,18.739269256591797
9.9,24.39394187927246
10.0,17.883068084716797
10.2,17.869077682495117
10.4,22.125333786010742
10.5,19.630937576293945
10.8,18.3247013092041
11.0,20.48998260498047
11.2,20.473844528198242
11.4,18.763181686401367
11.7,24.83647918701172
11.9,21.267518997192383
12.0,19.18320655822754
12.6,22.013259887695312
12.8,25.97440528869629
13.0,19.561782836914062
13.3,22.71330451965332
13.5,24.025049209594727
13.6,27.07439613342285
14.0,19.205089569091797
14.4,23.699588775634766
15.0,18.899700164794922
15.2,29.04169273376465
15.3,23.414478302001953
16.0,18.635391235351562
16.2,23.16269302368164
17.0,18.404464721679688
17.1,22.93874740600586
18.0,18.201025009155273
19.0,18.020477294921875
20.0,17.859188079833984
