para,error
0.5,155.29595947265625
0.6,135.968017578125
0.7,119.89234161376953
0.8,106.3984603881836
0.9,94.41272735595703
1.0,82.587890625
1.2,77.64668273925781
1.4,43.71765899658203
1.5,24.483531951904297
1.6,21.699771881103516
1.8,8.602760314941406
2.0,3.433605670928955
2.1,4.636224269866943
2.4,4.057272434234619
2.5,7.778521537780762
2.7,4.5587873458862305
2.8,5.767424583435059
3.0,4.185429573059082
3.2,8.538043022155762
3.5,6.65737771987915
3.6,9.942327499389648
4.0,6.4690351486206055
4.2,11.860340118408203
4.5,6.525679588317871
4.8,11.700605392456055
4.9,13.194361686706543
5.0,6.824963569641113
5.4,11.751801490783691
5.5,17.824426651000977
5.6,12.453041076660156
6.0,13.816418647766113
6.3,13.917731285095215
6.4,13.82229232788086
6.5,17.334064483642578
6.6,15.191307067871094
7.0,14.734748840332031
7.2,15.419872283935547
7.5,17.296627044677734
7.7,15.6456937789917
7.8,15.901317596435547
8.0,17.063400268554688
8.1,19.129680633544922
8.4,16.330476760864258
8.5,17.466793060302734
8.8,18.666793823242188
9.0,16.774818420410156
9.1,17.505460739135742
9.5,17.730209350585938
9.6,17.220600128173828
9.8,18.397594451904297
9.9,23.820659637451172
10.0,17.87807273864746
10.2,17.659385681152344
10.4,21.620580673217773
10.5,19.248371124267578
10.8,18.086103439331055
11.0,21.289108276367188
11.2,20.05375099182129
11.4,18.49783706665039
11.7,25.762496948242188
11.9,20.81291961669922
12.0,18.89305305480957
12.6,21.526853561401367
12.8,25.333736419677734
13.0,20.34300994873047
13.3,22.197513580322266
13.5,24.94334602355957
13.6,26.395793914794922
14.0,19.978515625
14.4,24.614330291748047
15.0,19.66600799560547
15.2,28.295989990234375
15.3,24.325876235961914
16.0,19.39518928527832
16.2,24.07095718383789
17.0,19.158302307128906
17.1,23.844070434570312
18.0,18.949386596679688
19.0,18.763797760009766
20.0,18.597858428955078
