para,error
0.5,348.3714294433594
0.6,350.91827392578125
0.7,353.1058349609375
0.8,355.0047912597656
0.9,356.66851806640625
1.0,336.4857482910156
1.2,253.90509033203125
1.4,189.34695434570312
1.5,157.87539672851562
1.6,139.07513427734375
1.8,99.67652130126953
2.0,68.2376480102539
2.1,58.225982666015625
2.4,31.33090591430664
2.5,24.610713958740234
2.7,16.306737899780273
2.8,12.764410972595215
3.0,8.355189323425293
3.2,6.849498748779297
3.5,6.3779120445251465
3.6,5.339897155761719
4.0,6.048829078674316
4.2,8.846940040588379
4.5,7.3452534675598145
4.8,9.698026657104492
4.9,14.380609512329102
5.0,7.776252269744873
5.4,12.773275375366211
5.5,39.59943771362305
5.6,20.115819931030273
6.0,17.979862213134766
6.3,28.185178756713867
6.4,36.44280242919922
6.5,42.21929168701172
6.6,40.58864974975586
7.0,38.48436737060547
7.2,41.6510124206543
7.5,58.23606491088867
7.7,51.3154296875
7.8,57.76175308227539
8.0,49.737674713134766
8.1,53.09149932861328
8.4,66.27146911621094
8.5,81.41366577148438
8.8,62.39153289794922
9.0,55.71738052368164
9.1,65.7437973022461
9.5,78.74015808105469
9.6,59.63027572631836
9.8,63.64192199707031
9.9,55.18661880493164
10.0,52.13903045654297
10.2,68.82501220703125
10.4,57.35596466064453
10.5,61.860321044921875
10.8,52.678565979003906
11.0,49.310997009277344
11.2,55.45420837402344
11.4,66.41712951660156
11.7,50.61454772949219
11.9,59.01106262207031
12.0,47.02726745605469
12.6,48.889854431152344
12.8,52.46281433105469
13.0,45.14942932128906
13.3,56.84041976928711
13.5,47.429649353027344
13.6,51.26833724975586
14.0,43.58141326904297
14.4,46.17918395996094
15.0,42.25465774536133
15.2,49.30811309814453
15.3,45.097557067871094
16.0,41.119056701660156
16.2,44.153663635253906
17.0,40.13722610473633
17.1,43.323448181152344
18.0,39.28074645996094
19.0,38.527687072753906
20.0,37.86083984375
