para,error
0.7,236.82992553710938
0.8,214.9053955078125
0.9,193.67654418945312
1.0,173.7315216064453
1.1,155.10838317871094
1.2,137.71246337890625
1.3,119.99618530273438
1.4,67.40226745605469
1.5,87.17913818359375
1.6,44.29301452636719
1.7,59.792842864990234
1.8,27.06360626220703
1.9,39.09906005859375
2.0,15.248443603515625
2.1,4.973759651184082
2.2,8.232048034667969
2.4,3.5761618614196777
2.6,5.568307876586914
2.7,4.267743110656738
2.8,5.7813615798950195
3.0,6.336379051208496
3.2,7.593646049499512
3.3,12.861458778381348
3.4,11.00370979309082
3.5,41.92371368408203
3.6,16.53317642211914
3.8,24.109886169433594
3.9,38.60004425048828
4.0,33.664119720458984
4.2,57.40433120727539
4.4,87.7283706665039
4.5,79.90869903564453
4.8,105.93212890625
4.9,187.86073303222656
5.0,161.54554748535156
5.1,135.30215454101562
5.2,163.9652557373047
5.4,167.8544158935547
5.5,216.6753387451172
5.6,209.77737426757812
5.7,203.43228149414062
6.0,241.88638305664062
6.3,352.3686828613281
6.4,315.2086181640625
6.5,346.2099609375
6.6,376.6925354003906
6.8,374.0240478515625
7.0,419.5695495605469
7.2,436.23187255859375
7.5,498.02581787109375
7.6,501.8720703125
7.7,555.0134887695312
7.8,559.014404296875
8.0,570.7027587890625
8.1,639.466796875
8.4,653.2498779296875
8.5,668.5427856445312
8.8,716.6304931640625
9.0,759.302490234375
9.1,731.3091430664062
9.5,854.6939086914062
9.6,810.4444580078125
9.8,805.578369140625
9.9,870.7740478515625
10.0,907.95751953125
10.2,990.0069580078125
10.4,899.4619140625
10.5,876.080322265625
10.8,976.337646484375
11.0,1032.1102294921875
11.2,942.9193725585938
11.4,1230.454345703125
11.7,1075.9622802734375
11.9,1006.24658203125
12.0,1063.29443359375
12.1,1199.09033203125
12.6,1066.2376708984375
12.8,1138.45166015625
13.0,1258.8548583984375
13.2,1326.923095703125
13.3,1123.078857421875
13.5,1258.126708984375
13.6,1209.4095458984375
14.0,1176.958251953125
14.3,1443.9986572265625
14.4,1276.419921875
15.0,1458.5413818359375
15.2,1339.735107421875
15.3,1419.46533203125
15.4,1552.5673828125
15.6,1617.6363525390625
16.0,1399.600830078125
16.2,1493.142578125
16.5,1653.888671875
16.8,1732.530029296875
16.9,1790.1278076171875
17.0,1634.325927734375
17.1,1562.5889892578125
17.6,1748.525146484375
18.0,1628.1090087890625
18.2,1910.758056640625
18.7,1837.016357421875
19.0,1789.5201416015625
19.2,1938.994873046875
19.5,2022.67724609375
19.6,2086.596923828125
19.8,1919.8677978515625
20.0,1860.35107421875
20.4,2031.87451171875
20.8,2126.67236328125
20.9,1997.54638671875
21.0,2203.032958984375
21.6,2118.646240234375
22.0,2070.47998046875
22.1,2223.467041015625
22.4,2310.982666015625
22.5,2380.04296875
22.8,2199.8408203125
23.4,2313.718017578125
23.8,2411.257080078125
24.0,2275.940185546875
24.7,2398.018798828125
25.2,2504.5849609375
25.5,2594.872314453125
25.6,2667.98876953125
26.0,2476.9013671875
26.6,2591.6181640625
27.0,2690.91015625
27.2,2774.065185546875
28.0,2672.9375
28.5,2780.337158203125
28.8,2872.48046875
28.9,2948.685546875
30.0,2863.7802734375
30.4,2963.994873046875
30.6,3049.1767578125
32.0,3049.279296875
32.3,3142.501953125
32.4,3220.95068359375
34.0,3229.373291015625
34.2,3315.837646484375
36.0,3404.06689453125
36.1,3484.0322265625
38.0,3573.41455078125
40.0,3737.50537109375
