para,error
0.7,148.98052978515625
0.8,149.53317260742188
0.9,150.03839111328125
1.0,134.0265350341797
1.1,108.65475463867188
1.2,86.68115234375
1.3,67.83192443847656
1.4,51.502769470214844
1.5,38.526588439941406
1.6,27.401533126831055
1.7,18.979318618774414
1.8,12.263967514038086
1.9,7.710997104644775
2.0,4.7360076904296875
2.1,3.449091911315918
2.2,3.507625102996826
2.4,3.7873871326446533
2.6,7.131496906280518
2.7,4.720966339111328
2.8,5.208682060241699
3.0,4.447331428527832
3.2,7.458199501037598
3.3,4.178357124328613
3.4,8.87037181854248
3.5,14.925333023071289
3.6,4.036327362060547
3.8,9.801804542541504
3.9,3.7966792583465576
4.0,11.10969066619873
4.2,3.778705358505249
4.4,11.862606048583984
4.5,4.463746547698975
4.8,5.842153549194336
4.9,17.583721160888672
5.0,15.96357536315918
5.1,7.904407501220703
5.2,17.16419219970703
5.4,10.641122817993164
5.5,23.38778305053711
5.6,23.279586791992188
5.7,14.04304027557373
6.0,18.10102653503418
6.3,43.313926696777344
6.4,41.981346130371094
6.5,44.520904541015625
6.6,43.13581085205078
6.8,45.70708465576172
7.0,41.59844970703125
7.2,40.89952850341797
7.5,42.50358581542969
7.6,44.17723083496094
7.7,40.22596740722656
7.8,40.79181671142578
8.0,39.34101867675781
8.1,39.07477951049805
8.4,39.118408203125
8.5,41.03288269042969
8.8,38.10938262939453
9.0,37.632530212402344
9.1,38.21807861328125
9.5,39.93817901611328
9.6,37.12846374511719
9.8,37.481658935546875
9.9,36.505592346191406
10.0,36.29765319824219
10.2,38.03635787963867
10.4,36.34227752685547
10.5,36.87619400024414
10.8,35.579681396484375
11.0,35.227745056152344
11.2,35.68534851074219
11.4,37.217681884765625
11.7,34.8048095703125
11.9,35.962181091308594
12.0,34.352149963378906
12.1,34.244483947753906
12.6,34.150733947753906
12.8,34.57939910888672
13.0,33.62303161621094
13.2,33.419864654541016
13.3,35.330772399902344
13.5,33.59161376953125
13.6,34.13284683227539
14.0,33.00692367553711
14.3,32.7325439453125
14.4,32.709747314453125
15.0,32.47974395751953
15.2,33.392799377441406
15.3,32.6868782043457
15.4,32.1512451171875
15.6,32.06053924560547
16.0,32.023746490478516
16.2,32.31599426269531
16.5,31.6534481048584
16.8,31.511058807373047
16.9,31.554412841796875
17.0,31.625568389892578
17.1,31.987258911132812
17.6,31.222536087036133
18.0,31.040184020996094
18.2,31.034000396728516
18.7,30.845996856689453
19.0,30.963991165161133
19.2,30.63231658935547
19.5,30.587766647338867
19.6,30.681732177734375
19.8,30.514240264892578
20.0,30.686323165893555
20.4,30.27570343017578
20.8,30.201032638549805
20.9,30.219783782958984
21.0,30.258056640625
21.6,29.961326599121094
22.0,29.956722259521484
22.1,29.86272430419922
22.4,29.89069366455078
22.5,30.022762298583984
22.8,29.682157516479492
23.4,29.564342498779297
23.8,29.569189071655273
24.0,29.43263053894043
24.7,29.29926109313965
25.2,29.28551483154297
25.5,29.367107391357422
25.6,29.527389526367188
26.0,29.06222915649414
26.6,29.03339958190918
27.0,29.096954345703125
27.2,29.235517501831055
28.0,28.807886123657227
28.5,28.85677719116211
28.8,28.977811813354492
28.9,29.15855598449707
30.0,28.641876220703125
30.4,28.748634338378906
30.6,28.91232681274414
32.0,28.54351806640625
32.3,28.693294525146484
32.4,28.888460159301758
34.0,28.497207641601562
34.2,28.678802490234375
36.0,28.49106788635254
36.1,28.695960998535156
38.0,28.515958786010742
40.0,28.564817428588867
