para,error
0.7,509.69012451171875
0.8,456.0043029785156
0.9,406.8520202636719
1.0,361.9002685546875
1.1,319.2377014160156
1.2,279.20233154296875
1.3,243.3719482421875
1.4,202.99722290039062
1.5,183.0581512451172
1.6,151.56063842773438
1.7,135.4376220703125
1.8,111.04827117919922
1.9,98.13087463378906
2.0,79.3738784790039
2.1,62.79549026489258
2.2,53.89781951904297
2.4,32.67658615112305
2.6,20.98366928100586
2.7,15.193220138549805
2.8,10.89732551574707
3.0,7.574748992919922
3.2,5.957317352294922
3.3,5.296346187591553
3.4,4.841652870178223
3.5,6.5748491287231445
3.6,5.012807369232178
3.8,6.266291618347168
3.9,7.143148422241211
4.0,8.490325927734375
4.2,11.979951858520508
4.4,12.150703430175781
4.5,11.232412338256836
4.8,9.918925285339355
4.9,13.0114164352417
5.0,10.499714851379395
5.1,9.097879409790039
5.2,9.348054885864258
5.4,8.8259859085083
5.5,10.096274375915527
5.6,9.296144485473633
5.7,9.082452774047852
6.0,9.570022583007812
6.3,13.030488967895508
6.4,10.84476089477539
6.5,11.62066650390625
6.6,12.696224212646484
6.8,12.458423614501953
7.0,13.630315780639648
7.2,14.39940071105957
7.5,16.153627395629883
7.6,16.466907501220703
7.7,18.060932159423828
7.8,18.06554412841797
8.0,18.74160385131836
8.1,21.51978302001953
8.4,21.35030746459961
8.5,21.732999801635742
8.8,24.36689567565918
9.0,24.776079177856445
9.1,25.568422317504883
9.5,27.912723541259766
9.6,28.38899803161621
9.8,29.583274841308594
9.9,30.556358337402344
10.0,31.095579147338867
10.2,32.05828857421875
10.4,33.08552551269531
10.5,33.69382858276367
10.8,35.37187194824219
11.0,36.565181732177734
11.2,37.60640335083008
11.4,39.405601501464844
11.7,40.24281311035156
11.9,41.906150817871094
12.0,41.74364471435547
12.1,42.240333557128906
12.6,44.956451416015625
12.8,46.33961486816406
13.0,46.59375
13.2,47.52763748168945
13.3,49.33481979370117
13.5,48.9449348449707
13.6,49.72770690917969
14.0,51.01085662841797
14.3,52.42063903808594
14.4,52.67958068847656
15.0,55.11572265625
15.2,55.925113677978516
15.3,56.17161560058594
15.4,56.935340881347656
15.6,58.06982421875
16.0,58.753265380859375
16.2,59.435577392578125
16.5,61.0975341796875
16.8,62.630126953125
16.9,63.47882843017578
17.0,62.46450424194336
17.1,62.487281799316406
17.6,64.93634033203125
18.0,65.3426284790039
18.2,68.04750061035156
18.7,68.48094177246094
19.0,68.8095474243164
19.2,70.64173126220703
19.5,72.2121810913086
19.6,73.16956329345703
19.8,71.7590560913086
20.0,71.65798950195312
20.4,74.16612243652344
20.8,76.01746368408203
20.9,74.79623413085938
21.0,77.30032348632812
21.6,77.41343688964844
22.0,77.6156234741211
22.1,79.5034408569336
22.4,81.06148529052734
22.5,82.07791137695312
22.8,80.41239929199219
23.4,82.70555877685547
23.8,84.496826171875
24.0,83.18850708007812
24.7,85.65494537353516
25.2,87.64437103271484
25.5,89.16084289550781
25.6,90.20220947265625
26.0,88.37881469726562
26.6,90.53704833984375
27.0,92.2479248046875
27.2,93.51518249511719
28.0,93.20328521728516
28.5,95.07963562011719
28.8,96.5383529663086
28.9,97.58148193359375
30.0,97.68533325195312
30.4,99.306884765625
30.6,100.53898620605469
32.0,101.85073852539062
32.3,103.24351501464844
32.4,104.27288818359375
34.0,105.72540283203125
34.2,106.91354370117188
36.0,109.3341064453125
36.1,110.3395767211914
38.0,112.69998168945312
40.0,115.84426879882812
