para,error
0.5,348.75164794921875
0.6,351.45489501953125
0.7,353.77923583984375
0.8,355.7987060546875
0.9,357.56939697265625
1.0,336.4857482910156
1.2,254.48956298828125
1.4,190.31539916992188
1.5,157.3375244140625
1.6,140.27186584472656
1.8,101.09266662597656
2.0,67.0342788696289
2.1,59.58138656616211
2.4,32.56712341308594
2.5,25.148216247558594
2.7,17.18543243408203
2.8,13.667177200317383
3.0,8.78607177734375
3.2,6.724077224731445
3.5,6.518534183502197
3.6,5.574324607849121
4.0,5.840579032897949
4.2,8.671882629394531
4.5,7.523207664489746
4.8,9.586077690124512
4.9,14.07174301147461
5.0,7.7432427406311035
5.4,12.65017318725586
5.5,39.62234878540039
5.6,19.771244049072266
6.0,17.905973434448242
6.3,27.873455047607422
6.4,35.81683349609375
6.5,44.22058868408203
6.6,42.381900787353516
7.0,38.27410888671875
7.2,43.68013000488281
7.5,62.120845794677734
7.7,54.811004638671875
7.8,61.856327056884766
8.0,53.184600830078125
8.1,56.97065734863281
8.4,66.90724182128906
8.5,81.29435729980469
8.8,60.59907913208008
9.0,53.20323181152344
9.1,64.4371109008789
9.5,78.6376953125
9.6,57.89704513549805
9.8,62.37272262573242
9.9,53.092506408691406
10.0,49.72793960571289
10.2,68.10244750976562
10.4,55.675315856933594
10.5,60.62491226196289
10.8,50.654014587402344
11.0,46.9892692565918
11.2,53.820499420166016
11.4,65.72908020019531
11.7,48.651466369628906
11.9,57.83405303955078
12.0,44.783653259277344
12.6,46.98143768310547
12.8,50.909210205078125
13.0,42.97460174560547
13.3,55.71202850341797
13.5,45.57013702392578
13.6,49.74915313720703
14.0,41.46757507324219
14.4,44.36365509033203
15.0,40.19523620605469
15.2,47.84886169433594
15.3,43.32178497314453
16.0,39.10847473144531
16.2,42.41398620605469
17.0,38.17070770263672
17.1,41.61669158935547
18.0,37.35417175292969
19.0,36.63747787475586
20.0,36.003883361816406
