para,error
0.7,262.3500671386719
0.8,236.95816040039062
0.9,213.1621856689453
1.0,190.91757202148438
1.1,170.01699829101562
1.2,150.3758087158203
1.3,130.9520263671875
1.4,68.63041687011719
1.5,96.12679290771484
1.6,45.77957534790039
1.7,67.68868255615234
1.8,28.609567642211914
1.9,45.621978759765625
2.0,16.679454803466797
2.1,5.006357192993164
2.2,9.414315223693848
2.4,3.4852843284606934
2.6,5.495068550109863
2.7,4.016082763671875
2.8,6.592277526855469
3.0,6.820398330688477
3.2,9.461153984069824
3.3,17.524953842163086
3.4,13.549869537353516
3.5,54.84794998168945
3.6,19.804481506347656
3.8,28.14578628540039
3.9,47.370361328125
4.0,38.497440338134766
4.2,68.07899475097656
4.4,106.14486694335938
4.5,92.37948608398438
4.8,120.08523559570312
4.9,179.18328857421875
5.0,174.3621826171875
5.1,151.01895141601562
5.2,186.93255615234375
5.4,185.01217651367188
5.5,226.5782928466797
5.6,234.47604370117188
5.7,221.90475463867188
6.0,261.54443359375
6.3,313.162109375
6.4,323.26971435546875
6.5,345.7935791015625
6.6,351.69287109375
6.8,397.2918701171875
7.0,377.2246398925781
7.2,401.11187744140625
7.5,481.29290771484375
7.6,518.3407592773438
7.7,438.1678466796875
7.8,504.3260498046875
8.0,475.2291564941406
8.1,496.50872802734375
8.4,495.720947265625
8.5,629.6201782226562
8.8,545.111328125
9.0,580.54541015625
9.1,549.84765625
9.5,787.9392700195312
9.6,610.644287109375
9.8,600.640380859375
9.9,659.2030639648438
10.0,691.9703369140625
10.2,852.4918212890625
10.4,671.9251708984375
10.5,648.2591552734375
10.8,732.5364379882812
11.0,779.1929931640625
11.2,692.895751953125
11.4,1041.108642578125
11.7,800.78466796875
11.9,734.7529907226562
12.0,782.6029663085938
12.1,904.0048217773438
12.6,774.032470703125
12.8,832.5270385742188
13.0,935.105224609375
13.2,992.2572021484375
13.3,810.92822265625
13.5,923.3513793945312
13.6,879.202392578125
14.0,845.6229248046875
14.3,1073.7606201171875
14.4,922.88818359375
15.0,1069.134765625
15.2,963.8271484375
15.3,1029.6925048828125
15.4,1149.0869140625
15.6,1215.789306640625
16.0,1002.2437133789062
16.2,1077.61083984375
16.5,1218.79443359375
16.8,1296.673583984375
16.9,1360.3702392578125
17.0,1184.8192138671875
17.1,1122.42578125
17.6,1283.406494140625
18.0,1164.403564453125
18.2,1446.5615234375
18.7,1343.4033203125
19.0,1285.296142578125
19.2,1440.42626953125
19.5,1525.9696044921875
19.6,1598.04736328125
19.8,1399.219482421875
20.0,1330.6649169921875
20.4,1504.45361328125
20.8,1599.2879638671875
20.9,1451.2454833984375
21.0,1681.95068359375
21.6,1563.92431640625
22.0,1499.830810546875
22.1,1667.13623046875
22.4,1759.2889404296875
22.5,1838.64453125
22.8,1619.2777099609375
23.4,1730.064697265625
23.8,1830.750732421875
24.0,1670.90380859375
24.7,1788.5604248046875
25.2,1896.942626953125
25.5,1988.1796875
25.6,2057.081787109375
26.0,1843.0533447265625
26.6,1958.3984375
27.0,2054.408203125
27.2,2130.853759765625
28.0,2015.587890625
28.5,2115.74462890625
28.8,2198.909423828125
28.9,2270.731689453125
30.0,2172.694091796875
30.4,2261.86572265625
30.6,2340.41796875
32.0,2320.25830078125
32.3,2404.814208984375
32.4,2478.808349609375
34.0,2464.484375
34.2,2544.4794921875
36.0,2605.2763671875
36.1,2680.7978515625
38.0,2742.583740234375
40.0,2876.392578125
