para,error
0.7,517.7361450195312
0.8,464.8053283691406
0.9,416.18408203125
1.0,371.5712890625
1.1,329.78131103515625
1.2,291.25970458984375
1.3,256.11529541015625
1.4,207.64967346191406
1.5,194.96759033203125
1.6,156.89138793945312
1.7,145.0749053955078
1.8,114.64198303222656
1.9,104.75988006591797
2.0,80.8395767211914
2.1,61.42134094238281
2.2,54.58724594116211
2.4,31.706989288330078
2.6,21.1284236907959
2.7,14.528072357177734
2.8,10.33760929107666
3.0,7.362990379333496
3.2,6.419317722320557
3.3,5.448700428009033
3.4,4.932843208312988
3.5,6.456693649291992
3.6,5.093315124511719
3.8,5.9452338218688965
3.9,6.517175674438477
4.0,7.668936729431152
4.2,10.947946548461914
4.4,11.807948112487793
4.5,10.493595123291016
4.8,9.134183883666992
4.9,12.621304512023926
5.0,9.922605514526367
5.1,8.35227108001709
5.2,8.64798641204834
5.4,8.24662971496582
5.5,9.14630126953125
5.6,8.707212448120117
5.7,8.749231338500977
6.0,8.97596549987793
6.3,12.005839347839355
6.4,9.379453659057617
6.5,9.695265769958496
6.6,10.622210502624512
6.8,10.438048362731934
7.0,10.899381637573242
7.2,11.882529258728027
7.5,12.82046127319336
7.6,13.988320350646973
7.7,14.139152526855469
7.8,14.077277183532715
8.0,15.277998924255371
8.1,17.323265075683594
8.4,16.918598175048828
8.5,18.133281707763672
8.8,19.006690979003906
9.0,20.287261962890625
9.1,20.38698959350586
9.5,24.632423400878906
9.6,22.8313045501709
9.8,24.32158088684082
9.9,24.30572509765625
10.0,24.975069046020508
10.2,27.859634399414062
10.4,27.159822463989258
10.5,28.560558319091797
10.8,28.867061614990234
11.0,29.57594108581543
11.2,31.56390953063965
11.4,36.012718200683594
11.7,32.861610412597656
11.9,35.78437805175781
12.0,34.010581970214844
12.1,34.700889587402344
12.6,36.51945495605469
12.8,37.718605041503906
13.0,38.216548919677734
13.2,39.50938034057617
13.3,40.60677719116211
13.5,39.98445129394531
13.6,40.57815170288086
14.0,42.170352935791016
14.3,44.00017547607422
14.4,43.25056076049805
15.0,45.869293212890625
15.2,45.849388122558594
15.3,46.32077407836914
15.4,48.17241287231445
15.6,49.828365325927734
16.0,48.269630432128906
16.2,49.20298767089844
16.5,51.99657440185547
16.8,54.094844818115234
16.9,55.63971710205078
17.0,52.540584564208984
17.1,51.907569885253906
17.6,55.539772033691406
18.0,54.4459114074707
18.2,60.00398254394531
18.7,58.823795318603516
19.0,58.34297561645508
19.2,61.64147186279297
19.5,63.99955749511719
19.6,65.8125991821289
19.8,61.870540618896484
20.0,60.958717346191406
20.4,64.97933959960938
20.8,67.66339111328125
20.9,64.70097351074219
21.0,69.84761047363281
21.6,68.06349182128906
22.0,67.33455657958984
22.1,71.02985382080078
22.4,73.53349304199219
22.5,75.51930236816406
22.8,70.91867065429688
23.4,74.13011169433594
23.8,76.90928649902344
24.0,73.56723022460938
24.7,76.99197387695312
25.2,80.00953674316406
25.5,82.57978820800781
25.6,84.66795349121094
26.0,79.64009094238281
26.6,82.8645248413086
27.0,85.6678466796875
27.2,88.02179718017578
28.0,85.50071716308594
28.5,88.50579833984375
28.8,91.08846282958984
28.9,93.22750854492188
30.0,91.1215591430664
30.4,93.90178680419922
30.6,96.26587677001953
32.0,96.49082946777344
32.3,99.0489730834961
32.4,101.20166015625
34.0,101.60671997070312
34.2,103.95042419433594
36.0,106.47360229492188
36.1,108.61328125
38.0,111.099609375
40.0,115.49504852294922
