para,error
0.7,232.48886108398438
0.8,210.8467254638672
0.9,190.47445678710938
1.0,171.34408569335938
1.1,153.42825317382812
1.2,136.70025634765625
1.3,121.13397216796875
1.4,65.52985382080078
1.5,87.71499633789062
1.6,42.65742492675781
1.7,60.08721160888672
1.8,26.16659927368164
1.9,40.09937286376953
2.0,15.406083106994629
2.1,4.7342753410339355
2.2,8.37786865234375
2.4,3.689883232116699
2.6,6.624682426452637
2.7,4.346645355224609
2.8,5.961552619934082
3.0,4.668243885040283
3.2,8.263178825378418
3.3,6.9550371170043945
3.4,7.717586994171143
3.5,32.78059768676758
3.6,8.551738739013672
3.8,10.863382339477539
3.9,20.380128860473633
4.0,14.491580963134766
4.2,31.480854034423828
4.4,60.79216766357422
4.5,45.388916015625
4.8,62.019039154052734
4.9,109.0355224609375
5.0,107.36180114746094
5.1,81.28851318359375
5.2,114.65253448486328
5.4,103.1170654296875
5.5,141.26373291015625
5.6,147.60861206054688
5.7,127.42681884765625
6.0,154.1422119140625
6.3,189.21847534179688
6.4,196.87144470214844
6.5,220.06341552734375
6.6,219.93753051757812
6.8,260.9786071777344
7.0,226.64169311523438
7.2,243.02284240722656
7.5,311.16925048828125
7.6,345.1878967285156
7.7,261.7211608886719
7.8,320.0982666015625
8.0,286.2569885253906
8.1,302.147216796875
8.4,294.4061279296875
8.5,412.1797790527344
8.8,326.4214172363281
9.0,351.13214111328125
9.1,324.7716979980469
9.5,521.0994873046875
9.6,363.5857238769531
9.8,352.9527282714844
9.9,396.3105163574219
10.0,420.5302734375
10.2,553.4457397460938
10.4,397.92230224609375
10.5,379.10809326171875
10.8,437.8778991699219
11.0,470.6280517578125
11.2,403.40179443359375
11.4,681.8781127929688
11.7,476.1071472167969
11.9,425.99298095703125
12.0,458.9752197265625
12.1,548.70703125
12.6,447.03118896484375
12.8,486.1307373046875
13.0,558.5299682617188
13.2,598.778076171875
13.3,466.6540222167969
13.5,543.7219848632812
13.6,511.3133239746094
14.0,484.9870910644531
14.3,644.4966430664062
14.4,534.7081909179688
15.0,632.5264282226562
15.2,556.4830322265625
15.3,601.367431640625
15.4,686.3223266601562
15.6,733.4014892578125
16.0,576.788330078125
16.2,627.0504150390625
16.5,724.67578125
16.8,778.3870849609375
16.9,824.7157592773438
17.0,695.3145751953125
17.1,650.91162109375
17.6,759.9334716796875
18.0,673.126708984375
18.2,872.747314453125
18.7,792.4286499023438
19.0,749.0848388671875
19.2,857.324462890625
19.5,916.6162109375
19.6,968.9379272460938
19.8,822.4542236328125
20.0,773.141357421875
20.4,892.0825805664062
20.8,956.8052368164062
20.9,850.2672119140625
21.0,1015.4028930664062
21.6,924.1541748046875
22.0,876.0928955078125
22.1,993.7338256835938
22.4,1057.907470703125
22.5,1115.505615234375
22.8,953.8255004882812
23.4,1027.76513671875
23.8,1096.9130859375
24.0,981.3460693359375
24.7,1059.214111328125
25.2,1132.8172607421875
25.5,1201.214111328125
25.6,1263.40478515625
26.0,1088.354248046875
26.6,1165.963134765625
27.0,1238.90478515625
27.2,1306.285400390625
28.0,1196.6474609375
28.5,1273.6671142578125
28.8,1345.677001953125
28.9,1411.8231201171875
30.0,1305.8209228515625
30.4,1381.97705078125
30.6,1452.831787109375
32.0,1415.5267333984375
32.3,1490.591796875
32.4,1560.1080322265625
34.0,1525.4658203125
34.2,1599.25244140625
36.0,1635.380859375
36.1,1707.7364501953125
38.0,1745.0517578125
40.0,1829.7601318359375
