para,mean_err,std_err
1.0e-6,5.881553513663156,0.18472058348652015
1.0000000000000002e-6,5.883658817836216,0.31531694429518126
3.1622776601683796e-6,5.944144793919155,0.18403901781534748
1.0e-5,5.496674537658691,0.12554468540015543
3.1622776601683795e-5,5.906541960580008,0.2832474460127873
0.0001,5.858130523136684,0.22873370488019948
0.00031622776601683794,6.088263171059745,0.1973912778079475
0.001,7.942072663988386,0.5803185575970446
