para,error
0.7,271.01031494140625
0.8,246.87811279296875
0.9,223.8009033203125
1.0,201.73451232910156
1.1,181.01980590820312
1.2,161.66543579101562
1.3,143.638671875
1.4,72.57295227050781
1.5,110.37199401855469
1.6,50.38780212402344
1.7,80.6682357788086
1.8,33.172367095947266
1.9,57.221981048583984
2.0,20.588626861572266
2.1,5.931552886962891
2.2,12.322118759155273
2.4,3.602355718612671
2.6,6.222968101501465
2.7,3.8538293838500977
2.8,6.31171989440918
3.0,5.603446960449219
3.2,7.263060092926025
3.3,11.040481567382812
3.4,8.635286331176758
3.5,50.5107421875
3.6,11.88302230834961
3.8,16.951618194580078
3.9,32.53444290161133
4.0,23.788009643554688
4.2,48.303016662597656
4.4,83.1468505859375
4.5,67.23674774169922
4.8,89.20556640625
4.9,175.56271362304688
5.0,158.51251220703125
5.1,114.0846176147461
5.2,149.43182373046875
5.4,141.75399780273438
5.5,206.76937866210938
5.6,189.00668334960938
5.7,172.0985565185547
6.0,205.00772094726562
6.3,303.81005859375
6.4,279.9271545410156
6.5,319.4715576171875
6.6,336.2645263671875
6.8,330.86712646484375
7.0,371.25421142578125
7.2,385.2063903808594
7.5,451.5943908691406
7.6,442.76593017578125
7.7,431.4915771484375
7.8,482.14007568359375
8.0,465.20501708984375
8.1,483.5480041503906
8.4,488.3741149902344
8.5,595.3447265625
8.8,534.2720947265625
9.0,566.6314697265625
9.1,541.864013671875
9.5,747.6336059570312
9.6,599.069580078125
9.8,592.0525512695312
9.9,644.4820556640625
10.0,674.5535278320312
10.2,816.5038452148438
10.4,659.6829223632812
10.5,639.09814453125
10.8,717.1251220703125
11.0,761.094970703125
11.2,683.1911010742188
11.4,1000.2070922851562
11.7,784.777587890625
11.9,724.5325927734375
12.0,769.193115234375
12.1,883.20263671875
12.6,763.3226928710938
12.8,818.6033325195312
13.0,916.0477294921875
13.2,971.1785888671875
13.3,799.75390625
13.5,906.3710327148438
13.6,864.8042602539062
14.0,834.00732421875
14.3,1052.5274658203125
14.4,908.0503540039062
15.0,1049.47705078125
15.2,948.580810546875
15.3,1011.9545288085938
15.4,1127.79052734375
15.6,1190.791259765625
16.0,986.6168823242188
16.2,1059.554931640625
16.5,1196.7698974609375
16.8,1269.86767578125
16.9,1329.0234375
17.0,1164.787109375
17.1,1104.084228515625
17.6,1260.13330078125
18.0,1145.8045654296875
18.2,1413.0135498046875
18.7,1318.962646484375
19.0,1265.0355224609375
19.2,1410.3624267578125
19.5,1490.3721923828125
19.6,1557.177978515625
19.8,1373.685791015625
20.0,1310.271240234375
20.4,1472.9205322265625
20.8,1561.7802734375
20.9,1424.687255859375
21.0,1638.6556396484375
21.6,1531.0169677734375
22.0,1472.310791015625
22.1,1627.845703125
22.4,1713.73583984375
22.5,1787.160888671875
22.8,1585.082763671875
23.4,1689.108154296875
23.8,1783.092529296875
24.0,1635.5009765625
24.7,1746.0439453125
25.2,1847.31884765625
25.5,1938.125732421875
25.6,2017.18603515625
26.0,1799.074951171875
26.6,1906.9366455078125
27.0,2005.121826171875
27.2,2092.50439453125
28.0,1962.4041748046875
28.5,2067.240234375
28.8,2162.0830078125
28.9,2245.86474609375
30.0,2124.975341796875
30.4,2226.528564453125
30.6,2317.847412109375
32.0,2286.369873046875
32.3,2384.454833984375
32.4,2472.125732421875
34.0,2446.249267578125
34.2,2540.73828125
36.0,2604.340087890625
36.1,2695.15234375
38.0,2760.4248046875
40.0,2914.33154296875
