para,error
0.00031622776601683794,5.677689075469971
0.0009999999999999998,5.143587589263916
0.0031622776601683794,4.826157569885254
0.01,4.477991580963135
0.03162277660168379,4.1402764320373535
0.1,8.320822715759277
0.3162277660168379,24.55350112915039
0.9999999999999999,43.34211730957031
3.162277660168379,56.805198669433594
