para,error
0.7,216.46456909179688
0.8,198.6245880126953
0.9,181.66567993164062
1.0,165.57669067382812
1.1,150.33636474609375
1.2,135.3219757080078
1.3,119.08275604248047
1.4,62.84565734863281
1.5,82.76815032958984
1.6,39.5783576965332
1.7,55.26823425292969
1.8,23.47646713256836
1.9,36.02568054199219
2.0,13.9244384765625
2.1,4.823941230773926
2.2,8.498114585876465
2.4,4.3130106925964355
2.6,7.148990631103516
2.7,4.642292499542236
2.8,4.607897758483887
3.0,4.579587936401367
3.2,7.896312713623047
3.3,6.08363676071167
3.4,8.327021598815918
3.5,25.47946548461914
3.6,8.162907600402832
3.8,9.733505249023438
3.9,12.80675983428955
4.0,11.016792297363281
4.2,19.7170467376709
4.4,41.29660415649414
4.5,28.972368240356445
4.8,40.572509765625
4.9,150.0985565185547
5.0,97.0571060180664
5.1,54.467342376708984
5.2,82.76309967041016
5.4,70.6077880859375
5.5,131.53733825683594
5.6,108.94230651855469
5.7,88.9458236694336
6.0,109.43441772460938
6.3,259.5539855957031
6.4,171.6974334716797
6.5,215.38479614257812
6.6,261.945556640625
6.8,208.08326721191406
7.0,264.42352294921875
7.2,247.68545532226562
7.5,317.995361328125
7.6,290.4151916503906
7.7,359.7808837890625
7.8,392.4400329589844
8.0,336.1860046386719
8.1,412.5079345703125
8.4,405.3739013671875
8.5,438.1379699707031
8.8,448.21551513671875
9.0,480.49981689453125
9.1,447.9583740234375
9.5,574.6593017578125
9.6,500.2828369140625
9.8,487.6728210449219
9.9,543.6738891601562
10.0,574.8802490234375
10.2,719.934326171875
10.4,548.663330078125
10.5,524.6973876953125
10.8,602.1856689453125
11.0,645.26123046875
11.2,559.2271728515625
11.4,895.5831909179688
11.7,656.3199462890625
11.9,591.4571533203125
12.0,635.3267211914062
12.1,752.1799926757812
12.6,621.574462890625
12.8,674.1315307617188
13.0,769.972412109375
13.2,823.3660888671875
13.3,649.75439453125
13.5,752.802734375
13.6,710.256591796875
14.0,676.15869140625
14.3,888.7740478515625
14.4,743.9361572265625
15.0,876.123779296875
15.2,775.3853759765625
15.3,835.7861328125
15.4,948.9490966796875
15.6,1010.9828491210938
16.0,804.7999877929688
16.2,872.9686889648438
16.5,1004.4066162109375
16.8,1076.369873046875
16.9,1135.006103515625
17.0,967.00830078125
17.1,907.62841796875
17.6,1055.619140625
18.0,939.9954833984375
18.2,1205.0244140625
18.7,1103.0126953125
19.0,1045.41796875
19.2,1192.001708984375
19.5,1269.3250732421875
19.6,1336.3853759765625
19.8,1146.9677734375
20.0,1080.667724609375
20.4,1242.9991455078125
20.8,1328.521728515625
20.9,1187.822265625
21.0,1404.6971435546875
21.6,1290.203857421875
22.0,1225.8760986328125
22.1,1383.1571044921875
22.4,1467.494140625
22.5,1542.129638671875
22.8,1334.025390625
23.4,1433.7083740234375
23.8,1525.377685546875
24.0,1374.798095703125
24.7,1480.5946044921875
25.2,1578.872802734375
25.5,1669.4136962890625
25.6,1750.7857666015625
26.0,1524.18408203125
26.6,1628.438720703125
27.0,1725.741455078125
27.2,1814.80859375
28.0,1674.47705078125
28.5,1777.8828125
28.8,1873.857177734375
28.9,1961.161865234375
30.0,1826.271728515625
30.4,1928.46923828125
30.6,2022.820068359375
32.0,1979.111083984375
32.3,2079.798583984375
32.4,2172.27978515625
34.0,2132.59619140625
34.2,2231.5224609375
36.0,2286.3798828125
36.1,2383.3369140625
38.0,2440.16015625
40.0,2593.674072265625
