para,error
0.7,235.6221466064453
0.8,213.91943359375
0.9,193.0436248779297
1.0,172.9773712158203
1.1,154.2420654296875
1.2,136.8035888671875
1.3,120.3511962890625
1.4,67.092529296875
1.5,85.78251647949219
1.6,43.91645812988281
1.7,58.564300537109375
1.8,26.65882110595703
1.9,37.935333251953125
2.0,14.841617584228516
2.1,4.739762306213379
2.2,7.888379096984863
2.4,3.3743340969085693
2.6,5.1450886726379395
2.7,4.340723037719727
2.8,5.84095573425293
3.0,6.643261909484863
3.2,8.389849662780762
3.3,13.459507942199707
3.4,12.341601371765137
3.5,40.42230987548828
3.6,18.477983474731445
3.8,26.63384246826172
3.9,40.10001754760742
4.0,36.81005859375
4.2,59.507713317871094
4.4,88.17533874511719
4.5,82.71241760253906
4.8,109.52970886230469
4.9,183.2692413330078
5.0,160.17193603515625
5.1,139.78382873535156
5.2,165.6905975341797
5.4,173.30723571777344
5.5,215.97312927246094
5.6,212.3529052734375
5.7,209.940185546875
6.0,249.53036499023438
6.3,348.451171875
6.4,319.8790283203125
6.5,347.9681396484375
6.6,375.9071044921875
6.8,380.1556396484375
7.0,423.1552734375
7.2,444.4114074707031
7.5,503.8554382324219
7.6,512.3935546875
7.7,554.376220703125
7.8,562.379150390625
8.0,583.8638305664062
8.1,633.3915405273438
8.4,665.614013671875
8.5,680.141845703125
8.8,733.2308349609375
9.0,771.9010009765625
9.1,754.0555419921875
9.5,873.7958984375
9.6,829.6118774414062
9.8,830.8968505859375
9.9,885.7669677734375
10.0,918.4520874023438
10.2,1008.537841796875
10.4,921.1275634765625
10.5,903.8819580078125
10.8,993.6786499023438
11.0,1044.7174072265625
11.2,973.1112060546875
11.4,1260.029296875
11.7,1095.58642578125
11.9,1038.734375
12.0,1089.70751953125
12.1,1208.5921630859375
12.6,1100.927978515625
12.8,1167.1036376953125
13.0,1275.5535888671875
13.2,1338.1783447265625
13.3,1159.8802490234375
13.5,1282.0836181640625
13.6,1240.209228515625
14.0,1215.7818603515625
14.3,1459.475830078125
14.4,1309.277099609375
15.0,1479.0694580078125
15.2,1374.561767578125
15.3,1447.418212890625
15.4,1572.9383544921875
15.6,1646.068115234375
16.0,1436.31201171875
16.2,1522.96728515625
16.5,1679.081298828125
16.8,1766.279296875
16.9,1824.28564453125
17.0,1658.3851318359375
17.1,1594.203857421875
17.6,1778.4345703125
18.0,1661.435302734375
18.2,1942.7191162109375
18.7,1867.9422607421875
19.0,1816.813232421875
19.2,1969.52587890625
19.5,2052.35302734375
19.6,2115.287109375
19.8,1949.666259765625
20.0,1889.1546630859375
20.4,2060.71533203125
20.8,2154.020263671875
20.9,2026.191162109375
21.0,2228.685302734375
21.6,2145.7783203125
22.0,2097.958984375
22.1,2248.47802734375
22.4,2333.5966796875
22.5,2400.2958984375
22.8,2225.2646484375
23.4,2336.4072265625
23.8,2430.864013671875
24.0,2299.669189453125
24.7,2418.41796875
25.2,2521.23876953125
25.5,2607.671630859375
25.6,2677.112060546875
26.0,2495.054931640625
26.6,2605.386962890625
27.0,2700.117919921875
27.2,2778.81787109375
28.0,2683.899658203125
28.5,2786.061279296875
28.8,2873.0048828125
28.9,2944.306640625
30.0,2866.135986328125
30.4,2960.44140625
30.6,3039.94140625
32.0,3041.801513671875
32.3,3128.604736328125
32.4,3201.027099609375
34.0,3211.007568359375
34.2,3290.682861328125
36.0,3373.91552734375
36.1,3446.84375
38.0,3530.71923828125
40.0,3681.63330078125
