para,error
0.7,368.35272216796875
0.8,369.326171875
0.9,369.226806640625
1.0,349.8995056152344
1.1,304.78668212890625
1.2,264.8049011230469
1.3,229.38714599609375
1.4,193.75247192382812
1.5,170.31886291503906
1.6,136.40557861328125
1.7,124.25646209716797
1.8,91.28182983398438
1.9,81.99860382080078
2.0,57.40608215332031
2.1,38.535179138183594
2.2,33.88349151611328
2.4,16.54698944091797
2.6,14.316230773925781
2.7,8.890946388244629
2.8,6.173550605773926
3.0,6.9881439208984375
3.2,5.491404056549072
3.3,5.1204938888549805
3.4,5.0333051681518555
3.5,6.474123001098633
3.6,5.401943683624268
3.8,7.139908313751221
3.9,8.385472297668457
4.0,6.355647563934326
4.2,8.388537406921387
4.4,6.757363319396973
4.5,6.985416412353516
4.8,6.938759803771973
4.9,12.614320755004883
5.0,6.8652849197387695
5.1,9.359664916992188
5.2,6.515976905822754
5.4,9.006132125854492
5.5,7.976879119873047
5.6,6.058570384979248
5.7,7.043750762939453
6.0,6.350685119628906
6.3,25.784812927246094
6.4,10.24185562133789
6.5,16.459400177001953
6.6,23.82016372680664
6.8,14.761726379394531
7.0,23.6635799407959
7.2,20.823434829711914
7.5,32.73738098144531
7.6,28.371784210205078
7.7,44.599029541015625
7.8,45.32865905761719
8.0,37.35353088378906
8.1,45.89647674560547
8.4,42.733116149902344
8.5,41.88762283325195
8.8,42.131072998046875
9.0,39.88691711425781
9.1,40.40968322753906
9.5,38.13286590576172
9.6,38.20550537109375
9.8,38.04220199584961
9.9,38.85284423828125
10.0,36.585906982421875
10.2,36.403770446777344
10.4,36.81403350830078
10.5,36.038604736328125
10.8,34.83741760253906
11.0,36.394927978515625
11.2,34.326820373535156
11.4,33.46648406982422
11.7,34.21588134765625
11.9,32.851890563964844
12.0,32.25920104980469
12.1,34.500335693359375
12.6,31.5712890625
12.8,31.656116485595703
13.0,32.271793365478516
13.2,32.456424713134766
13.3,30.451696395874023
13.5,30.990278244018555
13.6,30.408592224121094
14.0,29.466691970825195
14.3,30.77531623840332
14.4,29.326400756835938
15.0,29.409582138061523
15.2,28.380990982055664
15.3,28.648935317993164
15.4,29.374492645263672
15.6,29.5960636138916
16.0,27.54976463317871
16.2,27.710416793823242
16.5,28.19379234313965
16.8,28.315166473388672
16.9,28.648279190063477
17.0,27.334980010986328
17.1,26.890960693359375
17.6,27.18848991394043
18.0,26.170795440673828
18.2,27.46387481689453
18.7,26.32476043701172
19.0,25.778812408447266
19.2,26.317832946777344
19.5,26.466598510742188
19.6,26.768085479736328
19.8,25.576622009277344
20.0,25.141658782958984
20.4,25.529132843017578
20.8,25.618179321289062
20.9,24.923852920532227
21.0,25.837594985961914
21.6,24.846187591552734
22.0,24.350502014160156
22.1,24.889732360839844
22.4,25.046253204345703
22.5,25.315876007080078
22.8,24.250446319580078
23.4,24.25912094116211
23.8,24.366989135742188
24.0,23.727283477783203
24.7,23.709136962890625
25.2,23.779083251953125
25.5,23.933263778686523
25.6,24.173145294189453
26.0,23.226234436035156
26.6,23.26643180847168
27.0,23.380706787109375
27.2,23.568744659423828
28.0,22.816368103027344
28.5,22.89895248413086
28.8,23.045818328857422
28.9,23.258922576904297
30.0,22.476062774658203
30.4,22.58995819091797
30.6,22.7611026763916
32.0,22.189842224121094
32.3,22.327186584472656
32.4,22.51662254333496
34.0,21.946369171142578
34.2,22.101482391357422
36.0,21.7371826171875
36.1,21.90589141845703
38.0,21.55584716796875
40.0,21.397403717041016
