para,error
0.7,262.8459167480469
0.8,237.31533813476562
0.9,213.39279174804688
1.0,191.0338134765625
1.1,170.19520568847656
1.2,150.83505249023438
1.3,132.91261291503906
1.4,68.79973602294922
1.5,98.28848266601562
1.6,46.01023864746094
1.7,69.1633071899414
1.8,28.867162704467773
1.9,46.9434700012207
2.0,16.918472290039062
2.1,5.189994812011719
2.2,9.749239921569824
2.4,3.488359212875366
2.6,5.476351261138916
2.7,4.292690277099609
2.8,6.6428446769714355
3.0,7.375450611114502
3.2,9.640392303466797
3.3,17.311269760131836
3.4,14.090176582336426
3.5,52.99589157104492
3.6,20.77113914489746
3.8,29.60518455505371
3.9,47.61347198486328
4.0,40.51690673828125
4.2,68.72071075439453
4.4,104.28300476074219
4.5,93.53870391845703
4.8,121.88407135009766
4.9,173.51206970214844
5.0,169.89111328125
5.1,153.58218383789062
5.2,185.16905212402344
5.4,188.4666748046875
5.5,220.6962890625
5.6,230.3196258544922
5.7,226.37899780273438
6.0,267.1680908203125
6.3,303.30462646484375
6.4,314.0428771972656
6.5,336.4866943359375
6.6,342.8974609375
6.8,383.5168762207031
7.0,365.31048583984375
7.2,389.57159423828125
7.5,466.60711669921875
7.6,497.9804382324219
7.7,424.26275634765625
7.8,490.90045166015625
8.0,461.4345703125
8.1,483.28375244140625
8.4,479.90533447265625
8.5,606.8167724609375
8.8,529.1467895507812
9.0,564.8765869140625
9.1,532.208740234375
9.5,755.5458984375
9.6,592.6068115234375
9.8,581.2677001953125
9.9,641.1935424804688
10.0,674.4376220703125
10.2,820.2494506835938
10.4,651.9173583984375
10.5,627.2413940429688
10.8,712.30029296875
11.0,759.1572265625
11.2,670.3189697265625
11.4,996.450927734375
11.7,778.439208984375
11.9,710.69970703125
12.0,758.960693359375
12.1,881.5927734375
12.6,748.5809936523438
12.8,807.2146606445312
13.0,910.45751953125
13.2,967.55126953125
13.3,784.1524658203125
13.5,897.1322021484375
13.6,852.311767578125
14.0,817.5924072265625
14.3,1046.8486328125
14.4,894.5060424804688
15.0,1040.389404296875
15.2,934.0348510742188
15.3,1000.027099609375
15.4,1119.954345703125
15.6,1182.77734375
16.0,971.1174926757812
16.2,1046.3677978515625
16.5,1187.576171875
16.8,1260.759033203125
16.9,1317.731689453125
17.0,1152.4443359375
17.1,1089.6934814453125
17.6,1250.2294921875
18.0,1130.2646484375
18.2,1400.4173583984375
18.7,1308.385986328125
19.0,1249.7021484375
19.2,1399.184326171875
19.5,1476.5279541015625
19.6,1537.4464111328125
19.8,1362.4715576171875
20.0,1293.597900390625
20.4,1460.7716064453125
20.8,1546.74560546875
20.9,1412.869140625
21.0,1611.691162109375
21.6,1517.93994140625
22.0,1459.92041015625
22.1,1609.06298828125
22.4,1679.8419189453125
22.5,1738.3980712890625
22.8,1571.11962890625
23.4,1665.326171875
23.8,1742.5802001953125
24.0,1620.692626953125
24.7,1717.4794921875
25.2,1800.49755859375
25.5,1872.8284912109375
25.6,1933.847412109375
26.0,1765.9404296875
26.6,1854.108154296875
27.0,1932.177490234375
27.2,1999.652587890625
28.0,1903.8594970703125
28.5,1987.042236328125
28.8,2060.233642578125
28.9,2122.967529296875
30.0,2037.8978271484375
30.4,2116.170654296875
30.6,2184.6015625
32.0,2167.96435546875
32.3,2241.448486328125
32.4,2305.2685546875
34.0,2294.0322265625
34.2,2362.880126953125
36.0,2416.12255859375
36.1,2480.506591796875
38.0,2534.289794921875
40.0,2648.6142578125
