para,error
0.5,279.7528076171875
1.0,47.627174377441406
1.5,4.442549705505371
2.0,7.05327033996582
2.5,16.673221588134766
3.0,41.104827880859375
3.5,72.26580810546875
4.0,105.832763671875
4.5,139.58438110351562
5.0,172.38790893554688
5.5,203.6916046142578
6.0,233.259521484375
6.5,261.02825927734375
7.0,287.0277404785156
7.5,311.3365478515625
8.0,334.0563659667969
8.5,355.29754638671875
9.0,375.17108154296875
9.5,393.7838134765625
10.0,411.23651123046875
