para,error
0.00031622776601683794,26.827438354492188
0.001,26.627490997314453
0.0031622776601683794,26.943248748779297
0.01,30.422027587890625
0.010000000000000002,30.945154190063477
0.0316227766016838,31.191326141357422
0.10000000000000002,31.599674224853516
0.316227766016838,31.77242660522461
0.3162277660168381,32.5349235534668
1.0000000000000002,31.262603759765625
1.0000000000000004,31.604190826416016
3.1622776601683804,31.54446029663086
3.162277660168381,31.244922637939453
10.0,31.062664031982422
