para,error
0.7,149.7370147705078
0.8,150.186279296875
0.9,150.60057067871094
1.0,133.9318389892578
1.1,108.76998901367188
1.2,86.95912170410156
1.3,68.22920989990234
1.4,51.903533935546875
1.5,39.0459098815918
1.6,27.81943702697754
1.7,19.485170364379883
1.8,12.61592960357666
1.9,8.088638305664062
2.0,4.960392475128174
2.1,3.579928159713745
2.2,3.538719654083252
2.4,3.9192826747894287
2.6,6.475897789001465
2.7,5.001749038696289
2.8,5.400138854980469
3.0,4.752431869506836
3.2,7.18177604675293
3.3,4.139776229858398
3.4,8.525402069091797
3.5,12.632126808166504
3.6,3.8936538696289062
3.8,10.340929985046387
3.9,4.0413031578063965
4.0,11.706035614013672
4.2,4.1796064376831055
4.4,11.076202392578125
4.5,5.053633689880371
4.8,6.653820991516113
4.9,13.701539993286133
5.0,12.771169662475586
5.1,8.97072696685791
5.2,13.737203598022461
5.4,11.995034217834473
5.5,18.202899932861328
5.6,18.26150894165039
5.7,15.717545509338379
6.0,20.129182815551758
6.3,38.468082427978516
6.4,33.26666259765625
6.5,38.1787223815918
6.6,41.879798889160156
6.8,43.58548355102539
7.0,40.42372131347656
7.2,39.7961540222168
7.5,40.98115921020508
7.6,42.41244125366211
7.7,38.98932647705078
7.8,39.41511154174805
8.0,38.17765808105469
8.1,37.97631072998047
8.4,37.82359313964844
8.5,39.415306091308594
8.8,36.888587951660156
9.0,36.47881317138672
9.1,36.868507385253906
9.5,38.23773956298828
9.6,35.852813720703125
9.8,36.08049011230469
9.9,35.297935485839844
10.0,35.152183532714844
10.2,36.46332931518555
10.4,35.01434326171875
10.5,35.42634582519531
10.8,34.359134674072266
11.0,34.054473876953125
11.2,34.331336975097656
11.4,35.56348419189453
11.7,33.60783767700195
11.9,34.42288589477539
12.0,33.19038772583008
12.1,33.05729675292969
12.6,33.003456115722656
12.8,33.312286376953125
13.0,32.49629211425781
13.2,32.240787506103516
13.3,33.71281433105469
13.5,32.51374053955078
13.6,32.93301773071289
14.0,31.884977340698242
14.3,31.56052017211914
14.4,31.483539581298828
15.0,31.362062454223633
15.2,32.35094451904297
15.3,31.613483428955078
15.4,30.985408782958984
15.6,30.842561721801758
16.0,30.90987777709961
16.2,31.244548797607422
16.5,30.493078231811523
16.8,30.300277709960938
16.9,30.2906494140625
17.0,30.51512908935547
17.1,30.917598724365234
17.6,30.067033767700195
18.0,29.835739135742188
18.2,29.778154373168945
18.7,29.69485855102539
19.0,29.859474182128906
19.2,29.433502197265625
19.5,29.338884353637695
19.6,29.381317138671875
19.8,29.36703109741211
20.0,29.584373474121094
20.4,29.081920623779297
20.8,28.95832061767578
20.9,29.07613182067871
21.0,28.965045928955078
21.6,28.772066116333008
22.0,28.816308975219727
22.1,28.625518798828125
22.4,28.60423469543457
22.5,28.686391830444336
22.8,28.496984481811523
23.4,28.332080841064453
23.8,28.288572311401367
24.0,28.25116729736328
24.7,28.071460723876953
25.2,28.010133743286133
25.5,28.043617248535156
25.6,28.155704498291016
26.0,27.838478088378906
26.6,27.76274299621582
27.0,27.778900146484375
27.2,27.87004852294922
28.0,27.5415096282959
28.5,27.543624877929688
28.8,27.617908477783203
28.9,27.752227783203125
30.0,27.333162307739258
30.4,27.39374351501465
30.6,27.511638641357422
32.0,27.193166732788086
32.3,27.297685623168945
32.4,27.44820785522461
34.0,27.106197357177734
34.2,27.243656158447266
36.0,27.060543060302734
36.1,27.222558975219727
38.0,27.047176361083984
40.0,27.0590877532959
