para,error
0.7,149.34503173828125
0.8,150.0260772705078
0.9,150.64317321777344
1.0,133.91864013671875
1.1,108.65325164794922
1.2,86.7586441040039
1.3,67.96517944335938
1.4,51.70908737182617
1.5,38.71574783325195
1.6,27.62262725830078
1.7,19.169307708740234
1.8,12.46296501159668
1.9,7.864875316619873
2.0,4.869319915771484
2.1,3.4826416969299316
2.2,3.3577284812927246
2.4,3.852440357208252
2.6,7.25749397277832
2.7,4.671795845031738
2.8,4.9504265785217285
3.0,4.389279365539551
3.2,6.984892845153809
3.3,4.2932233810424805
3.4,7.717042922973633
3.5,12.941539764404297
3.6,3.8676962852478027
3.8,9.39120101928711
3.9,3.8074445724487305
4.0,10.762149810791016
4.2,3.708529472351074
4.4,11.124223709106445
4.5,4.321426868438721
4.8,5.636641502380371
4.9,14.618165969848633
5.0,13.179913520812988
5.1,7.644806861877441
5.2,13.922904968261719
5.4,10.336679458618164
5.5,18.77214813232422
5.6,18.527387619018555
5.7,13.70313835144043
6.0,17.735183715820312
6.3,40.21590042114258
6.4,33.719642639160156
6.5,39.11326599121094
6.6,42.02762222290039
6.8,44.146785736083984
7.0,40.500892639160156
7.2,39.80352020263672
7.5,41.34376525878906
7.6,42.94735336303711
7.7,39.126182556152344
7.8,39.668941497802734
8.0,38.24907684326172
8.1,37.981502532958984
8.4,38.01539993286133
8.5,39.85479736328125
8.8,37.01907730102539
9.0,36.54713439941406
9.1,37.11103820800781
9.5,38.743988037109375
9.6,36.037872314453125
9.8,36.36996841430664
9.9,35.42469024658203
10.0,35.218955993652344
10.2,36.88536071777344
10.4,35.249908447265625
10.5,35.75938415527344
10.8,34.49861526489258
11.0,34.15555191040039
11.2,34.586647033691406
11.4,36.05329513549805
11.7,33.727943420410156
11.9,34.83418273925781
12.0,33.286109924316406
12.1,33.180686950683594
12.6,33.077911376953125
12.8,33.48533630371094
13.0,32.56273651123047
13.2,32.36358642578125
13.3,34.192386627197266
13.5,32.52263641357422
13.6,33.04105758666992
14.0,31.95195770263672
14.3,31.68313217163086
14.4,31.659225463867188
15.0,31.429710388183594
15.2,32.30534362792969
15.3,31.62493324279785
15.4,31.10808753967285
15.6,31.017681121826172
16.0,30.978267669677734
16.2,31.257247924804688
16.5,30.615995407104492
16.8,30.47511863708496
16.9,30.514820098876953
17.0,30.584300994873047
17.1,30.9315128326416
17.6,30.190296173095703
18.0,30.010496139526367
18.2,30.001789093017578
18.7,29.818531036376953
19.0,29.93023109436035
19.2,29.60830307006836
19.5,29.562191009521484
19.6,29.65058708190918
19.8,29.491159439086914
20.0,29.655914306640625
20.4,29.25685691833496
20.8,29.181446075439453
20.9,29.20073890686035
21.0,29.23380470275879
21.6,28.947200775146484
22.0,28.941402435302734
22.1,28.84857177734375
22.4,28.872644424438477
22.5,28.99771499633789
22.8,28.6723575592041
23.4,28.55513572692871
23.8,28.556747436523438
24.0,28.42681121826172
24.7,28.294574737548828
25.2,28.278162002563477
25.5,28.354103088378906
25.6,28.506332397460938
26.0,28.061687469482422
26.6,28.030691146850586
27.0,28.089126586914062
27.2,28.220226287841797
28.0,27.809423446655273
28.5,27.853660583496094
28.8,27.967735290527344
28.9,28.139663696289062
30.0,27.643062591552734
30.4,27.743297576904297
30.6,27.89865493774414
32.0,27.54250717163086
32.3,27.684364318847656
32.4,27.870182037353516
34.0,27.49260139465332
34.2,27.665241241455078
36.0,27.481807708740234
36.1,27.677000045776367
38.0,27.501258850097656
40.0,27.54409408569336
