para,error
0.7,516.1905517578125
0.8,463.63507080078125
0.9,415.19708251953125
1.0,370.4183349609375
1.1,328.771484375
1.2,290.6885070800781
1.3,255.08233642578125
1.4,207.25962829589844
1.5,193.89979553222656
1.6,156.41542053222656
1.7,145.0745849609375
1.8,115.91148376464844
1.9,105.82054138183594
2.0,82.78218078613281
2.1,63.970428466796875
2.2,56.30516815185547
2.4,33.550132751464844
2.6,22.059328079223633
2.7,15.46822738647461
2.8,11.105461120605469
3.0,7.590036869049072
3.2,5.952078342437744
3.3,5.165027141571045
3.4,4.55142879486084
3.5,6.233983516693115
3.6,4.922371864318848
3.8,6.104360103607178
3.9,7.106631278991699
4.0,7.767201900482178
4.2,11.347492218017578
4.4,12.36054801940918
4.5,10.995018005371094
4.8,9.6890287399292
4.9,13.49764347076416
5.0,10.536282539367676
5.1,8.738407135009766
5.2,9.159111976623535
5.4,8.359004020690918
5.5,9.342856407165527
5.6,8.579068183898926
5.7,8.589181900024414
6.0,8.322444915771484
6.3,11.120976448059082
6.4,8.85505199432373
6.5,9.066162109375
6.6,9.920504570007324
6.8,10.065519332885742
7.0,10.410521507263184
7.2,11.298471450805664
7.5,12.502345085144043
7.6,13.972550392150879
7.7,13.534285545349121
7.8,13.655450820922852
8.0,15.155137062072754
8.1,16.5750789642334
8.4,16.48288345336914
8.5,18.225107192993164
8.8,18.49822235107422
9.0,19.7269229888916
9.1,20.162878036499023
9.5,25.195518493652344
9.6,22.53580665588379
9.8,24.341468811035156
9.9,23.88899803161621
10.0,24.409406661987305
10.2,28.36849594116211
10.4,27.11709976196289
10.5,28.84868621826172
10.8,28.331972122192383
11.0,29.058700561523438
11.2,30.701194763183594
11.4,35.95088195800781
11.7,32.17706298828125
11.9,34.763938903808594
12.0,33.53887939453125
12.1,34.44849395751953
12.6,35.85114288330078
12.8,36.84300231933594
13.0,37.78738784790039
13.2,39.329383850097656
13.3,39.54296875
13.5,39.33182907104492
13.6,39.69775390625
14.0,41.771484375
14.3,43.88655090332031
14.4,42.40305709838867
15.0,45.516517639160156
15.2,44.9616813659668
15.3,45.697486877441406
15.4,48.12001037597656
15.6,50.21771240234375
16.0,47.37914276123047
16.2,48.59330749511719
16.5,52.04389572143555
16.8,54.62900161743164
16.9,56.612064361572266
17.0,52.253761291503906
17.1,51.310791015625
17.6,55.678672790527344
18.0,53.861351013183594
18.2,61.15214538574219
18.7,59.04698181152344
19.0,58.113250732421875
19.2,62.42780303955078
19.5,65.30705261230469
19.6,67.58908081054688
19.8,62.1715087890625
20.0,60.75468826293945
20.4,65.87592315673828
20.8,69.11579895019531
20.9,65.07388305664062
21.0,71.80691528320312
21.6,69.06137084960938
22.0,67.77417755126953
22.1,72.61457824707031
22.4,75.55675506591797
22.5,76.40055847167969
22.8,72.00990295410156
23.4,75.83602905273438
23.8,78.81120300292969
24.0,74.74473571777344
24.7,78.80929565429688
25.2,81.79460144042969
25.5,83.11146545410156
25.6,83.99455261230469
26.0,81.56011962890625
26.6,84.53768920898438
27.0,86.03871154785156
27.2,87.13572692871094
28.0,87.06706237792969
28.5,88.7249526977539
28.8,90.00341033935547
28.9,90.90135192871094
30.0,91.19767761230469
30.4,92.63057708740234
30.6,93.70768737792969
32.0,95.04534912109375
32.3,96.27490234375
32.4,97.17093658447266
34.0,98.63151550292969
34.2,99.67822265625
36.0,101.97721862792969
36.1,102.86004638671875
38.0,105.10244750976562
40.0,108.0257568359375
