para,error
0.7,263.0783386230469
0.8,237.50308227539062
0.9,213.53817749023438
1.0,191.13766479492188
1.1,170.25701904296875
1.2,150.3219451904297
1.3,131.39418029785156
1.4,69.53121185302734
1.5,96.47574615478516
1.6,46.945281982421875
1.7,68.30999755859375
1.8,29.86971664428711
1.9,46.41798400878906
2.0,17.577030181884766
2.1,5.234583854675293
2.2,9.820910453796387
2.4,3.516572952270508
2.6,5.71383810043335
2.7,4.092546463012695
2.8,6.652960300445557
3.0,6.960346221923828
3.2,9.455479621887207
3.3,17.39645767211914
3.4,14.33021354675293
3.5,52.964515686035156
3.6,21.501943588256836
3.8,30.890907287597656
3.9,48.59882736206055
4.0,42.42007827758789
4.2,70.37211608886719
4.4,104.68467712402344
4.5,95.9927749633789
4.8,125.27217102050781
4.9,173.2759246826172
5.0,166.50137329101562
5.1,158.0305938720703
5.2,180.5369873046875
5.4,194.09677124023438
5.5,215.86312866210938
5.6,224.35641479492188
5.7,233.3074951171875
6.0,269.9565124511719
6.3,301.240234375
6.4,310.94464111328125
6.5,328.2449035644531
6.6,335.2481384277344
6.8,375.0287170410156
7.0,364.0927429199219
7.2,385.5946960449219
7.5,455.5224914550781
7.6,488.45751953125
7.7,422.643310546875
7.8,478.739990234375
8.0,456.5698547363281
8.1,475.4732666015625
8.4,477.87335205078125
8.5,594.3771362304688
8.8,523.4017333984375
9.0,555.6220703125
9.1,529.7614135742188
9.5,742.1087646484375
9.6,586.0001831054688
9.8,578.40771484375
9.9,630.5388793945312
10.0,660.105712890625
10.2,804.1074829101562
10.4,644.474853515625
10.5,623.975341796875
10.8,700.2994995117188
11.0,742.871826171875
11.2,666.6563110351562
11.4,979.4440307617188
11.7,765.151611328125
11.9,706.6514282226562
12.0,749.9383544921875
12.1,859.3887939453125
12.6,744.1592407226562
12.8,797.451416015625
13.0,890.5518798828125
13.2,942.73876953125
13.3,779.369873046875
13.5,881.4544067382812
13.6,841.8406982421875
14.0,812.4620361328125
14.3,1019.6256103515625
14.4,883.359375
15.0,1017.2462158203125
15.2,922.2440185546875
15.3,982.19677734375
15.4,1090.6116943359375
15.6,1151.483154296875
16.0,958.7125244140625
16.2,1027.54443359375
16.5,1156.2412109375
16.8,1227.4599609375
16.9,1285.36962890625
17.0,1126.4176025390625
17.1,1069.928955078125
17.6,1217.022216796875
18.0,1109.607666015625
18.2,1366.087890625
18.7,1273.4183349609375
19.0,1221.106689453125
19.2,1362.3070068359375
19.5,1440.381591796875
19.6,1505.856201171875
19.8,1325.847900390625
20.0,1263.8236083984375
20.4,1422.2940673828125
20.8,1508.917724609375
20.9,1374.685791015625
21.0,1584.13330078125
21.6,1477.972412109375
22.0,1420.267333984375
22.1,1572.29052734375
22.4,1656.2215576171875
22.5,1728.259521484375
22.8,1529.76220703125
23.4,1631.0255126953125
23.8,1722.77880859375
24.0,1578.035888671875
24.7,1685.5869140625
25.2,1784.3828125
25.5,1873.23583984375
25.6,1950.879638671875
26.0,1736.384521484375
26.6,1841.5411376953125
27.0,1937.5272216796875
27.2,2023.226318359375
28.0,1894.698486328125
28.5,1997.1129150390625
28.8,2090.0302734375
28.9,2162.18408203125
30.0,2052.47265625
30.4,2151.88134765625
30.6,2224.81494140625
32.0,2207.61279296875
32.3,2282.58154296875
32.4,2347.65966796875
34.0,2336.0166015625
34.2,2406.1904296875
36.0,2460.2822265625
36.1,2525.8466796875
38.0,2580.474609375
40.0,2696.68408203125
