para,error
0.7,264.2217102050781
0.8,238.05636596679688
0.9,213.57725524902344
1.0,190.73623657226562
1.1,169.48658752441406
1.2,149.78298950195312
1.3,131.5814666748047
1.4,69.72562408447266
1.5,98.84458923339844
1.6,47.122230529785156
1.7,70.05365753173828
1.8,29.980283737182617
1.9,47.93879699707031
2.0,17.849178314208984
2.1,5.364104270935059
2.2,10.316505432128906
2.4,3.554955005645752
2.6,5.763784885406494
2.7,4.04641580581665
2.8,6.309548854827881
3.0,7.038671493530273
3.2,9.495199203491211
3.3,17.688377380371094
3.4,14.261961936950684
3.5,54.925743103027344
3.6,20.93733024597168
3.8,29.739763259887695
3.9,48.646339416503906
4.0,40.59025955200195
4.2,69.8656234741211
4.4,104.40797424316406
4.5,94.73258972167969
4.8,123.05531311035156
4.9,180.3426513671875
5.0,168.01828002929688
5.1,154.651611328125
5.2,178.42774963378906
5.4,189.348388671875
5.5,216.53079223632812
5.6,221.00352478027344
5.7,226.9812469482422
6.0,266.24072265625
6.3,307.70880126953125
6.4,315.4656066894531
6.5,326.3475341796875
6.6,337.4786682128906
6.8,366.7200927734375
7.0,379.46319580078125
7.2,397.968505859375
7.5,449.97601318359375
7.6,475.9021301269531
7.7,440.7336120605469
7.8,477.7023010253906
8.0,471.64202880859375
8.1,487.0561828613281
8.4,498.5925598144531
8.5,584.191162109375
8.8,541.1055297851562
9.0,569.763916015625
9.1,553.0040283203125
9.5,726.389404296875
9.6,606.2435302734375
9.8,604.061279296875
9.9,647.175048828125
10.0,672.7181396484375
10.2,792.8329467773438
10.4,667.1519775390625
10.5,651.9257202148438
10.8,719.3409423828125
11.0,757.7979736328125
11.2,696.79052734375
11.4,961.46435546875
11.7,786.4962158203125
11.9,738.8599853515625
12.0,777.1466064453125
12.1,872.0032348632812
12.6,778.3369750976562
12.8,826.757568359375
13.0,909.8468017578125
13.2,957.377685546875
13.3,815.4168090820312
13.5,907.0814819335938
13.6,873.1372680664062
14.0,850.283447265625
14.3,1036.2052001953125
14.4,916.5435180664062
15.0,1040.513427734375
15.2,957.218017578125
15.3,1011.6815795898438
15.4,1109.0421142578125
15.6,1164.733154296875
16.0,995.3842163085938
16.2,1058.808349609375
16.5,1176.4312744140625
16.8,1242.352294921875
16.9,1294.7265625
17.0,1153.2608642578125
17.1,1102.8787841796875
17.6,1238.881591796875
18.0,1144.1553955078125
18.2,1376.859375
18.7,1296.85986328125
19.0,1251.159423828125
19.2,1380.246826171875
19.5,1452.503173828125
19.6,1511.97705078125
19.8,1350.7880859375
20.0,1295.3553466796875
20.4,1441.6417236328125
20.8,1522.3240966796875
20.9,1401.045654296875
21.0,1591.3778076171875
21.6,1498.654541015625
22.0,1447.97216796875
22.1,1586.917236328125
22.4,1664.53955078125
22.5,1718.5810546875
22.8,1551.708740234375
23.4,1646.8104248046875
23.8,1727.0992431640625
24.0,1601.180908203125
24.7,1702.4708251953125
25.2,1784.001953125
25.5,1850.205810546875
25.6,1905.3626708984375
26.0,1754.3104248046875
26.6,1836.65478515625
27.0,1908.2781982421875
27.2,1969.5338134765625
28.0,1885.501708984375
28.5,1961.942626953125
28.8,2028.5849609375
28.9,2085.06982421875
30.0,2011.668701171875
30.4,2083.08740234375
30.6,2144.93017578125
32.0,2133.534912109375
32.3,2200.117919921875
32.4,2257.36328125
34.0,2251.14794921875
34.2,2313.1015625
36.0,2364.59228515625
36.1,2422.13330078125
38.0,2473.977783203125
40.0,2579.430419921875
