para,error
0.7,508.87872314453125
0.8,455.631591796875
0.9,406.8611145019531
1.0,361.85498046875
1.1,318.1175231933594
1.2,278.08056640625
1.3,242.08694458007812
1.4,202.15625
1.5,180.85623168945312
1.6,149.3096466064453
1.7,131.99639892578125
1.8,107.38533020019531
1.9,93.51358795166016
2.0,74.65264892578125
2.1,58.1002197265625
2.2,49.676673889160156
2.4,29.38136100769043
2.6,18.227754592895508
2.7,12.83445930480957
2.8,9.265424728393555
3.0,5.887492656707764
3.2,5.026780128479004
3.3,5.358729839324951
3.4,4.946329116821289
3.5,6.92030143737793
3.6,5.246401309967041
3.8,7.191749572753906
3.9,9.254310607910156
4.0,10.307352066040039
4.2,15.346595764160156
4.4,21.567459106445312
4.5,23.603843688964844
4.8,33.526126861572266
4.9,41.03340148925781
5.0,42.421363830566406
5.1,44.717864990234375
5.2,49.26238250732422
5.4,56.86477279663086
5.5,62.038551330566406
5.6,65.7068862915039
5.7,69.21195983886719
6.0,81.93049621582031
6.3,96.59257507324219
6.4,99.68252563476562
6.5,104.44157409667969
6.6,109.01051330566406
6.8,117.09576416015625
7.0,126.03656005859375
7.2,134.51461791992188
7.5,147.51031494140625
7.6,151.79812622070312
7.7,155.80670166015625
7.8,160.10293579101562
8.0,167.95254516601562
8.1,172.0909423828125
8.4,183.65870666503906
8.5,189.33047485351562
8.8,199.38006591796875
9.0,207.36929321289062
9.1,210.2235107421875
9.5,228.91384887695312
9.6,229.04818725585938
9.8,235.40232849121094
9.9,240.39309692382812
10.0,244.5345916748047
10.2,254.3389129638672
10.4,256.88623046875
10.5,259.1796569824219
10.8,271.1046142578125
11.0,278.4969482421875
11.2,281.587646484375
11.4,295.9422607421875
11.7,299.57745361328125
11.9,302.6846923828125
12.0,307.24114990234375
12.1,313.6771240234375
12.6,322.54229736328125
12.8,329.9442443847656
13.0,338.40264892578125
13.2,345.04998779296875
13.3,341.23748779296875
13.5,350.36822509765625
13.6,351.14703369140625
14.0,358.84796142578125
14.3,373.65252685546875
14.4,370.964111328125
15.0,389.0105895996094
15.2,389.5057373046875
15.3,394.0196533203125
15.4,399.7734375
15.6,405.67413330078125
16.0,406.87542724609375
16.2,413.5528869628906
16.5,423.68096923828125
16.8,431.4154052734375
16.9,434.81396484375
17.0,432.01171875
17.1,431.7415466308594
17.6,445.6173095703125
18.0,448.7080078125
18.2,460.08441162109375
18.7,465.79718017578125
19.0,468.84954833984375
19.2,476.31231689453125
19.5,483.0262451171875
19.6,486.1385803222656
19.8,484.4098205566406
20.0,485.32916259765625
20.4,495.97039794921875
20.8,503.9287109375
20.9,501.6210632324219
21.0,508.53106689453125
21.6,514.0484619140625
22.0,517.576171875
22.1,523.0394287109375
22.4,528.8765869140625
22.5,531.7197265625
22.8,530.7216186523438
23.4,540.5702514648438
23.8,547.4329833984375
24.0,546.1417236328125
24.7,556.7028198242188
25.2,564.418701171875
25.5,569.5111694335938
25.6,572.107421875
26.0,571.5932006835938
26.6,580.0198364257812
27.0,585.9630737304688
27.2,589.5765380859375
28.0,594.3949584960938
28.5,601.0487060546875
28.8,605.5111083984375
28.9,607.8839111328125
30.0,614.9280395507812
30.4,620.1010131835938
30.6,623.3206787109375
32.0,633.5066528320312
32.3,637.4364013671875
32.4,639.6083984375
34.0,650.3912353515625
34.2,653.2722778320312
36.0,665.7994384765625
36.1,667.791748046875
38.0,679.91357421875
40.0,692.887939453125
