k_on,k_off,v_open,v_close,fold,L,T1,T2,N,time,f̄₃₀,Δf₃₀,f̄₂₀,Δf₂₀,α,β,loss,ℓ̂,ext
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3.2199999999999998,36.84278602538919,1.0,0.9363775337954906
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,1.0,0.0,0.0,0.00011881188118811881,0.0006824533495100058,2.3,3.2199999999999998,36.84278602538919,1.0002637623762376,0.93662451495886
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,2.0,0.0,0.0,0.00015841584158415842,0.000783998383510154,2.3,3.2199999999999998,36.84278602538919,1.0003516831683168,0.9367068420133166
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,3.0,0.0,0.0,0.00023762376237623762,0.0009502474925142944,2.3,3.2199999999999998,36.84278602538919,1.0005275247524752,0.9368714961222294
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,4.0,0.0,0.0,0.00023762376237623762,0.0009502474925142944,2.3,3.2199999999999998,36.84278602538919,1.0005275247524752,0.9368714961222294
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,5.0,0.0,0.0,0.00023762376237623762,0.0009502474925142944,2.3,3.2199999999999998,36.84278602538919,1.0005275247524752,0.9368714961222294
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,6.0,0.0,0.0,0.00023762376237623762,0.0009502474925142944,2.3,3.2199999999999998,36.84278602538919,1.0005275247524752,0.9368714961222294
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,7.0,0.0,0.0,0.00027722772277227726,0.0010209682843378455,2.3,3.2199999999999998,36.84278602538919,1.0006154455445544,0.9369538231766859
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,8.0,0.0,0.0,0.00031683168316831684,0.0010856398396273685,2.3,3.2199999999999998,36.84278602538919,1.0007033663366336,0.9370361502311424
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,9.0,0.0,0.0,0.0003564356435643565,0.001277373542984521,2.3,3.2199999999999998,36.84278602538919,1.0007912871287128,0.9371184772855988
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,10.0,0.0,0.0,0.00043564356435643576,0.0013741604097350397,2.3,3.2199999999999998,36.84278602538919,1.0009671287128712,0.9372831313945118
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,11.0,0.0,0.0,0.00043564356435643576,0.0013741604097350397,2.3,3.2199999999999998,36.84278602538919,1.0009671287128712,0.9372831313945118
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,12.0,0.0,0.0,0.0004752475247524754,0.001418407976612799,2.3,3.2199999999999998,36.84278602538919,1.0010550495049504,0.9373654584489682
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,13.0,0.0,0.0,0.0004752475247524754,0.001418407976612799,2.3,3.2199999999999998,36.84278602538919,1.0010550495049504,0.9373654584489682
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,14.0,0.0,0.0,0.0004752475247524754,0.001418407976612799,2.3,3.2199999999999998,36.84278602538919,1.0010550495049504,0.9373654584489682
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,15.0,0.0,0.0,0.0004752475247524754,0.001418407976612799,2.3,3.2199999999999998,36.84278602538919,1.0010550495049504,0.9373654584489682
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,16.0,0.0,0.0,0.000514851485148515,0.0014602319088839184,2.3,3.2199999999999998,36.84278602538919,1.0011429702970298,0.9374477855034249
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,17.0,0.0,0.0,0.0005544554455445546,0.001499834974420534,2.3,3.2199999999999998,36.84278602538919,1.001230891089109,0.9375301125578813
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,18.0,0.0,0.0,0.0005544554455445546,0.001499834974420534,2.3,3.2199999999999998,36.84278602538919,1.001230891089109,0.9375301125578813
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,19.0,0.0,0.0,0.0005544554455445546,0.001499834974420534,2.3,3.2199999999999998,36.84278602538919,1.001230891089109,0.9375301125578813
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,20.0,0.0,0.0,0.0005940594059405943,0.001537388811080542,2.3,3.2199999999999998,36.84278602538919,1.0013188118811882,0.9376124396123379
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,21.0,0.0,0.0,0.0005940594059405943,0.001537388811080542,2.3,3.2199999999999998,36.84278602538919,1.0013188118811882,0.9376124396123379
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,22.0,0.0,0.0,0.0006732673267326734,0.0016069157469580599,2.3,3.2199999999999998,36.84278602538919,1.0014946534653466,0.9377770937212507
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,23.0,0.0,0.0,0.0007920792079207923,0.0017906246490159148,2.3,3.2199999999999998,36.84278602538919,1.0017584158415842,0.9380240748846201
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,24.0,0.0,0.0,0.000831683168316832,0.0018169716944999071,2.3,3.2199999999999998,36.84278602538919,1.0018463366336634,0.9381064019390767
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,25.0,0.0,0.0,0.000831683168316832,0.0018169716944999071,2.3,3.2199999999999998,36.84278602538919,1.0018463366336634,0.9381064019390767
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,26.0,0.0,0.0,0.0008712871287128716,0.001926983997528958,2.3,3.2199999999999998,36.84278602538919,1.0019342574257426,0.9381887289935331
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,27.0,0.0,0.0,0.0008712871287128716,0.001926983997528958,2.3,3.2199999999999998,36.84278602538919,1.0019342574257426,0.9381887289935331
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,28.0,0.0,0.0,0.0009108910891089112,0.0020302660411925843,2.3,3.2199999999999998,36.84278602538919,1.0020221782178218,0.9382710560479895
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,29.0,0.0,0.0,0.0009108910891089112,0.0020302660411925843,2.3,3.2199999999999998,36.84278602538919,1.0020221782178218,0.9382710560479895
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,30.0,0.0,0.0,0.0009108910891089112,0.0020302660411925843,2.3,3.2199999999999998,36.84278602538919,1.0020221782178218,0.9382710560479895
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,31.0,0.0,0.0,0.0009108910891089112,0.0020302660411925843,2.3,3.2199999999999998,36.84278602538919,1.0020221782178218,0.9382710560479895
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,32.0,0.0,0.0,0.0009108910891089112,0.0020302660411925843,2.3,3.2199999999999998,36.84278602538919,1.0020221782178218,0.9382710560479895
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,33.0,0.0,0.0,0.0009504950495049508,0.002051225183268589,2.3,3.2199999999999998,36.84278602538919,1.002110099009901,0.9383533831024461
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,34.0,0.0,0.0,0.0010297029702970304,0.0020902413523062563,2.3,3.2199999999999998,36.84278602538919,1.0022859405940594,0.938518037211359
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,35.0,0.0,0.0,0.0010693069306930696,0.0022550273867187266,2.3,3.2199999999999998,36.84278602538919,1.0023738613861386,0.9386003642658154
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,36.0,0.0,0.0,0.0010693069306930696,0.0022550273867187266,2.3,3.2199999999999998,36.84278602538919,1.0023738613861386,0.9386003642658154
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,37.0,0.0,0.0,0.0011881188118811885,0.0023694424292948265,2.3,3.2199999999999998,36.84278602538919,1.0026376237623762,0.9388473454291848
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,38.0,0.0,0.0,0.0012277227722772282,0.002449004647275344,2.3,3.2199999999999998,36.84278602538919,1.0027255445544554,0.9389296724836413
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,39.0,0.0,0.0,0.0013069306930693074,0.0024728225745387637,2.3,3.2199999999999998,36.84278602538919,1.0029013861386138,0.9390943265925542
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,40.0,0.0,0.0,0.001346534653465347,0.0024836893669070463,2.3,3.2199999999999998,36.84278602538919,1.002989306930693,0.9391766536470108
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,41.0,0.0,0.0,0.001465346534653466,0.0025751285654725792,2.3,3.2199999999999998,36.84278602538919,1.0032530693069306,0.9394236348103802
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,42.0,0.0,0.0,0.0015445544554455453,0.0026515080707976285,2.3,3.2199999999999998,36.84278602538919,1.0034289108910892,0.9395882889192932
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,43.0,0.0,0.0,0.001584158415841585,0.0026580719581406134,2.3,3.2199999999999998,36.84278602538919,1.0035168316831684,0.9396706159737497
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,44.0,0.0,0.0,0.001584158415841585,0.0026580719581406134,2.3,3.2199999999999998,36.84278602538919,1.0035168316831684,0.9396706159737497
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,45.0,0.0,0.0,0.0016237623762376246,0.0026640250942831416,2.3,3.2199999999999998,36.84278602538919,1.0036047524752476,0.9397529430282062
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,46.0,0.0,0.0,0.0016633663366336642,0.002669371565454207,2.3,3.2199999999999998,36.84278602538919,1.0036926732673268,0.9398352700826627
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,47.0,0.0,0.0,0.0016633663366336642,0.002669371565454207,2.3,3.2199999999999998,36.84278602538919,1.0036926732673268,0.9398352700826627
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,48.0,0.0,0.0,0.0017425742574257433,0.0027951868107392555,2.3,3.2199999999999998,36.84278602538919,1.0038685148514852,0.9399999241915756
1.7782794100389227e-6,0.0010000000000000005,4.216965034285823e-6,0.0005623413251903499,0.0,5000.0,1800.0,600.0,0.0,49.0,0.0,0.0,0.0018613861386138622,0.0028036750987598274,2.3,3.2199999999999998,36.84278602538919,1.0041322772277228,0.9402469053549449
