para,error
0.7,150.01434326171875
0.8,150.60597229003906
0.9,151.14633178710938
1.0,133.94241333007812
1.1,108.71412658691406
1.2,86.85608673095703
1.3,68.09529113769531
1.4,51.876914978027344
1.5,38.88905334472656
1.6,27.811363220214844
1.7,19.343448638916016
1.8,12.618093490600586
1.9,7.987189292907715
2.0,4.950544357299805
2.1,3.573653221130371
2.2,3.6514103412628174
2.4,4.003592491149902
2.6,6.9325270652771
2.7,4.59015417098999
2.8,5.1579084396362305
3.0,4.125527858734131
3.2,7.352860450744629
3.3,4.229854583740234
3.4,8.44083309173584
3.5,13.724346160888672
3.6,3.8723723888397217
3.8,8.921724319458008
3.9,4.192002296447754
4.0,10.223478317260742
4.2,4.224795341491699
4.4,11.052139282226562
4.5,4.9858598709106445
4.8,6.46572208404541
4.9,14.080462455749512
5.0,12.693251609802246
5.1,8.655027389526367
5.2,13.43086051940918
5.4,11.544546127319336
5.5,17.981857299804688
5.6,17.717296600341797
5.7,15.125166893005371
6.0,19.387897491455078
6.3,38.91582489013672
6.4,32.0625114440918
6.5,37.382144927978516
6.6,43.3392219543457
6.8,41.96283721923828
7.0,41.89269256591797
7.2,41.14759826660156
7.5,42.90694808959961
7.6,44.620460510253906
7.7,40.54804229736328
7.8,41.16083526611328
8.0,39.618560791015625
8.1,39.32447814941406
8.4,39.462318420410156
8.5,41.456722259521484
8.8,38.39585494995117
9.0,37.894142150878906
9.1,38.58030700683594
9.5,40.376792907714844
9.6,37.39740753173828
9.8,37.85929870605469
9.9,36.74857711791992
10.0,36.57329559326172
10.2,38.453853607177734
10.4,36.56772994995117
10.5,37.25819778442383
10.8,35.81174087524414
11.0,35.49785232543945
11.2,35.86802673339844
11.4,37.64966583251953
11.7,35.03217697143555
11.9,36.23484802246094
12.0,34.6172981262207
12.1,34.54187774658203
12.6,34.37388610839844
12.8,34.75440216064453
13.0,33.88373565673828
13.2,33.7125358581543
13.3,35.446685791015625
13.5,33.81096649169922
13.6,34.304542541503906
14.0,33.26363754272461
14.3,33.02098846435547
14.4,33.02539825439453
15.0,32.73286056518555
15.2,33.55873489379883
15.3,32.89967346191406
15.4,32.43588638305664
15.6,32.37213897705078
16.0,32.27360534667969
16.2,32.52594757080078
16.5,31.934661865234375
16.8,31.81902313232422
16.9,31.88542366027832
17.0,31.872468948364258
17.1,32.194610595703125
17.6,31.500646591186523
18.0,31.34486961364746
18.2,31.36151885986328
18.7,31.121292114257812
19.0,31.20572853088379
19.2,30.934036254882812
19.5,30.912139892578125
19.6,31.025697708129883
19.8,30.786968231201172
20.0,30.925796508789062
20.4,30.574729919433594
20.8,30.52255630493164
20.9,30.490163803100586
21.0,30.5989933013916
21.6,30.257904052734375
22.0,30.224946975708008
22.1,30.18166732788086
22.4,30.22888946533203
22.5,30.377685546875
22.8,29.976490020751953
23.4,29.880935668945312
23.8,29.904903411865234
24.0,29.724905014038086
24.7,29.61370277404785
25.2,29.618967056274414
25.5,29.716991424560547
25.6,29.891599655151367
26.0,29.374698638916016
26.6,29.36478614807129
27.0,29.444660186767578
27.2,29.597412109375
28.0,29.13737678527832
28.5,29.202491760253906
28.8,29.337602615356445
28.9,29.53066062927246
30.0,28.985767364501953
30.4,29.106502532958984
30.6,29.282390594482422
32.0,28.89962387084961
32.3,29.061500549316406
32.4,29.26728057861328
34.0,28.863712310791016
34.2,29.05582046508789
36.0,28.866437911987305
36.1,29.08051300048828
38.0,28.898910522460938
40.0,28.954259872436523
