time,fold,size,id
1801,0,271,1
1801,0,112,1
1801,0,24,1
1801,0,311,1
1801,0,102,1
1801,0,38,1
1801,0,310,1
1801,0,113,1
1801,0,64,1
1801,0,34,1
1801,0,1,1
1801,0,171,1
1801,0,24,1
1801,0,143,1
1801,0,41,1
1801,0,25,1
1801,0,178,1
1801,0,24,1
1801,0,115,1
1801,0,198,1
1801,0,5,1
1801,0,171,1
1801,0,144,1
1801,0,52,1
1801,0,222,1
1801,0,61,1
1801,0,31,1
1801,0,229,1
1801,0,42,1
1801,0,41,1
1801,0,44,1
1801,0,79,1
1801,0,118,1
1801,0,389,1
1801,0,23,1
1861,0,42,1
1861,0,199,1
1861,0,112,1
1861,0,24,1
1861,0,311,1
1861,0,102,1
1861,0,38,1
1861,0,310,1
1861,0,113,1
1861,0,64,1
1861,0,34,1
1861,0,1,1
1861,0,171,1
1861,0,24,1
1861,0,143,1
1861,0,41,1
1861,0,25,1
1861,0,178,1
1861,0,24,1
1861,0,115,1
1861,0,198,1
1861,0,5,1
1861,0,171,1
1861,0,144,1
1861,0,52,1
1861,0,222,1
1861,0,61,1
1861,0,31,1
1861,0,229,1
1861,0,42,1
1861,0,41,1
1861,0,44,1
1861,0,79,1
1861,0,118,1
1861,0,389,1
1861,0,23,1
1921,0,42,1
1921,0,199,1
1921,0,112,1
1921,0,24,1
1921,0,311,1
1921,0,102,1
1921,0,38,1
1921,0,310,1
1921,0,113,1
1921,0,64,1
1921,0,34,1
1921,0,1,1
1921,0,171,1
1921,0,24,1
1921,0,143,1
1921,0,41,1
1921,0,25,1
1921,0,178,1
1921,0,24,1
1921,0,115,1
1921,0,198,1
1921,0,5,1
1921,0,171,1
1921,0,144,1
1921,0,52,1
1921,0,222,1
1921,0,61,1
1921,0,31,1
1921,0,229,1
1921,0,42,1
1921,0,41,1
1921,0,44,1
1921,0,79,1
1921,0,118,1
1921,0,389,1
1921,0,23,1
2401,0,42,1
2401,0,199,1
2401,0,112,1
2401,0,24,1
2401,0,311,1
2401,0,102,1
2401,0,38,1
2401,0,310,1
2401,0,113,1
2401,0,64,1
2401,0,34,1
2401,0,1,1
2401,0,171,1
2401,0,24,1
2401,0,143,1
2401,0,41,1
2401,0,25,1
2401,0,178,1
2401,0,24,1
2401,0,115,1
2401,0,198,1
2401,0,5,1
2401,0,171,1
2401,0,144,1
2401,0,52,1
2401,0,222,1
2401,0,61,1
2401,0,31,1
2401,0,229,1
2401,0,42,1
2401,0,41,1
2401,0,44,1
2401,0,79,1
2401,0,118,1
2401,0,389,1
2401,0,23,1
1801,0,167,2
1801,0,42,2
1801,0,130,2
1801,0,29,2
1801,0,54,2
1801,0,9,2
1801,0,58,2
1801,0,17,2
1801,0,3,2
1801,0,26,2
1801,0,53,2
1801,0,31,2
1801,0,148,2
1801,0,177,2
1801,0,31,2
1801,0,299,2
1801,0,30,2
1801,0,127,2
1801,0,70,2
1801,0,37,2
1801,0,7,2
1801,0,1,2
1801,0,111,2
1801,0,148,2
1801,0,133,2
1801,0,8,2
1801,0,4,2
1801,0,131,2
1801,0,119,2
1801,0,41,2
1801,0,145,2
1801,0,72,2
1801,0,111,2
1801,0,2,2
1801,0,429,2
1801,0,183,2
1801,0,55,2
1801,0,5,2
1801,0,127,2
1801,0,9,2
1801,0,183,2
1801,0,72,2
1801,0,46,2
1801,0,30,2
1861,0,167,2
1861,0,42,2
1861,0,130,2
1861,0,29,2
1861,0,54,2
1861,0,9,2
1861,0,58,2
1861,0,17,2
1861,0,3,2
1861,0,26,2
1861,0,53,2
1861,0,31,2
1861,0,148,2
1861,0,177,2
1861,0,31,2
1861,0,299,2
1861,0,30,2
1861,0,127,2
1861,0,70,2
1861,0,37,2
1861,0,7,2
1861,0,1,2
1861,0,111,2
1861,0,148,2
1861,0,133,2
1861,0,8,2
1861,0,4,2
1861,0,131,2
1861,0,119,2
1861,0,41,2
1861,0,145,2
1861,0,72,2
1861,0,111,2
1861,0,2,2
1861,0,429,2
1861,0,183,2
1861,0,55,2
1861,0,5,2
1861,0,127,2
1861,0,9,2
1861,0,183,2
1861,0,72,2
1861,0,46,2
1861,0,30,2
1921,0,167,2
1921,0,42,2
1921,0,130,2
1921,0,29,2
1921,0,54,2
1921,0,9,2
1921,0,58,2
1921,0,17,2
1921,0,3,2
1921,0,26,2
1921,0,53,2
1921,0,31,2
1921,0,148,2
1921,0,177,2
1921,0,31,2
1921,0,299,2
