time,fold,size,id
1801,0,26,1
1801,0,15,1
1801,0,10,1
1801,0,23,1
1801,0,25,1
1801,0,2,1
1801,0,9,1
1861,0,26,1
1861,0,15,1
1861,0,10,1
1861,0,23,1
1861,0,25,1
1861,0,2,1
1861,0,9,1
1921,0,26,1
1921,0,15,1
1921,0,10,1
1921,0,33,1
1921,0,25,1
1921,0,2,1
1921,0,9,1
2401,0,26,1
2401,0,15,1
2401,0,10,1
2401,0,23,1
2401,0,25,1
2401,0,41,1
1801,0,2,2
1801,0,3,2
1801,0,7,2
1801,0,3,2
1801,0,16,2
1801,0,15,2
1801,0,7,2
1801,0,3,2
1801,0,4,2
1801,0,4,2
1861,0,25,2
1861,0,7,2
1861,0,3,2
1861,0,16,2
1861,0,15,2
1861,0,7,2
1861,0,3,2
1861,0,4,2
1861,0,4,2
1921,0,25,2
1921,0,7,2
1921,0,3,2
1921,0,16,2
1921,0,15,2
1921,0,7,2
1921,0,27,2
1921,0,4,2
2401,0,25,2
2401,0,7,2
2401,0,3,2
2401,0,16,2
2401,0,15,2
2401,0,7,2
2401,0,27,2
2401,0,4,2
1801,0,12,3
1801,0,15,3
1801,0,4,3
1801,0,12,3
1801,0,10,3
1801,0,19,3
1801,0,2,3
1861,0,12,3
1861,0,15,3
1861,0,4,3
1861,0,12,3
1861,0,10,3
1861,0,19,3
1861,0,2,3
1921,0,12,3
1921,0,15,3
1921,0,4,3
1921,0,12,3
1921,0,10,3
1921,0,19,3
1921,0,2,3
2401,0,12,3
2401,0,15,3
2401,0,4,3
2401,0,12,3
2401,0,10,3
2401,0,19,3
2401,0,2,3
1801,0,16,4
1801,0,22,4
1801,0,6,4
1801,0,2,4
1801,0,1,4
1801,0,6,4
1801,0,18,4
1801,0,19,4
1861,0,16,4
1861,0,22,4
1861,0,6,4
1861,0,2,4
1861,0,1,4
1861,0,6,4
1861,0,18,4
1861,0,19,4
1921,0,16,4
1921,0,22,4
1921,0,6,4
1921,0,2,4
1921,0,1,4
1921,0,6,4
1921,0,18,4
1921,0,19,4
2401,0,16,4
2401,0,22,4
2401,0,6,4
2401,0,2,4
2401,0,1,4
2401,0,6,4
2401,0,18,4
2401,0,19,4
1801,0,21,5
1801,0,3,5
1801,0,5,5
1801,0,5,5
1801,0,1,5
1801,0,1,5
