time,ABCD,ABC,sd_ABCD,sd_ABC
1.0,0.0,0.0,0.0,0.0
2.0,0.0,4.0e-5,0.0,0.00039999999999999996
3.0,0.0,0.0002,0.0,0.0008761716542303613
4.0,0.0,0.0004,0.0,0.0013333333333333333
5.0,0.0,0.0005600000000000001,0.0,0.001506350194706035
6.0,0.0,0.00084,0.0,0.0019107352226064946
7.0,0.0,0.00108,0.0,0.0021162192321174662
8.0,0.0,0.0012400000000000002,0.0,0.002179426298340687
9.0,0.0,0.0014000000000000002,0.0,0.002229281716090851
10.0,0.0,0.0015200000000000003,0.0,0.0022584521382145915
11.0,0.0,0.0016800000000000003,0.0,0.0024241212090907577
12.0,0.0,0.00192,0.0,0.002444040370643115
13.0,6.0e-5,0.00196,0.0006000000000000001,0.002445032068947526
14.0,6.0e-5,0.0021600000000000005,0.0006000000000000001,0.002631280365836443
15.0,6.0e-5,0.0023200000000000004,0.0006000000000000001,0.002795667644008775
16.0,6.0e-5,0.00244,0.0006000000000000001,0.002836700316718121
17.0,6.0e-5,0.00264,0.0006000000000000001,0.0029662069783452133
18.0,0.00012,0.00272,0.000844231764817738,0.003001952226754645
19.0,0.00018,0.0028000000000000004,0.001028679647986592,0.003087936776450181
20.0,0.00018,0.0029200000000000003,0.001028679647986592,0.003158058475287203
21.0,0.00018,0.0030800000000000007,0.001028679647986592,0.0032588031514342777
22.0,0.00018,0.00344,0.001028679647986592,0.0034591994169259174
23.0,0.00018,0.0037199999999999998,0.001028679647986592,0.0036517050120388277
24.0,0.00018,0.00404,0.001028679647986592,0.003662311463068816
25.0,0.00024,0.00412,0.0011816783134015942,0.00370443359811298
26.0,0.00024,0.004200000000000001,0.0011816783134015942,0.0037872726787801193
27.0,0.00024,0.00436,0.0011816783134015942,0.0038599733081193634
28.0,0.00024,0.00452,0.0011816783134015942,0.003883349590289811
29.0,0.00024,0.00464,0.0011816783134015942,0.003801966529961764
30.0,0.00024,0.00488,0.0011816783134015942,0.004003231018297419
31.0,0.00024,0.005,0.0011816783134015942,0.004035198667082983
32.0,0.00024,0.00524,0.0011816783134015942,0.004087724911181641
33.0,0.00036,0.00524,0.0014320995394556523,0.004166048438983829
34.0,0.00036,0.00536,0.0014320995394556523,0.004224794538067963
35.0,0.00036,0.005560000000000001,0.0014320995394556523,0.00425053769622982
36.0,0.00036,0.0058000000000000005,0.0014320995394556523,0.0042687494916219
37.0,0.00036,0.005960000000000001,0.0014320995394556523,0.004310944493291746
38.0,0.00036,0.006080000000000001,0.0014320995394556523,0.004234728951530344
39.0,0.00036,0.006120000000000001,0.0014320995394556523,0.0042717772423290995
40.0,0.00036,0.006160000000000001,0.0014320995394556523,0.004270452865536356
41.0,0.00036,0.006440000000000001,0.0014320995394556523,0.0044
42.0,0.00036,0.006800000000000001,0.0014320995394556523,0.0044946657497549475
43.0,0.00036,0.00716,0.0014320995394556523,0.004629112967803537
44.0,0.00036,0.00728,0.0014320995394556523,0.004632079621094786
45.0,0.00036,0.00736,0.0014320995394556523,0.0046439272825982755
46.0,0.00042,0.0074,0.0015385943998574567,0.004701171141429559
47.0,0.00042,0.0074,0.0015385943998574567,0.004701171141429559
48.0,0.00042,0.0076,0.0015385943998574567,0.004972652484064488
49.0,0.00048,0.00772,0.0016359595460657443,0.005061400772293948
50.0,0.00048,0.00788,0.0016359595460657443,0.005255646314376395
51.0,0.0005400000000000001,0.00812,0.001725740947587968,0.005525478177579666
52.0,0.0005400000000000001,0.008360000000000001,0.001725740947587968,0.0056309390644434035
53.0,0.0006000000000000001,0.008640000000000002,0.0018090680674665818,0.00595525402523272
54.0,0.0006000000000000001,0.00884,0.0018090680674665818,0.005889075659321429
55.0,0.0006000000000000001,0.009040000000000001,0.0018090680674665818,0.005870522149096306
56.0,0.0006000000000000001,0.009120000000000001,0.0018090680674665818,0.005883172373109356
57.0,0.00066,0.009240000000000002,0.0018867962264113207,0.00584500131771075
58.0,0.00072,0.009400000000000002,0.0019595917942265427,0.006000000000000001
59.0,0.00072,0.00964,0.0019595917942265427,0.005992453166232921
60.0,0.00072,0.00976,0.0019595917942265427,0.005998518335574396
61.0,0.00072,0.01012,0.0019595917942265427,0.006187768971809213
62.0,0.00078,0.010320000000000001,0.0020279860139377865,0.006206676105841862
63.0,0.00078,0.01056,0.0020279860139377865,0.006137021289113335
64.0,0.00078,0.01064,0.0020279860139377865,0.00607614976441463
65.0,0.0009,0.01064,0.0023159525823376356,0.0062077175818297
66.0,0.0009,0.010960000000000001,0.0023159525823376356,0.006192077049086048
67.0,0.00096,0.011120000000000001,0.0023695032083847142,0.006320209688376684
68.0,0.00096,0.011320000000000002,0.0023695032083847142,0.006357815519643378
69.0,0.00096,0.01152,0.0023695032083847142,0.006286879073502885
70.0,0.00102,0.011760000000000001,0.002566214049033039,0.006452812400712412
71.0,0.00102,0.012000000000000002,0.002566214049033039,0.006605782590758164
