para,error
0.5,229.3197784423828
1.0,10.165157318115234
1.5,9.648300170898438
2.0,11.034045219421387
2.5,13.532188415527344
3.0,16.647031784057617
3.5,20.076398849487305
4.0,23.786216735839844
4.5,27.140464782714844
5.0,26.493288040161133
5.5,26.20452308654785
6.0,25.670787811279297
6.5,25.17172622680664
7.0,24.811145782470703
7.5,24.5499267578125
8.0,24.361173629760742
8.5,24.226001739501953
9.0,24.130908966064453
9.5,24.066078186035156
10.0,24.024276733398438
