para,error
0.5,5.117541790008545
0.6,4.620931148529053
0.7,4.184612274169922
0.8,4.492162227630615
0.9,3.8536946773529053
1.0,3.944216012954712
1.1,4.269824504852295
1.2,3.8476481437683105
1.3,3.7115871906280518
1.4,3.7737233638763428
1.5,3.973275661468506
