time,extension,std
1,0.6915552801628752,0.0
2,0.7028864134283439,0.0395431510446137
3,0.7100889616712402,0.04809788422352811
4,0.7205418197309019,0.05930848161324851
5,0.7294317628573957,0.06685941709339231
6,0.7381142393998408,0.06924069412426484
7,0.7464267338673984,0.07910998534021195
8,0.7559079567584316,0.08259735046067197
9,0.7634735715234133,0.08851051234445079
10,0.7717998970965743,0.09106306303380621
11,0.7797700717004514,0.09361795577076361
12,0.7881793839072321,0.0985207017154675
13,0.7942512392670621,0.09970138774209536
14,0.8003784190493053,0.10056243920284576
15,0.8066127898999735,0.1039510012519134
16,0.8125774541913783,0.10555607972920195
17,0.8183311941223335,0.10239771779458892
18,0.8247038760290342,0.1073038542915383
19,0.8298040962202355,0.10838813125698771
20,0.8346795609453838,0.1078850314041427
21,0.8399768743914314,0.11027281049999728
22,0.843932570593963,0.1061146150120132
23,0.85041590134549,0.11271544171172286
24,0.8545410285916615,0.11341229947564314
25,0.8591571600867486,0.11062513163594348
26,0.8624973720899354,0.1119904966287191
27,0.8663182150128352,0.11174124340244203
28,0.871904598565991,0.11270556241209068
29,0.8745912908294237,0.108332030548021
30,0.880706022616624,0.11394317366247309
31,0.883050395016376,0.11337387492707407
32,0.8863041626095425,0.1089413786278182
33,0.8901146322032397,0.11061628494755651
34,0.8948414125431531,0.11202818731702899
35,0.8978946291050722,0.11355026684398617
36,0.9021961029476854,0.11099025785661391
37,0.9062451591130389,0.11174405509304006
38,0.9096752733026467,0.11278775923561374
39,0.9137519916792068,0.11354331503576989
40,0.9157125508984687,0.11507374329012715
41,0.9186170830751528,0.11418757369574555
42,0.9220714016995664,0.11617346551792884
43,0.9246059518013633,0.11458522174580436
44,0.9261045520934761,0.11572625890396855
45,0.9289848798353545,0.11499800807274813
46,0.9313417002301496,0.11877840154198427
47,0.9332275714791537,0.12139117433999898
48,0.9348105415154467,0.11615988009867419
49,0.9381991623882445,0.11738445288202903
50,0.9397862817562185,0.11580271445477482
51,0.9431783604054174,0.11814480467604346
52,0.94374197795875,0.11912406100291816
53,0.9466949190050455,0.11444677177318882
54,0.9493262868460653,0.1191883944331237
55,0.9517225258918296,0.112342651022094
56,0.9518331747366557,0.11137767403573458
57,0.9530261075949367,0.11339349545109911
58,0.9554838950606355,0.11270916269753728
59,0.9581968664247145,0.11641988794723038
60,0.9596007236434453,0.11427537922249481
61,0.9607162023103479,0.11770188523556019
62,0.9624513145082766,0.1121648641868153
63,0.9641048231831459,0.1130507197818542
64,0.96641461781889,0.11476955300675627
65,0.9670425500132778,0.11575153580714444
66,0.9674892947242631,0.11727412365560272
67,0.9703696224661414,0.11862985057062063
68,0.9700632634770293,0.1161297850885911
69,0.9704491513233602,0.11964826880268258
70,0.9718523169868108,0.11628941863519127
71,0.9717935347879969,0.11740052036789117
72,0.9729000232362572,0.11876384255117182
73,0.9740203427901212,0.11855969108687797
74,0.9752692916260953,0.11654187268888576
75,0.9760770281933254,0.12020067321866096
76,0.9766095257590511,0.12000317553948113
77,0.978511302779499,0.12152427520218165
78,0.9776053653624855,0.11683749200466431
79,0.9795707654687085,0.11805583851351313
80,0.9794082499778703,0.12075065981913272
81,0.9813411469859253,0.11847762572750761
82,0.980583202398867,0.12288417305284394
83,0.9814061531822607,0.12021351313809985
84,0.9822505421793397,0.12013802680622078
85,0.983339050190316,0.11979802713461937
86,0.9838058500044259,0.12217286801498975
87,0.9836149807471011,0.11761811452626507
88,0.9850914512702488,0.12144991536780267
89,0.9844310159776932,0.12108921901895017
90,0.9854856377799416,0.11847403668910451
91,0.9858030616535364,0.11715539746354935
92,0.9867712390457642,0.1160016358084161
93,0.9866273955474906,0.11706430064861205
94,0.9867795377091264,0.11785102689651847
95,0.9880713629724707,0.11769143313762427
96,0.98908794923431,0.11861000497315262
97,0.9892553056121095,0.1210352198654934
98,0.989988354209082,0.11882304767006843
99,0.9906176695140304,0.11609199426583629
100,0.9904344073647873,0.11740113004265976
101,0.990811304992476,0.1199273345682707
102,0.9919592867575464,0.11806861145772533
103,0.990226940780738,0.11717586215135373
104,0.9919053454456935,0.11979963098730048
105,0.9938105802425422,0.11655776108965822
106,0.9945297977339117,0.1196346495087152
107,0.994968935336815,0.11628017864935437
108,0.9956086239709657,0.11929579746536259
109,0.995210979684872,0.11593526633291663
110,0.9952351841196777,0.11799208079589413
111,0.9960235571390635,0.11831392984864066
112,0.995737253253076,0.11787934839459821
113,0.9970034909710541,0.12116801878498051
114,0.9971881362308577,0.11560581070633803
115,0.9964163605381958,0.11583662842929195
116,0.9984944841550855,0.12011128355401646
117,0.9984287864034699,0.11729786472543945
118,0.9974433201292378,0.11436082065124535
119,0.9984654388333186,0.12207246066414545
120,0.999253120297424,0.11718991765355175
121,0.9988174404709212,0.1181556162622573
122,0.9990145337257679,0.12123516023905319
123,1.0001936354784458,0.12243037489323687
124,0.999367226918651,0.12110659868640532
125,0.9987621160485085,0.12064209025721816
126,0.9997821600867487,0.11882395738961585
127,0.9998305689563599,0.11884155515486401
128,1.0005421793396478,0.12252873687480269
129,1.000645912631672,0.11988729587951708
130,1.0004896211383554,0.12028129382599484
131,1.0006210166415863,0.12046891600543949
132,1.0000331946534478,0.11824534882592062
133,1.0009356742940603,0.12096205756191214
134,1.0012883674869435,0.12028241954112723
135,1.001544934495884,0.11680646662295285
136,1.002071899619368,0.11851638564186298
137,1.0026839260423122,0.11859448261234914
138,1.002459170576259,0.11700541445489426
139,1.001961250774542,0.11753343015505505
140,1.0032807382490925,0.11624762063454235
141,1.0033740982119146,0.11568911828652652
142,1.0029349606090114,0.11520624459482778
143,1.0028865517393997,0.1141633506326146
144,1.0025338585465167,0.11524905689069422
145,1.0013789612286448,0.1166887709041006
146,1.0014204545454546,0.11563127432871506
147,1.0010504724705673,0.11286399789519413
148,1.002399005266885,0.11978197839984979
149,1.0026237607329378,0.11415901449810677
150,1.0022143600070814,0.1199767535811637
151,1.0020138089758344,0.11790527543241383
152,1.0020504614056829,0.11299887543703856
153,1.003257225369567,0.1138764510152343
154,1.0027593055678499,0.11059423544951863
155,1.0031223720899354,0.11011730076042767
156,1.0027143544746393,0.11129591780694562
157,1.0023706515003983,0.11103968709805499
158,1.0021631849163495,0.11720144054089789
159,1.0022641519872535,0.11625477969998473
160,1.0016915442152785,0.1124076124301071
161,1.0022931973090201,0.11645861987233558
162,1.002369268389838,0.11586752230011382
163,1.0027842015579356,0.10968689311586546
164,1.003337445782066,0.11282940996798066
165,1.0022620773214128,0.11345909671228664
166,1.0028561233070727,0.11617528619852235
167,1.0032931862441357,0.11337061305900141
168,1.0013775781180845,0.11173080920331413
169,1.00250481322475,0.11632645283979696
170,1.0021306818181819,0.11359203691620032
171,1.0027738282287333,0.11643834639541706
172,1.003520707931309,0.11221395710116529
173,1.0027399420200054,0.11350936686828501
174,1.0033768644330352,0.11815959142304548
175,1.0042655129680447,0.11583913830848161
176,1.0047357705585553,0.11420168335423656
177,1.003829833141542,0.11747153854174579
178,1.0048498771797822,0.1169648578857843
179,1.004428720014163,0.11580372126954895
180,1.0045220799769852,0.11961988638244472
181,1.0025788096397275,0.11533453005850502
182,1.0038270669204215,0.11549954253556048
183,1.0041742276710632,0.11482922138055457
184,1.0031873782862706,0.11119174728131928
185,1.0038685602372313,0.11349816518384567
186,1.0031493427458618,0.11410653088325742
187,1.0043803111445517,0.1175706586885188
188,1.0035566688058777,0.11315100777849371
189,1.0044197297955209,0.11191569970672761
190,1.0045545830751528,0.11474538868485536
191,1.004212263211472,0.11400659591892776
192,1.004844344737541,0.11460494328240221
193,1.0049480780295654,0.11483868236501778
194,1.004920415818359,0.11552787847267915
195,1.0051832068248208,0.11691809190551096
196,1.0046956603523058,0.11835748460266224
197,1.004249607196601,0.11649522027753437
198,1.0039384073205275,0.11295679031005482
199,1.003782807382491,0.11679150953985344
200,1.0044916515446578,0.11577949583988799
201,1.0033312217845447,0.11723805950574427
202,1.0027157375851994,0.11839104451197544
203,1.003881008232274,0.1177515929450875
204,1.0034653835088962,0.11454378233011593
205,1.004695660352306,0.11889101690859806
206,1.0032108911657962,0.11680891236937843
207,1.0034875132778613,0.11459800261658692
208,1.0024778425688234,0.11676134388892272
209,1.0025158781092325,0.11630775246557742
210,1.0022855902009384,0.11514025791306765
211,1.0038816997875544,0.11972616682766986
212,1.0028167046561034,0.1128177687891483
213,1.0025207189961935,0.11166191218432976
214,1.0027178122510403,0.114933784888556
215,1.0026901500398337,0.11202760154291566
216,1.0029398014959723,0.11701892687754858
217,1.003486130167301,0.11690550418940773
218,1.0043533404886253,0.11466900601831612
219,1.0048132247499337,0.12051818121128842
220,1.0045995341683633,0.11320571433317937
221,1.0055303675754625,0.11830334814516894
222,1.0043042400637336,0.11501336931954614
223,1.0038097780384174,0.11321710240829809
224,1.0033084004602992,0.1128017416283863
225,1.0034384128529699,0.11683965641956903
226,1.0044480835620075,0.11562145086233894
227,1.0048803056121094,0.11467490040081102
228,1.0047489101088785,0.11426076897699125
229,1.0044930346552183,0.11664515703288725
230,1.0045587324068337,0.11458195173431308
231,1.0045988426130832,0.11677746710815383
232,1.0050919215278393,0.11766215807759466
233,1.0060849949101534,0.11636234361531177
234,1.0048125331946536,0.11645974185829865
235,1.0051271908471275,0.11800005457322818
236,1.0057426750464726,0.11446128107059876
237,1.0062405948481898,0.11631574528537186
238,1.0056085133221209,0.11496209859386354
239,1.006853312826414,0.11330709338387712
240,1.0065075351863328,0.11652081529880846
241,1.006407259670709,0.1143604647117896
242,1.0073097393113217,0.11787521637967278
243,1.0074238459325484,0.11926971689324303
244,1.0063242730370894,0.11526033296059633
245,1.0069812505532443,0.1153968216808749
246,1.0081326900947154,0.11539957173590416
247,1.0082502544923433,0.11515429159258707
248,1.0082779167035496,0.11918817487504264
249,1.0072758531025936,0.1188156825660791
250,1.0092357207665752,0.11951795182096174
251,1.0082882900327519,0.11442050479107777
252,1.00760019252899,0.11656526864065102
253,1.0096444299371516,0.11772012474026931
254,1.0092232727715322,0.11135827636918191
255,1.0078332466584048,0.11088908331666977
256,1.0081651931928832,0.11436369750024843
257,1.0085974152429849,0.11605483299174138
258,1.0075116734531293,0.11314358214573259
259,1.0084072375409403,0.11913780808074201
260,1.0064535938744799,0.11592414851500331
261,1.0058000741347262,0.11281915437661474
262,1.004423879127202,0.11368969431387765
