para,error
0.5,47.177330017089844
1.0,16.765745162963867
1.5,11.81871223449707
2.0,10.829652786254883
2.5,10.7337646484375
3.0,10.700960159301758
3.5,10.673555374145508
4.0,10.669609069824219
4.5,10.640559196472168
5.0,10.656150817871094
5.5,10.620589256286621
6.0,10.610128402709961
6.5,10.615499496459961
7.0,10.628963470458984
7.5,10.60506820678711
8.0,10.590723991394043
8.5,10.583209037780762
9.0,10.580611228942871
9.5,10.581572532653809
10.0,10.585108757019043
