fraction_exposure,fold,id
0.5426,4,250
0.5086,4,251
0.4678,4,252
0.4862,4,253
0.4454,4,254
0.4924,4,255
0.536,4,256
0.4334,4,257
0.4812,4,258
0.4864,4,259
0.5154,4,260
0.5206,4,261
0.5584,4,262
0.4708,4,263
0.4732,4,264
0.5272,4,265
0.4482,4,266
0.5328,4,267
0.465,4,268
0.462,4,269
0.4976,4,270
0.5166,4,271
0.5244,4,272
0.484,4,273
0.4828,4,274
0.4684,4,275
0.5654,4,276
0.452,4,277
0.496,4,278
0.5218,4,279
0.4192,4,280
0.4764,4,281
0.496,4,282
0.4256,4,283
0.4774,4,284
0.5074,4,285
0.5212,4,286
0.5146,4,287
0.5182,4,288
0.447,4,289
0.4332,4,290
0.532,4,291
0.4408,4,292
0.5262,4,293
0.5306,4,294
0.5138,4,295
0.4708,4,296
0.4524,4,297
0.515,4,298
0.4958,4,299
0.4618,4,300
0.326,10,301
0.3482,10,302
0.3286,10,303
0.2902,10,304
0.356,10,305
0.3526,10,306
0.2778,10,307
0.3068,10,308
0.3204,10,309
0.3434,10,310
0.3224,10,311
0.3048,10,312
0.3122,10,313
0.3238,10,314
0.2862,10,315
0.2928,10,316
0.255,10,317
0.2748,10,318
0.3514,10,319
0.3202,10,320
0.2774,10,321
0.3514,10,322
0.3256,10,323
0.3232,10,324
0.29,10,325
0.2946,10,326
0.3076,10,327
0.2884,10,328
0.3592,10,329
0.334,10,330
0.2826,10,331
0.3814,10,332
0.316,10,333
0.3518,10,334
0.2718,10,335
0.3132,10,336
0.3304,10,337
0.3198,10,338
0.293,10,339
0.3518,10,340
0.309,10,341
0.3626,10,342
0.3552,10,343
0.3182,10,344
0.2804,10,345
0.3092,10,346
0.347,10,347
0.2518,10,348
0.3216,10,349
0.305,10,350
0.3362,10,351
0.2966,10,352
0.3212,10,353
0.323,10,354
0.2676,10,355
0.3454,10,356
0.2956,10,357
0.3204,10,358
0.2648,10,359
0.3316,10,360
0.2974,10,361
0.2844,10,362
0.2994,10,363
0.3338,10,364
0.3266,10,365
0.29,10,366
0.3198,10,367
0.3228,10,368
0.2638,10,369
0.3318,10,370
0.33,10,371
0.3278,10,372
0.3512,10,373
0.2894,10,374
0.3114,10,375
0.3234,10,376
0.2732,10,377
0.292,10,378
0.3168,10,379
0.3174,10,380
0.373,10,381
0.3442,10,382
0.323,10,383
0.3688,10,384
0.3378,10,385
0.3162,10,386
0.3468,10,387
0.2856,10,388
0.3604,10,389
0.3218,10,390
0.275,10,391
0.283,10,392
0.3274,10,393
0.36,10,394
0.343,10,395
0.3044,10,396
0.3168,10,397
0.278,10,398
0.258,10,399
0.3802,10,400
0.1614,25,401
0.1328,25,402
0.1242,25,403
0.1458,25,404
0.1692,25,405
0.1788,25,406
0.1552,25,407
0.1972,25,408
0.1526,25,409
0.1472,25,410
0.192,25,411
0.188,25,412
0.09,25,413
0.1876,25,414
0.1456,25,415
0.154,25,416
0.1738,25,417
0.2072,25,418
0.1062,25,419
0.1704,25,420
0.1674,25,421
0.1682,25,422
0.1352,25,423
0.1986,25,424
0.1472,25,425
0.1306,25,426
0.17,25,427
0.1756,25,428
0.1558,25,429
0.1516,25,430
0.132,25,431
0.1504,25,432
0.1156,25,433
0.1352,25,434
0.1654,25,435
0.1888,25,436
0.1488,25,437
0.1416,25,438
0.1184,25,439
0.1686,25,440
0.1046,25,441
0.1862,25,442
0.1134,25,443
0.1228,25,444
0.1388,25,445
0.2116,25,446
0.193,25,447
0.1904,25,448
0.1276,25,449
0.1826,25,450
0.169,25,451
0.1558,25,452
0.1838,25,453
0.1732,25,454
0.1362,25,455
0.1722,25,456
0.159,25,457
0.174,25,458
0.1634,25,459
0.198,25,460
0.1786,25,461
0.182,25,462
0.136,25,463
0.1254,25,464
0.149,25,465
0.1842,25,466
0.1232,25,467
0.151,25,468
0.1826,25,469
0.1506,25,470
0.1234,25,471
0.185,25,472
0.1604,25,473
0.1538,25,474
0.1494,25,475
0.1644,25,476
0.1566,25,477
0.1632,25,478
0.159,25,479
0.2066,25,480
0.1538,25,481
0.1436,25,482
0.143,25,483
0.1794,25,484
0.1768,25,485
0.153,25,486
0.1326,25,487
0.1706,25,488
0.1766,25,489
0.1736,25,490
0.1132,25,491
0.1308,25,492
0.1566,25,493
0.166,25,494
0.172,25,495
0.1498,25,496
0.1862,25,497
0.1452,25,498
0.1662,25,499
0.1754,25,500
0.1332,50,501
0.0724,50,502
0.0828,50,503
0.1154,50,504
0.1062,50,505
0.12,50,506
0.0712,50,507
0.1236,50,508
0.098,50,509
0.0842,50,510
0.0836,50,511
0.1224,50,512
0.072,50,513
0.0822,50,514
0.1008,50,515
0.096,50,516
0.0822,50,517
0.0386,50,518
0.076,50,519
0.1252,50,520
0.0734,50,521
0.098,50,522
0.0636,50,523
0.095,50,524
0.0712,50,525
0.1154,50,526
0.1164,50,527
0.0716,50,528
0.1342,50,529
0.067,50,530
0.1058,50,531
0.111,50,532
0.0488,50,533
0.0942,50,534
0.0966,50,535
0.0726,50,536
0.0702,50,537
0.1008,50,538
0.0824,50,539
0.0948,50,540
0.1032,50,541
0.1128,50,542
0.1114,50,543
0.0814,50,544
0.1196,50,545
0.0502,50,546
0.0812,50,547
0.0602,50,548
0.0702,50,549
0.0992,50,550
0.0992,50,551
0.1094,50,552
0.0798,50,553
0.0828,50,554
0.1124,50,555
0.0986,50,556
0.1098,50,557
0.067,50,558
0.112,50,559
0.1082,50,560
0.0756,50,561
0.13,50,562
0.0634,50,563
0.0744,50,564
0.0818,50,565
0.139,50,566
0.1246,50,567
0.0924,50,568
0.0804,50,569
0.0578,50,570
0.0898,50,571
0.1238,50,572
0.084,50,573
0.0948,50,574
0.0808,50,575
0.0706,50,576
0.0808,50,577
0.1068,50,578
0.0864,50,579
0.0864,50,580
0.0822,50,581
0.092,50,582
0.1072,50,583
0.0842,50,584
0.075,50,585
0.0892,50,586
0.1102,50,587
0.094,50,588
0.0712,50,589
0.1178,50,590
0.1188,50,591
0.0972,50,592
0.0798,50,593
0.0798,50,594
0.0926,50,595
0.0962,50,596
0.0768,50,597
0.069,50,598
0.1034,50,599
0.0898,50,600
