time,extension,std
1,0.9482807669694843,0.0
2,0.9482807669694843,0.0
3,0.9486221480455932,0.0026012723348229983
4,0.9486221480455932,0.0026012723348229983
5,0.9489635291217023,0.0036214198657377357
6,0.9489635291217023,0.0036214198657377357
7,0.9490773228137386,0.003890718606804753
8,0.9490773228137386,0.003890718606804753
9,0.9493049101978113,0.004867729311568243
10,0.9494187038898477,0.005057497423837249
11,0.9498738786579929,0.005713771671841884
12,0.9498738786579929,0.005713771671841884
13,0.9503290534261383,0.006604740283959827
14,0.9503290534261383,0.006604740283959827
15,0.9504428471181747,0.006714725019247657
16,0.9504428471181747,0.006714725019247657
17,0.950556640810211,0.007152381448457628
18,0.9507842281942838,0.007338522078416738
19,0.9510118155783565,0.007811262685968485
20,0.9511256092703927,0.00788680713792586
21,0.9511256092703927,0.00788680713792586
22,0.9512394029624291,0.007958713649107328
23,0.9514669903465018,0.008374424976701123
24,0.9514669903465018,0.008374424976701123
25,0.9516945777305745,0.008759842497234825
26,0.9520359588066835,0.008905948662414698
27,0.9521497524987199,0.008948925632908665
28,0.9524911335748288,0.009314337110888455
29,0.9526049272668653,0.009591079019779897
30,0.9527187209589015,0.00985769809580638
31,0.9530601020350105,0.009924698067027353
32,0.9530601020350105,0.009924698067027353
33,0.9534014831111196,0.010646984888459225
34,0.9537428641872285,0.010885641746608053
35,0.9540842452633375,0.01130787990644618
36,0.9544256263394466,0.011697031505721928
37,0.9544256263394466,0.011697031505721928
38,0.9546532137235193,0.011874598216552928
39,0.9547670074155555,0.011861863008762795
40,0.9549945947996282,0.012025402072839463
41,0.9552221821837009,0.012368563721421859
42,0.9555635632598098,0.012485511254248965
43,0.9556773569518463,0.012826334145004954
44,0.955904944335919,0.01276818925109502
45,0.9560187380279552,0.012736278984932337
46,0.9560187380279552,0.012736278984932337
47,0.9561325317199917,0.012884216640792
48,0.9563601191040644,0.013169813692097899
49,0.9565877064881368,0.013268320416230795
50,0.9565877064881368,0.013268320416230795
51,0.9567015001801733,0.013227072106634319
52,0.9567015001801733,0.013227072106634319
53,0.9568152938722095,0.013702840201657343
54,0.9570428812562825,0.013784052954899331
55,0.9573842623323914,0.014466403766504331
56,0.9573842623323914,0.014466403766504331
57,0.9572704686403549,0.014513743964708352
58,0.9576118497164641,0.014686546938118354
