time,fold,size,id
1801,0,1,1
1801,0,7,1
1801,0,4,1
1801,0,9,1
1801,0,14,1
1801,0,1,1
1801,0,18,1
1801,0,20,1
1801,0,4,1
1861,0,1,1
1861,0,7,1
1861,0,4,1
1861,0,9,1
1861,0,14,1
1861,0,1,1
1861,0,18,1
1861,0,20,1
1861,0,4,1
1921,0,1,1
1921,0,7,1
1921,0,4,1
1921,0,9,1
1921,0,14,1
1921,0,1,1
1921,0,18,1
1921,0,20,1
1921,0,4,1
2401,0,1,1
2401,0,37,1
2401,0,43,1
2401,0,14,1
2401,0,1,1
2401,0,18,1
2401,0,20,1
2401,0,4,1
1801,0,14,2
1801,0,2,2
1801,0,1,2
1801,0,13,2
1801,0,20,2
1801,0,10,2
1801,0,7,2
1801,0,3,2
1801,0,19,2
1801,0,2,2
1801,0,9,2
1861,0,14,2
1861,0,2,2
1861,0,1,2
1861,0,13,2
1861,0,20,2
1861,0,10,2
1861,0,7,2
1861,0,3,2
1861,0,19,2
1861,0,2,2
1861,0,9,2
1921,0,14,2
1921,0,2,2
1921,0,1,2
1921,0,13,2
1921,0,20,2
1921,0,10,2
1921,0,7,2
1921,0,3,2
1921,0,19,2
1921,0,2,2
1921,0,9,2
2401,0,14,2
2401,0,2,2
2401,0,44,2
2401,0,20,2
2401,0,10,2
2401,0,7,2
2401,0,3,2
2401,0,19,2
2401,0,2,2
2401,0,9,2
1801,0,8,3
1801,0,7,3
1801,0,4,3
1801,0,2,3
1801,0,12,3
1801,0,10,3
1801,0,20,3
1801,0,3,3
1801,0,8,3
1801,0,6,3
1861,0,45,3
1861,0,26,3
1861,0,12,3
1861,0,10,3
1861,0,20,3
1861,0,3,3
1861,0,8,3
1861,0,6,3
1921,0,45,3
1921,0,26,3
1921,0,12,3
1921,0,10,3
1921,0,20,3
1921,0,3,3
1921,0,8,3
1921,0,6,3
2401,0,45,3
2401,0,68,3
2401,0,10,3
2401,0,20,3
2401,0,41,3
2401,0,6,3
1801,0,8,4
1801,0,9,4
1801,0,1,4
1801,0,5,4
1801,0,4,4
1801,0,12,4
1801,0,10,4
1801,0,1,4
1801,0,2,4
1861,0,8,4
1861,0,9,4
1861,0,1,4
1861,0,5,4
1861,0,4,4
1861,0,12,4
1861,0,50,4
1861,0,1,4
1861,0,2,4
1921,0,8,4
1921,0,9,4
1921,0,1,4
