time,fold,D1,size,id
1801,10,0.001,95,19
1801,10,0.001,4,19
1801,10,0.001,2,19
1801,10,0.001,10,19
1801,10,0.001,51,19
1801,10,0.001,10,19
1801,10,0.001,109,19
1801,10,0.001,39,19
1861,10,0.001,95,19
1861,10,0.001,4,19
1861,10,0.001,2,19
1861,10,0.001,10,19
1861,10,0.001,51,19
1861,10,0.001,10,19
1861,10,0.001,109,19
1861,10,0.001,39,19
1921,10,0.001,24,19
1921,10,0.001,11,19
1921,10,0.001,20,19
1921,10,0.001,4,19
1921,10,0.001,2,19
1921,10,0.001,10,19
1921,10,0.001,51,19
1921,10,0.001,9,19
1921,10,0.001,35,19
1921,10,0.001,54,19
1921,10,0.001,40,19
2401,10,0.001,25,19
2401,10,0.001,7,19
2401,10,0.001,24,19
2401,10,0.001,4,19
2401,10,0.001,10,19
2401,10,0.001,22,19
2401,10,0.001,10,19
2401,10,0.001,9,19
2401,10,0.001,34,19
2401,10,0.001,7,19
2401,10,0.001,18,19
2401,10,0.001,13,19
2401,10,0.001,7,19
1801,10,0.001,46,20
1801,10,0.001,25,20
1801,10,0.001,6,20
1801,10,0.001,14,20
1801,10,0.001,5,20
1801,10,0.001,48,20
1801,10,0.001,1,20
1801,10,0.001,6,20
1801,10,0.001,33,20
1801,10,0.001,35,20
1801,10,0.001,21,20
1861,10,0.001,46,20
1861,10,0.001,25,20
1861,10,0.001,6,20
1861,10,0.001,14,20
1861,10,0.001,5,20
1861,10,0.001,48,20
1861,10,0.001,1,20
1861,10,0.001,5,20
1861,10,0.001,44,20
1861,10,0.001,35,20
1861,10,0.001,21,20
1921,10,0.001,46,20
1921,10,0.001,25,20
1921,10,0.001,6,20
1921,10,0.001,14,20
1921,10,0.001,5,20
1921,10,0.001,48,20
1921,10,0.001,1,20
1921,10,0.001,5,20
1921,10,0.001,10,20
1921,10,0.001,14,20
1921,10,0.001,35,20
1921,10,0.001,21,20
2401,10,0.001,8,20
2401,10,0.001,19,20
2401,10,0.001,4,20
2401,10,0.001,5,20
2401,10,0.001,16,20
2401,10,0.001,3,20
2401,10,0.001,4,20
2401,10,0.001,5,20
2401,10,0.001,5,20
2401,10,0.001,10,20
2401,10,0.001,4,20
2401,10,0.001,11,20
2401,10,0.001,5,20
2401,10,0.001,21,20
1801,25,0.001,16,21
1801,25,0.001,187,21
1801,25,0.001,44,21
1801,25,0.001,33,21
1801,25,0.001,52,21
1801,25,0.001,48,21
1861,25,0.001,16,21
1861,25,0.001,187,21
1861,25,0.001,44,21
1861,25,0.001,33,21
1861,25,0.001,52,21
1861,25,0.001,48,21
1921,25,0.001,16,21
1921,25,0.001,187,21
1921,25,0.001,44,21
1921,25,0.001,33,21
1921,25,0.001,52,21
1921,25,0.001,48,21
2401,25,0.001,15,21
2401,25,0.001,16,21
2401,25,0.001,26,21
2401,25,0.001,19,21
2401,25,0.001,32,21
2401,25,0.001,5,21
2401,25,0.001,7,21
2401,25,0.001,7,21
2401,25,0.001,8,21
2401,25,0.001,5,21
2401,25,0.001,10,21
2401,25,0.001,9,21
2401,25,0.001,18,21
2401,25,0.001,3,21
1801,25,0.001,156,22
1801,25,0.001,132,22
1801,25,0.001,142,22
1861,25,0.001,156,22
1861,25,0.001,132,22
1861,25,0.001,142,22
1921,25,0.001,156,22
1921,25,0.001,132,22
1921,25,0.001,142,22
2401,25,0.001,1,22
2401,25,0.001,25,22
2401,25,0.001,5,22
2401,25,0.001,4,22
2401,25,0.001,3,22
2401,25,0.001,4,22
2401,25,0.001,6,22
2401,25,0.001,1,22
2401,25,0.001,12,22
2401,25,0.001,18,22
2401,25,0.001,19,22
2401,25,0.001,11,22
2401,25,0.001,13,22
2401,25,0.001,3,22
2401,25,0.001,24,22
2401,25,0.001,1,22
1801,25,0.001,73,23
1801,25,0.001,28,23
1801,25,0.001,166,23
1801,25,0.001,32,23
1801,25,0.001,81,23
1861,25,0.001,73,23
1861,25,0.001,27,23
1861,25,0.001,45,23
1861,25,0.001,45,23
1861,25,0.001,37,23
1861,25,0.001,12,23
1861,25,0.001,12,23
1861,25,0.001,1,23
1861,25,0.001,28,23
1921,25,0.001,1,23
1921,25,0.001,8,23
1921,25,0.001,24,23
1921,25,0.001,27,23
1921,25,0.001,7,23
1921,25,0.001,18,23
1921,25,0.001,45,23
1921,25,0.001,13,23
1921,25,0.001,4,23
1921,25,0.001,12,23
1921,25,0.001,12,23
1921,25,0.001,1,23
1921,25,0.001,28,23
2401,25,0.001,7,23
2401,25,0.001,6,23
2401,25,0.001,27,23
2401,25,0.001,8,23
2401,25,0.001,6,23
2401,25,0.001,16,23
2401,25,0.001,3,23
2401,25,0.001,4,23
2401,25,0.001,2,23
2401,25,0.001,13,23
2401,25,0.001,1,23
2401,25,0.001,7,23
1801,25,0.001,10,24
1801,25,0.001,34,24
1801,25,0.001,8,24
1801,25,0.001,1,24
1801,25,0.001,26,24
1801,25,0.001,60,24
1801,25,0.001,25,24
1801,25,0.001,9,24
1801,25,0.001,7,24
1801,25,0.001,31,24
1801,25,0.001,11,24
1801,25,0.001,8,24
1861,25,0.001,10,24
1861,25,0.001,34,24
1861,25,0.001,8,24
1861,25,0.001,1,24
1861,25,0.001,26,24
1861,25,0.001,60,24
1861,25,0.001,25,24
1861,25,0.001,9,24
1861,25,0.001,7,24
1861,25,0.001,31,24
1861,25,0.001,11,24
1861,25,0.001,8,24
1921,25,0.001,8,24
1921,25,0.001,36,24
1921,25,0.001,8,24
1921,25,0.001,1,24
1921,25,0.001,26,24
1921,25,0.001,60,24
1921,25,0.001,25,24
1921,25,0.001,9,24
1921,25,0.001,7,24
1921,25,0.001,5,24
1921,25,0.001,5,24
1921,25,0.001,12,24
1921,25,0.001,8,24
2401,25,0.001,35,24
2401,25,0.001,9,24
2401,25,0.001,2,24
2401,25,0.001,24,24
2401,25,0.001,5,24
2401,25,0.001,11,24
2401,25,0.001,4,24
2401,25,0.001,15,24
2401,25,0.001,1,24
2401,25,0.001,8,24
2401,25,0.001,3,24
2401,25,0.001,5,24
2401,25,0.001,12,24
2401,25,0.001,8,24
1801,25,0.001,15,25
1801,25,0.001,24,25
1801,25,0.001,41,25
1801,25,0.001,2,25
1801,25,0.001,10,25
1801,25,0.001,36,25
1801,25,0.001,82,25
1801,25,0.001,130,25
1861,25,0.001,15,25
1861,25,0.001,24,25
1861,25,0.001,41,25
1861,25,0.001,2,25
1861,25,0.001,10,25
1861,25,0.001,36,25
1861,25,0.001,83,25
1861,25,0.001,129,25
1921,25,0.001,15,25
1921,25,0.001,24,25
1921,25,0.001,1,25
1921,25,0.001,20,25
1921,25,0.001,2,25
1921,25,0.001,10,25
1921,25,0.001,36,25
1921,25,0.001,3,25
1921,25,0.001,3,25
1921,25,0.001,37,25
1921,25,0.001,106,25
1921,25,0.001,3,25
2401,25,0.001,16,25
2401,25,0.001,23,25
2401,25,0.001,1,25
2401,25,0.001,10,25
2401,25,0.001,2,25
2401,25,0.001,13,25
2401,25,0.001,3,25
2401,25,0.001,3,25
2401,25,0.001,3,25
2401,25,0.001,17,25
2401,25,0.001,16,25
2401,25,0.001,8,25
2401,25,0.001,3,25
2401,25,0.001,18,25
2401,25,0.001,4,25
1801,50,0.001,66,26
1801,50,0.001,27,26
1801,50,0.001,175,26
1801,50,0.001,77,26
1801,50,0.001,45,26
1861,50,0.001,13,26
1861,50,0.001,12,26
1861,50,0.001,27,26
1861,50,0.001,64,26
1861,50,0.001,91,26
1861,50,0.001,19,26
1861,50,0.001,38,26
1861,50,0.001,3,26
1861,50,0.001,22,26
1921,50,0.001,13,26
1921,50,0.001,12,26
1921,50,0.001,27,26
1921,50,0.001,64,26
1921,50,0.001,71,26
1921,50,0.001,19,26
1921,50,0.001,37,26
1921,50,0.001,5,26
1921,50,0.001,21,26
2401,50,0.001,13,26
2401,50,0.001,10,26
2401,50,0.001,7,26
2401,50,0.001,2,26
2401,50,0.001,14,26
2401,50,0.001,6,26
2401,50,0.001,4,26
2401,50,0.001,19,26
2401,50,0.001,1,26
2401,50,0.001,1,26
2401,50,0.001,2,26
2401,50,0.001,17,26
2401,50,0.001,14,26
2401,50,0.001,3,26
2401,50,0.001,6,26
1801,50,0.001,29,27
1801,50,0.001,92,27
1801,50,0.001,25,27
1801,50,0.001,155,27
1801,50,0.001,99,27
1861,50,0.001,30,27
1861,50,0.001,55,27
1861,50,0.001,16,27
1861,50,0.001,25,27
1861,50,0.001,50,27
1861,50,0.001,85,27
1861,50,0.001,99,27
1921,50,0.001,3,27
1921,50,0.001,7,27
1921,50,0.001,19,27
1921,50,0.001,16,27
1921,50,0.001,17,27
1921,50,0.001,24,27
1921,50,0.001,27,27
1921,50,0.001,3,27
1921,50,0.001,39,27
1921,50,0.001,26,27
1921,50,0.001,99,27
2401,50,0.001,8,27
2401,50,0.001,18,27
2401,50,0.001,17,27
2401,50,0.001,16,27
2401,50,0.001,5,27
2401,50,0.001,15,27
2401,50,0.001,2,27
2401,50,0.001,3,27
2401,50,0.001,13,27
2401,50,0.001,6,27
2401,50,0.001,4,27
2401,50,0.001,3,27
2401,50,0.001,4,27
2401,50,0.001,6,27
2401,50,0.001,14,27
2401,50,0.001,14,27
1801,50,0.001,147,28
1801,50,0.001,222,28
1801,50,0.001,81,28
1861,50,0.001,147,28
1861,50,0.001,222,28
1861,50,0.001,81,28
1921,50,0.001,51,28
1921,50,0.001,75,28
1921,50,0.001,12,28
1921,50,0.001,127,28
1921,50,0.001,44,28
1921,50,0.001,81,28
2401,50,0.001,26,28
2401,50,0.001,4,28
2401,50,0.001,8,28
2401,50,0.001,1,28
2401,50,0.001,13,28
2401,50,0.001,5,28
2401,50,0.001,1,28
2401,50,0.001,12,28
2401,50,0.001,18,28
2401,50,0.001,2,28
2401,50,0.001,12,28
2401,50,0.001,6,28
2401,50,0.001,13,28
2401,50,0.001,3,28
1801,50,0.001,45,29
1801,50,0.001,92,29
1801,50,0.001,10,29
1801,50,0.001,8,29
1801,50,0.001,58,29
1801,50,0.001,2,29
1801,50,0.001,47,29
1801,50,0.001,27,29
1801,50,0.001,21,29
1861,50,0.001,45,29
1861,50,0.001,46,29
1861,50,0.001,16,29
1861,50,0.001,10,29
1861,50,0.001,8,29
1861,50,0.001,58,29
1861,50,0.001,2,29
1861,50,0.001,3,29
1861,50,0.001,24,29
1861,50,0.001,27,29
1861,50,0.001,21,29
1921,50,0.001,12,29
1921,50,0.001,13,29
1921,50,0.001,14,29
1921,50,0.001,12,29
1921,50,0.001,16,29
1921,50,0.001,10,29
1921,50,0.001,8,29
1921,50,0.001,21,29
1921,50,0.001,17,29
1921,50,0.001,2,29
1921,50,0.001,3,29
1921,50,0.001,24,29
1921,50,0.001,27,29
1921,50,0.001,21,29
2401,50,0.001,3,29
2401,50,0.001,16,29
2401,50,0.001,10,29
2401,50,0.001,6,29
2401,50,0.001,9,29
2401,50,0.001,8,29
2401,50,0.001,2,29
2401,50,0.001,16,29
2401,50,0.001,2,29
2401,50,0.001,4,29
2401,50,0.001,23,29
2401,50,0.001,30,29
2401,50,0.001,19,29
1801,50,0.001,145,30
1801,50,0.001,6,30
1801,50,0.001,89,30
1801,50,0.001,48,30
1801,50,0.001,37,30
1801,50,0.001,45,30
1861,50,0.001,145,30
1861,50,0.001,6,30
1861,50,0.001,89,30
1861,50,0.001,48,30
1861,50,0.001,37,30
1861,50,0.001,45,30
1921,50,0.001,145,30
1921,50,0.001,6,30
1921,50,0.001,89,30
1921,50,0.001,48,30
1921,50,0.001,37,30
1921,50,0.001,45,30
2401,50,0.001,7,30
2401,50,0.001,2,30
2401,50,0.001,22,30
2401,50,0.001,1,30
2401,50,0.001,2,30
2401,50,0.001,1,30
2401,50,0.001,6,30
2401,50,0.001,15,30
2401,50,0.001,17,30
2401,50,0.001,7,30
2401,50,0.001,8,30
2401,50,0.001,10,30
2401,50,0.001,11,30
2401,50,0.001,5,30
2401,50,0.001,17,30
2401,50,0.001,9,30
1801,0,0.01,53,31
1801,0,0.01,91,31
1801,0,0.01,9,31
1801,0,0.01,16,31
1801,0,0.01,165,31
1801,0,0.01,56,31
1861,0,0.01,53,31
1861,0,0.01,91,31
1861,0,0.01,9,31
1861,0,0.01,6,31
1861,0,0.01,166,31
1861,0,0.01,55,31
1921,0,0.01,53,31
1921,0,0.01,91,31
1921,0,0.01,10,31
1921,0,0.01,6,31
1921,0,0.01,164,31
1921,0,0.01,56,31
2401,0,0.01,50,31
2401,0,0.01,83,31
2401,0,0.01,8,31
2401,0,0.01,12,31
2401,0,0.01,163,31
2401,0,0.01,44,31
1801,0,0.01,220,32
1801,0,0.01,12,32
1801,0,0.01,12,32
1801,0,0.01,3,32
1801,0,0.01,47,32
1801,0,0.01,18,32
1801,0,0.01,38,32
1861,0,0.01,218,32
1861,0,0.01,14,32
1861,0,0.01,12,32
1861,0,0.01,2,32
1861,0,0.01,48,32
1861,0,0.01,20,32
1861,0,0.01,36,32
1921,0,0.01,218,32
1921,0,0.01,14,32
1921,0,0.01,9,32
1921,0,0.01,5,32
