time,fold,size,id
1801,0,2,1
1801,0,10,1
1801,0,20,1
1801,0,1,1
1801,0,1,1
1801,0,1,1
1801,0,1,1
1801,0,4,1
1801,0,8,1
1801,0,18,1
1801,0,14,1
1801,0,7,1
1801,0,10,1
1801,0,11,1
1801,0,1,1
1801,0,7,1
1861,0,2,1
1861,0,10,1
1861,0,20,1
1861,0,1,1
1861,0,1,1
1861,0,1,1
1861,0,1,1
1861,0,6,1
1861,0,24,1
1861,0,14,1
1861,0,7,1
1861,0,10,1
1861,0,11,1
1861,0,3,1
1861,0,5,1
1921,0,2,1
1921,0,10,1
1921,0,20,1
1921,0,1,1
1921,0,1,1
1921,0,1,1
1921,0,1,1
1921,0,15,1
1921,0,15,1
1921,0,14,1
1921,0,7,1
1921,0,10,1
1921,0,11,1
1921,0,6,1
1921,0,2,1
2401,0,2,1
2401,0,10,1
2401,0,20,1
2401,0,1,1
2401,0,1,1
2401,0,1,1
2401,0,1,1
2401,0,19,1
2401,0,11,1
2401,0,14,1
2401,0,7,1
2401,0,10,1
2401,0,11,1
2401,0,1,1
2401,0,7,1
1801,0,5,2
1801,0,1,2
1801,0,10,2
1801,0,8,2
1801,0,1,2
1801,0,4,2
1801,0,2,2
1801,0,1,2
1801,0,3,2
1801,0,13,2
1801,0,10,2
1801,0,1,2
1801,0,2,2
1801,0,11,2
1861,0,3,2
1861,0,1,2
1861,0,1,2
1861,0,4,2
1861,0,3,2
1861,0,3,2
1861,0,13,2
1861,0,10,2
1861,0,2,2
1861,0,1,2
1861,0,11,2
1921,0,9,2
1921,0,4,2
1921,0,1,2
1921,0,1,2
1921,0,4,2
1921,0,2,2
1921,0,1,2
1921,0,3,2
1921,0,13,2
1921,0,10,2
1921,0,2,2
1921,0,1,2
1921,0,11,2
2401,0,3,2
2401,0,6,2
2401,0,2,2
2401,0,3,2
2401,0,1,2
2401,0,4,2
2401,0,2,2
2401,0,1,2
2401,0,3,2
2401,0,13,2
2401,0,10,2
2401,0,3,2
2401,0,11,2
1801,0,6,3
1801,0,4,3
1801,0,19,3
1801,0,20,3
1801,0,1,3
1801,0,1,3
1801,0,1,3
1801,0,1,3
1801,0,1,3
1801,0,2,3
1801,0,1,3
1801,0,5,3
1801,0,10,3
1801,0,12,3
1861,0,3,3
1861,0,3,3
1861,0,4,3
1861,0,19,3
1861,0,20,3
1861,0,1,3
1861,0,2,3
1861,0,1,3
1861,0,1,3
1861,0,1,3
1861,0,2,3
1861,0,5,3
1861,0,10,3
1861,0,12,3
1921,0,5,3
1921,0,1,3
1921,0,4,3
1921,0,19,3
1921,0,20,3
1921,0,1,3
1921,0,1,3
1921,0,1,3
1921,0,1,3
1921,0,1,3
1921,0,3,3
1921,0,5,3
1921,0,10,3
1921,0,12,3
2401,0,4,3
2401,0,2,3
2401,0,4,3
2401,0,19,3
2401,0,20,3
2401,0,1,3
2401,0,2,3
2401,0,1,3
2401,0,2,3
2401,0,2,3
2401,0,5,3
2401,0,10,3
2401,0,12,3
1801,0,2,4
1801,0,2,4
1801,0,5,4
1801,0,2,4
1801,0,2,4
1801,0,2,4
1801,0,11,4
1801,0,19,4
1801,0,6,4
1801,0,20,4
1801,0,9,4
1801,0,1,4
1801,0,10,4
1801,0,15,4
1861,0,5,4
1861,0,2,4
1861,0,1,4
1861,0,1,4
1861,0,2,4
1861,0,1,4
1861,0,1,4
1861,0,2,4
1861,0,21,4
1861,0,15,4
1861,0,4,4
1861,0,15,4
1861,0,1,4
1861,0,10,4
1861,0,15,4
1921,0,6,4
1921,0,1,4
1921,0,4,4
1921,0,2,4
1921,0,2,4
1921,0,3,4
1921,0,33,4
1921,0,10,4
1921,0,9,4
1921,0,1,4
1921,0,10,4
1921,0,15,4
2401,0,2,4
2401,0,1,4
2401,0,6,4
2401,0,2,4
2401,0,1,4
2401,0,1,4
2401,0,2,4
2401,0,8,4
2401,0,28,4
2401,0,11,4
2401,0,8,4
2401,0,1,4
2401,0,10,4
2401,0,15,4
1801,0,5,5
1801,0,3,5
1801,0,7,5
1801,0,1,5
1801,0,6,5
1801,0,21,5
1801,0,1,5
1801,0,2,5
1801,0,1,5
1801,0,1,5
1801,0,1,5
1801,0,20,5
1801,0,3,5
1801,0,1,5
1801,0,15,5
1801,0,1,5
1801,0,5,5
1801,0,12,5
1861,0,5,5
1861,0,12,5
1861,0,12,5
1861,0,7,5
1861,0,6,5
1861,0,21,5
1861,0,1,5
1861,0,1,5
1861,0,1,5
1861,0,2,5
1861,0,1,5
1861,0,20,5
1861,0,3,5
1861,0,1,5
1861,0,15,5
1861,0,2,5
1861,0,3,5
1861,0,1,5
1861,0,12,5
1921,0,8,5
1921,0,4,5
1921,0,3,5
1921,0,1,5
1921,0,6,5
1921,0,21,5
1921,0,1,5
1921,0,3,5
1921,0,2,5
1921,0,20,5
1921,0,3,5
1921,0,1,5
1921,0,15,5
1921,0,5,5
1921,0,1,5
1921,0,12,5
2401,0,2,5
2401,0,8,5
2401,0,6,5
2401,0,6,5
2401,0,21,5
2401,0,1,5
2401,0,1,5
2401,0,1,5
2401,0,1,5
2401,0,1,5
2401,0,1,5
2401,0,20,5
2401,0,3,5
2401,0,1,5
2401,0,15,5
2401,0,2,5
2401,0,1,5
2401,0,3,5
2401,0,12,5
1801,0,2,6
1801,0,3,6
1801,0,1,6
1801,0,1,6
1801,0,10,6
1801,0,1,6
1801,0,1,6
1801,0,1,6
1801,0,5,6
1801,0,1,6
1801,0,7,6
1801,0,2,6
1801,0,11,6
1801,0,1,6
1801,0,2,6
1801,0,3,6
1801,0,4,6
1801,0,15,6
1801,0,3,6
1861,0,3,6
1861,0,4,6
1861,0,10,6
1861,0,1,6
1861,0,1,6
1861,0,1,6
1861,0,6,6
1861,0,3,6
1861,0,7,6
1861,0,1,6
1861,0,24,6
1861,0,5,6
1861,0,18,6
1921,0,1,6
1921,0,1,6
1921,0,5,6
1921,0,10,6
1921,0,2,6
1921,0,1,6
1921,0,1,6
1921,0,1,6
1921,0,4,6
1921,0,2,6
1921,0,2,6
1921,0,5,6
1921,0,3,6
1921,0,13,6
1921,0,4,6
1921,0,1,6
1921,0,18,6
2401,0,3,6
2401,0,1,6
2401,0,3,6
2401,0,10,6
2401,0,1,6
2401,0,1,6
2401,0,1,6
2401,0,1,6
2401,0,5,6
2401,0,20,6
2401,0,16,6
2401,0,9,6
2401,0,5,6
2401,0,18,6
1801,0,6,7
1801,0,1,7
1801,0,16,7
1801,0,20,7
1801,0,19,7
1801,0,5,7
1801,0,16,7
1801,0,1,7
1801,0,10,7
1801,0,7,7
1801,0,2,7
1801,0,7,7
1861,0,2,7
1861,0,5,7
1861,0,16,7
1861,0,20,7
1861,0,19,7
1861,0,5,7
1861,0,16,7
1861,0,1,7
1861,0,10,7
1861,0,3,7
1861,0,4,7
1861,0,2,7
1861,0,7,7
1921,0,2,7
1921,0,11,7
1921,0,4,7
1921,0,16,7
1921,0,20,7
1921,0,19,7
1921,0,5,7
1921,0,16,7
1921,0,1,7
1921,0,10,7
1921,0,3,7
1921,0,4,7
1921,0,2,7
1921,0,7,7
2401,0,5,7
2401,0,1,7
2401,0,1,7
2401,0,16,7
2401,0,20,7
2401,0,19,7
2401,0,5,7
2401,0,16,7
2401,0,1,7
2401,0,10,7
2401,0,5,7
2401,0,2,7
2401,0,2,7
2401,0,7,7
1801,0,9,8
1801,0,1,8
1801,0,13,8
1801,0,1,8
1801,0,1,8
1801,0,10,8
1801,0,2,8
1801,0,26,8
1801,0,1,8
1801,0,2,8
1801,0,12,8
1801,0,2,8
1801,0,4,8
1801,0,1,8
1801,0,2,8
1801,0,2,8
1801,0,1,8
1801,0,2,8
1801,0,8,8
1801,0,6,8
1801,0,9,8
1801,0,19,8
1801,0,10,8
1801,0,11,8
1801,0,11,8
1861,0,2,8
1861,0,3,8
1861,0,2,8
1861,0,3,8
1861,0,1,8
1861,0,3,8
1861,0,1,8
1861,0,4,8
1861,0,9,8
1861,0,3,8
1861,0,2,8
1861,0,5,8
1861,0,2,8
1861,0,1,8
1861,0,1,8
1861,0,3,8
1861,0,3,8
1861,0,1,8
1861,0,1,8
1861,0,20,8
1861,0,6,8
1861,0,9,8
1861,0,19,8
1861,0,10,8
1861,0,11,8
1861,0,11,8
1921,0,2,8
1921,0,2,8
1921,0,3,8
1921,0,4,8
1921,0,3,8
1921,0,2,8
1921,0,1,8
1921,0,22,8
1921,0,7,8
1921,0,7,8
1921,0,5,8
1921,0,7,8
1921,0,5,8
1921,0,2,8
1921,0,3,8
1921,0,1,8
1921,0,3,8
1921,0,1,8
1921,0,20,8
1921,0,6,8
1921,0,9,8
1921,0,19,8
1921,0,10,8
1921,0,11,8
1921,0,11,8
2401,0,13,8
2401,0,11,8
2401,0,1,8
2401,0,3,8
2401,0,11,8
2401,0,2,8
2401,0,10,8
2401,0,3,8
2401,0,11,8
2401,0,2,8
2401,0,3,8
2401,0,1,8
2401,0,2,8
2401,0,2,8
2401,0,1,8
2401,0,3,8
2401,0,1,8
2401,0,20,8
2401,0,6,8
2401,0,9,8
2401,0,2,8
2401,0,1,8
2401,0,1,8
2401,0,3,8
2401,0,3,8
2401,0,19,8
2401,0,10,8
2401,0,11,8
2401,0,11,8
1801,0,1,9
1801,0,3,9
1801,0,5,9
1801,0,2,9
1801,0,5,9
1801,0,1,9
1801,0,1,9
1801,0,1,9
1801,0,3,9
1801,0,9,9
1801,0,3,9
1801,0,1,9
1801,0,2,9
1801,0,2,9
1801,0,1,9
1801,0,1,9
1801,0,25,9
1801,0,12,9
1801,0,4,9
1801,0,1,9
1801,0,2,9
1801,0,7,9
1801,0,13,9
1801,0,5,9
1861,0,1,9
1861,0,2,9
1861,0,4,9
1861,0,7,9
1861,0,2,9
1861,0,2,9
1861,0,3,9
1861,0,1,9
1861,0,9,9
1861,0,1,9
1861,0,4,9
1861,0,1,9
1861,0,1,9
1861,0,1,9
1861,0,2,9
1861,0,25,9
1861,0,6,9
1861,0,3,9
1861,0,7,9
1861,0,3,9
1861,0,7,9
1861,0,13,9
1861,0,5,9
1921,0,3,9
1921,0,3,9
1921,0,3,9
1921,0,6,9
1921,0,1,9
1921,0,2,9
1921,0,4,9
1921,0,9,9
1921,0,1,9
1921,0,4,9
1921,0,10,9
1921,0,2,9
1921,0,1,9
1921,0,2,9
1921,0,25,9
1921,0,26,9
1921,0,3,9
1921,0,7,9
1921,0,13,9
1921,0,5,9
2401,0,1,9
2401,0,2,9
2401,0,2,9
2401,0,1,9
2401,0,2,9
2401,0,2,9
2401,0,2,9
2401,0,9,9
2401,0,3,9
2401,0,2,9
2401,0,1,9
2401,0,2,9
2401,0,1,9
2401,0,2,9
2401,0,3,9
2401,0,1,9
2401,0,2,9
2401,0,1,9
2401,0,1,9
2401,0,1,9
2401,0,25,9
2401,0,29,9
2401,0,7,9
2401,0,13,9
2401,0,5,9
1801,0,3,10
1801,0,3,10
1801,0,4,10
1801,0,11,10
1801,0,26,10
1801,0,3,10
1801,0,6,10
1801,0,3,10
1801,0,17,10
1801,0,4,10
1801,0,26,10
1801,0,1,10
1801,0,10,10
1801,0,2,10
1801,0,11,10
1861,0,4,10
1861,0,5,10
1861,0,1,10
1861,0,16,10
1861,0,10,10
1861,0,4,10
1861,0,3,10
1861,0,2,10
1861,0,4,10
1861,0,17,10
1861,0,4,10
1861,0,24,10
1861,0,3,10
1861,0,10,10
1861,0,2,10
1861,0,11,10
1921,0,8,10
1921,0,2,10
1921,0,7,10
