time,fold,D1,size,id
2401,0,100.0,63,3
2401,0,100.0,135,3
2401,0,100.0,38,3
2401,0,100.0,62,3
1801,0,100.0,138,4
1801,0,100.0,13,4
1801,0,100.0,245,4
1801,0,100.0,14,4
1861,0,100.0,25,4
1861,0,100.0,61,4
1861,0,100.0,258,4
1861,0,100.0,76,4
1921,0,100.0,40,4
1921,0,100.0,68,4
1921,0,100.0,265,4
1921,0,100.0,47,4
2401,0,100.0,220,4
2401,0,100.0,68,4
2401,0,100.0,64,4
2401,0,100.0,78,4
1801,0,100.0,100,5
1801,0,100.0,37,5
1801,0,100.0,57,5
1801,0,100.0,24,5
1801,0,100.0,44,5
1801,0,100.0,88,5
1861,0,100.0,56,5
1861,0,100.0,109,5
1861,0,100.0,108,5
1861,0,100.0,8,5
1861,0,100.0,6,5
1861,0,100.0,63,5
1921,0,100.0,62,5
1921,0,100.0,73,5
1921,0,100.0,22,5
1921,0,100.0,32,5
1921,0,100.0,100,5
1921,0,100.0,61,5
2401,0,100.0,52,5
2401,0,100.0,127,5
2401,0,100.0,68,5
2401,0,100.0,8,5
2401,0,100.0,2,5
2401,0,100.0,93,5
1801,1,100.0,147,6
1801,1,100.0,114,6
1801,1,100.0,37,6
1801,1,100.0,33,6
1801,1,100.0,8,6
1801,1,100.0,11,6
1861,1,100.0,56,6
1861,1,100.0,115,6
1861,1,100.0,77,6
1861,1,100.0,52,6
1861,1,100.0,44,6
1861,1,100.0,16,6
1921,1,100.0,2,6
1921,1,100.0,146,6
1921,1,100.0,14,6
1921,1,100.0,56,6
1921,1,100.0,53,6
1921,1,100.0,89,6
2401,1,100.0,38,6
2401,1,100.0,80,6
2401,1,100.0,34,6
2401,1,100.0,26,6
2401,1,100.0,32,6
2401,1,100.0,13,6
2401,1,100.0,37,6
1801,1,100.0,184,7
1801,1,100.0,2,7
1801,1,100.0,21,7
1801,1,100.0,32,7
1801,1,100.0,3,7
1801,1,100.0,56,7
1801,1,100.0,22,7
1861,1,100.0,122,7
1861,1,100.0,19,7
1861,1,100.0,5,7
1861,1,100.0,69,7
1861,1,100.0,27,7
1861,1,100.0,26,7
1861,1,100.0,22,7
1921,1,100.0,1,7
1921,1,100.0,91,7
1921,1,100.0,18,7
1921,1,100.0,27,7
1921,1,100.0,13,7
1921,1,100.0,21,7
1921,1,100.0,104,7
1921,1,100.0,45,7
2401,1,100.0,32,7
2401,1,100.0,32,7
2401,1,100.0,48,7
2401,1,100.0,53,7
2401,1,100.0,8,7
2401,1,100.0,100,7
2401,1,100.0,1,7
2401,1,100.0,26,7
1801,1,100.0,39,8
1801,1,100.0,25,8
1801,1,100.0,202,8
1801,1,100.0,40,8
1801,1,100.0,74,8
1861,1,100.0,18,8
1861,1,100.0,13,8
1861,1,100.0,125,8
1861,1,100.0,182,8
1861,1,100.0,52,8
1921,1,100.0,16,8
1921,1,100.0,199,8
1921,1,100.0,3,8
1921,1,100.0,72,8
1921,1,100.0,90,8
2401,1,100.0,5,8
2401,1,100.0,116,8
2401,1,100.0,89,8
2401,1,100.0,134,8
2401,1,100.0,3,8
2401,1,100.0,3,8
1801,1,100.0,87,9
1801,1,100.0,32,9
1801,1,100.0,119,9
1801,1,100.0,3,9
1801,1,100.0,25,9
1801,1,100.0,32,9
1801,1,100.0,32,9
1861,1,100.0,124,9
1861,1,100.0,58,9
1861,1,100.0,2,9
1861,1,100.0,33,9
1861,1,100.0,79,9
1861,1,100.0,5,9
1861,1,100.0,19,9
1921,1,100.0,245,9
1921,1,100.0,6,9
1921,1,100.0,39,9
1921,1,100.0,13,9
1921,1,100.0,9,9
1921,1,100.0,13,9
1921,1,100.0,5,9
2401,1,100.0,62,9
2401,1,100.0,8,9
2401,1,100.0,4,9
2401,1,100.0,51,9
2401,1,100.0,37,9
2401,1,100.0,57,9
2401,1,100.0,40,9
2401,1,100.0,3,9
2401,1,100.0,8,9
1801,1,100.0,2,10
1801,1,100.0,92,10
1801,1,100.0,12,10
1801,1,100.0,5,10
1801,1,100.0,33,10
1801,1,100.0,4,10
1801,1,100.0,40,10
1801,1,100.0,80,10
1801,1,100.0,2,10
1861,1,100.0,4,10
1861,1,100.0,49,10
1861,1,100.0,23,10
1861,1,100.0,125,10
1861,1,100.0,9,10
1861,1,100.0,14,10
1861,1,100.0,26,10
1861,1,100.0,20,10
1921,1,100.0,22,10
1921,1,100.0,2,10
1921,1,100.0,83,10
1921,1,100.0,15,10
1921,1,100.0,2,10
1921,1,100.0,31,10
1921,1,100.0,61,10
1921,1,100.0,51,10
1921,1,100.0,3,10
2401,1,100.0,16,10
2401,1,100.0,7,10
2401,1,100.0,37,10
2401,1,100.0,24,10
2401,1,100.0,35,10
2401,1,100.0,42,10
2401,1,100.0,89,10
2401,1,100.0,1,10
2401,1,100.0,9,10
1801,4,100.0,64,11
1801,4,100.0,46,11
1801,4,100.0,4,11
1801,4,100.0,75,11
1801,4,100.0,65,11
1801,4,100.0,15,11
1801,4,100.0,51,11
1861,4,100.0,5,11
1861,4,100.0,29,11
1861,4,100.0,55,11
1861,4,100.0,8,11
1861,4,100.0,24,11
1861,4,100.0,52,11
1861,4,100.0,20,11
1861,4,100.0,107,11
1921,4,100.0,10,11
1921,4,100.0,65,11
1921,4,100.0,6,11
1921,4,100.0,19,11
1921,4,100.0,25,11
1921,4,100.0,53,11
1921,4,100.0,44,11
1921,4,100.0,68,11
2401,4,100.0,6,11
2401,4,100.0,36,11
2401,4,100.0,8,11
2401,4,100.0,16,11
2401,4,100.0,61,11
2401,4,100.0,4,11
2401,4,100.0,46,11
2401,4,100.0,18,11
2401,4,100.0,39,11
2401,4,100.0,6,11
1801,4,100.0,18,12
1801,4,100.0,249,12
1801,4,100.0,22,12
1801,4,100.0,121,12
1861,4,100.0,5,12
1861,4,100.0,259,12
1861,4,100.0,23,12
1861,4,100.0,123,12
1921,4,100.0,85,12
1921,4,100.0,115,12
1921,4,100.0,77,12
1921,4,100.0,133,12
2401,4,100.0,17,12
2401,4,100.0,27,12
2401,4,100.0,28,12
2401,4,100.0,15,12
2401,4,100.0,11,12
2401,4,100.0,146,12
2401,4,100.0,15,12
2401,4,100.0,41,12
1801,4,100.0,27,13
1801,4,100.0,66,13
1801,4,100.0,8,13
1801,4,100.0,17,13
1801,4,100.0,210,13
1801,4,100.0,22,13
1861,4,100.0,11,13
1861,4,100.0,82,13
1861,4,100.0,52,13
1861,4,100.0,80,13
1861,4,100.0,111,13
1861,4,100.0,14,13
1921,4,100.0,46,13
1921,4,100.0,74,13
1921,4,100.0,31,13
1921,4,100.0,39,13
1921,4,100.0,58,13
1921,4,100.0,122,13
2401,4,100.0,11,13
2401,4,100.0,5,13
2401,4,100.0,24,13
2401,4,100.0,9,13
2401,4,100.0,4,13
2401,4,100.0,39,13
2401,4,100.0,17,13
2401,4,100.0,29,13
2401,4,100.0,31,13
2401,4,100.0,31,13
1801,4,100.0,18,14
1801,4,100.0,73,14
1801,4,100.0,43,14
1801,4,100.0,79,14
1801,4,100.0,98,14
1801,4,100.0,9,14
1861,4,100.0,49,14
1861,4,100.0,53,14
1861,4,100.0,3,14
1861,4,100.0,26,14
1861,4,100.0,30,14
1861,4,100.0,45,14
1861,4,100.0,124,14
1921,4,100.0,10,14
1921,4,100.0,3,14
1921,4,100.0,39,14
1921,4,100.0,30,14
1921,4,100.0,34,14
1921,4,100.0,23,14
1921,4,100.0,56,14
1921,4,100.0,95,14
2401,4,100.0,22,14
2401,4,100.0,22,14
2401,4,100.0,26,14
2401,4,100.0,2,14
2401,4,100.0,48,14
2401,4,100.0,60,14
2401,4,100.0,4,14
2401,4,100.0,6,14
2401,4,100.0,80,14
1801,4,100.0,16,15
1801,4,100.0,73,15
1801,4,100.0,144,15
1801,4,100.0,15,15
1801,4,100.0,102,15
1861,4,100.0,8,15
1861,4,100.0,114,15
1861,4,100.0,73,15
1861,4,100.0,17,15
1861,4,100.0,33,15
1861,4,100.0,82,15
1861,4,100.0,3,15
1921,4,100.0,124,15
1921,4,100.0,8,15
1921,4,100.0,13,15
1921,4,100.0,1,15
1921,4,100.0,23,15
1921,4,100.0,85,15
1921,4,100.0,2,15
1921,4,100.0,44,15
2401,4,100.0,72,15
2401,4,100.0,26,15
2401,4,100.0,1,15
2401,4,100.0,19,15
2401,4,100.0,12,15
2401,4,100.0,48,15
2401,4,100.0,45,15
2401,4,100.0,1,15
2401,4,100.0,2,15
2401,4,100.0,4,15
1801,10,100.0,19,16
1801,10,100.0,53,16
1801,10,100.0,24,16
1801,10,100.0,155,16
1801,10,100.0,4,16
1801,10,100.0,9,16
1801,10,100.0,32,16
1801,10,100.0,4,16
1861,10,100.0,41,16
1861,10,100.0,70,16
1861,10,100.0,75,16
1861,10,100.0,14,16
1861,10,100.0,3,16
1861,10,100.0,21,16
1861,10,100.0,1,16
1861,10,100.0,20,16
1861,10,100.0,25,16
1921,10,100.0,7,16
1921,10,100.0,19,16
1921,10,100.0,5,16
1921,10,100.0,47,16
1921,10,100.0,8,16
1921,10,100.0,2,16
1921,10,100.0,14,16
1921,10,100.0,6,16
1921,10,100.0,51,16
1921,10,100.0,8,16
1921,10,100.0,13,16
2401,10,100.0,9,16
2401,10,100.0,4,16
2401,10,100.0,9,16
2401,10,100.0,7,16
2401,10,100.0,22,16
2401,10,100.0,60,16
2401,10,100.0,6,16
2401,10,100.0,32,16
2401,10,100.0,10,16
2401,10,100.0,11,16
1801,10,100.0,26,17
1801,10,100.0,127,17
1801,10,100.0,7,17
1801,10,100.0,45,17
1801,10,100.0,57,17
1801,10,100.0,98,17
1861,10,100.0,114,17
1861,10,100.0,50,17
1861,10,100.0,37,17
1861,10,100.0,71,17
1861,10,100.0,81,17
1861,10,100.0,7,17
1921,10,100.0,22,17
1921,10,100.0,38,17
1921,10,100.0,55,17
1921,10,100.0,101,17
1921,10,100.0,8,17
1921,10,100.0,12,17
1921,10,100.0,11,17
1921,10,100.0,11,17
1921,10,100.0,2,17
2401,10,100.0,27,17
2401,10,100.0,13,17
2401,10,100.0,13,17
2401,10,100.0,7,17
2401,10,100.0,5,17
2401,10,100.0,10,17
2401,10,100.0,6,17
2401,10,100.0,55,17
2401,10,100.0,7,17
2401,10,100.0,13,17
2401,10,100.0,4,17
2401,10,100.0,50,17
1801,10,100.0,32,18
1801,10,100.0,121,18
1801,10,100.0,131,18
1801,10,100.0,40,18
1801,10,100.0,56,18
1861,10,100.0,23,18
1861,10,100.0,196,18
1861,10,100.0,31,18
1861,10,100.0,61,18
1861,10,100.0,23,18
1861,10,100.0,26,18
1921,10,100.0,70,18
1921,10,100.0,66,18
1921,10,100.0,52,18
1921,10,100.0,80,18
1921,10,100.0,22,18
2401,10,100.0,8,18
2401,10,100.0,1,18
2401,10,100.0,16,18
2401,10,100.0,40,18
2401,10,100.0,12,18
2401,10,100.0,11,18
2401,10,100.0,31,18
2401,10,100.0,1,18
2401,10,100.0,8,18
2401,10,100.0,7,18
2401,10,100.0,9,18
2401,10,100.0,3,18
2401,10,100.0,3,18
1801,10,100.0,142,19
1801,10,100.0,5,19
1801,10,100.0,70,19
1801,10,100.0,86,19
1801,10,100.0,77,19
1861,10,100.0,32,19
1861,10,100.0,17,19
1861,10,100.0,151,19
1861,10,100.0,42,19
1861,10,100.0,25,19
1861,10,100.0,93,19
1921,10,100.0,4,19
1921,10,100.0,15,19
1921,10,100.0,88,19
1921,10,100.0,19,19
1921,10,100.0,61,19
1921,10,100.0,4,19
1921,10,100.0,51,19
1921,10,100.0,58,19
2401,10,100.0,10,19
2401,10,100.0,46,19
2401,10,100.0,44,19
2401,10,100.0,12,19
2401,10,100.0,15,19
2401,10,100.0,28,19
2401,10,100.0,7,19
2401,10,100.0,3,19
2401,10,100.0,5,19
2401,10,100.0,7,19
2401,10,100.0,3,19
1801,10,100.0,53,20
1801,10,100.0,10,20
1801,10,100.0,177,20
1801,10,100.0,9,20
1801,10,100.0,16,20
1801,10,100.0,52,20
1801,10,100.0,13,20
1861,10,100.0,15,20
1861,10,100.0,1,20
1861,10,100.0,22,20
1861,10,100.0,56,20
1861,10,100.0,73,20
1861,10,100.0,2,20
1861,10,100.0,13,20
1861,10,100.0,20,20
1861,10,100.0,4,20
1861,10,100.0,34,20
1921,10,100.0,35,20
1921,10,100.0,5,20
1921,10,100.0,31,20
1921,10,100.0,5,20
1921,10,100.0,68,20
1921,10,100.0,26,20
1921,10,100.0,4,20
1921,10,100.0,19,20
1921,10,100.0,34,20
1921,10,100.0,3,20
2401,10,100.0,19,20
2401,10,100.0,14,20
2401,10,100.0,8,20
2401,10,100.0,10,20
2401,10,100.0,13,20
2401,10,100.0,18,20
2401,10,100.0,7,20
2401,10,100.0,7,20
2401,10,100.0,13,20
2401,10,100.0,9,20
2401,10,100.0,14,20
2401,10,100.0,5,20
2401,10,100.0,3,20
1801,25,100.0,30,21
1801,25,100.0,1,21
1801,25,100.0,16,21
1801,25,100.0,50,21
1801,25,100.0,20,21
1801,25,100.0,133,21
1801,25,100.0,22,21
1801,25,100.0,28,21
1861,25,100.0,4,21
1861,25,100.0,11,21
1861,25,100.0,32,21
1861,25,100.0,56,21
1861,25,100.0,25,21
1861,25,100.0,8,21
1861,25,100.0,31,21
1861,25,100.0,11,21
1861,25,100.0,6,21
1861,25,100.0,46,21
1921,25,100.0,10,21
1921,25,100.0,47,21
1921,25,100.0,11,21
1921,25,100.0,1,21
1921,25,100.0,6,21
1921,25,100.0,16,21
1921,25,100.0,2,21
1921,25,100.0,47,21
1921,25,100.0,13,21
1921,25,100.0,27,21
2401,25,100.0,1,21
2401,25,100.0,10,21
2401,25,100.0,4,21
2401,25,100.0,8,21
2401,25,100.0,2,21
2401,25,100.0,19,21
2401,25,100.0,2,21
2401,25,100.0,3,21
2401,25,100.0,2,21
2401,25,100.0,6,21
2401,25,100.0,4,21
2401,25,100.0,9,21
1801,25,100.0,87,22
1801,25,100.0,113,22
1801,25,100.0,240,22
1861,25,100.0,54,22
1861,25,100.0,25,22
1861,25,100.0,18,22
1861,25,100.0,27,22
1861,25,100.0,6,22
1861,25,100.0,220,22
1921,25,100.0,116,22
1921,25,100.0,13,22
1921,25,100.0,10,22
1921,25,100.0,52,22
1921,25,100.0,16,22
1921,25,100.0,51,22
1921,25,100.0,24,22
1921,25,100.0,8,22
2401,25,100.0,10,22
2401,25,100.0,5,22
2401,25,100.0,9,22
2401,25,100.0,1,22
2401,25,100.0,4,22
2401,25,100.0,15,22
2401,25,100.0,6,22
2401,25,100.0,9,22
2401,25,100.0,5,22
2401,25,100.0,5,22
2401,25,100.0,7,22
2401,25,100.0,25,22
2401,25,100.0,4,22
2401,25,100.0,11,22
2401,25,100.0,4,22
1801,25,100.0,60,23
1801,25,100.0,28,23
1801,25,100.0,69,23
1801,25,100.0,11,23
1801,25,100.0,33,23
1801,25,100.0,159,23
1861,25,100.0,36,23
1861,25,100.0,73,23
1861,25,100.0,8,23
1861,25,100.0,19,23
1861,25,100.0,40,23
1861,25,100.0,88,23
1861,25,100.0,66,23
1921,25,100.0,1,23
1921,25,100.0,25,23
1921,25,100.0,22,23
1921,25,100.0,33,23
1921,25,100.0,60,23
1921,25,100.0,4,23
1921,25,100.0,45,23
1921,25,100.0,8,23
1921,25,100.0,13,23
1921,25,100.0,19,23
2401,25,100.0,8,23
2401,25,100.0,3,23
2401,25,100.0,15,23
2401,25,100.0,4,23
2401,25,100.0,7,23
2401,25,100.0,10,23
2401,25,100.0,7,23
2401,25,100.0,11,23
2401,25,100.0,9,23
2401,25,100.0,6,23
2401,25,100.0,8,23
2401,25,100.0,4,23
2401,25,100.0,8,23
2401,25,100.0,12,23
2401,25,100.0,8,23
1801,25,100.0,31,24
1801,25,100.0,12,24
1801,25,100.0,191,24
1801,25,100.0,8,24
1801,25,100.0,23,24
1801,25,100.0,27,24
1801,25,100.0,28,24
1861,25,100.0,27,24
1861,25,100.0,9,24
1861,25,100.0,15,24
1861,25,100.0,76,24
1861,25,100.0,76,24
1861,25,100.0,5,24
1861,25,100.0,12,24
1861,25,100.0,33,24
1861,25,100.0,7,24
1921,25,100.0,8,24
1921,25,100.0,58,24
1921,25,100.0,46,24
1921,25,100.0,39,24
1921,25,100.0,37,24
1921,25,100.0,27,24
1921,25,100.0,14,24
1921,25,100.0,1,24
1921,25,100.0,18,24
1921,25,100.0,2,24
2401,25,100.0,3,24
2401,25,100.0,1,24
2401,25,100.0,1,24
2401,25,100.0,5,24
2401,25,100.0,47,24
2401,25,100.0,1,24
2401,25,100.0,10,24
2401,25,100.0,23,24
2401,25,100.0,3,24
2401,25,100.0,6,24
2401,25,100.0,13,24
2401,25,100.0,12,24
1801,25,100.0,24,25
1801,25,100.0,9,25
1801,25,100.0,196,25
1801,25,100.0,60,25
1801,25,100.0,64,25
1801,25,100.0,7,25
1861,25,100.0,36,25
1861,25,100.0,33,25
1861,25,100.0,54,25
1861,25,100.0,34,25
1861,25,100.0,10,25
1861,25,100.0,13,25
1861,25,100.0,8,25
1861,25,100.0,19,25
1861,25,100.0,20,25
1861,25,100.0,33,25
1921,25,100.0,55,25
1921,25,100.0,10,25
1921,25,100.0,7,25
1921,25,100.0,16,25
1921,25,100.0,6,25
1921,25,100.0,21,25
1921,25,100.0,16,25
1921,25,100.0,6,25
1921,25,100.0,13,25
1921,25,100.0,16,25
1921,25,100.0,14,25
2401,25,100.0,7,25
2401,25,100.0,1,25
2401,25,100.0,2,25
2401,25,100.0,2,25
2401,25,100.0,4,25
2401,25,100.0,3,25
2401,25,100.0,1,25
2401,25,100.0,1,25
2401,25,100.0,5,25
2401,25,100.0,10,25
2401,25,100.0,1,25
2401,25,100.0,2,25
2401,25,100.0,13,25
1801,50,100.0,133,26
1801,50,100.0,21,26
1801,50,100.0,8,26
1801,50,100.0,121,26
1801,50,100.0,14,26
1801,50,100.0,2,26
1801,50,100.0,11,26
1861,50,100.0,36,26
1861,50,100.0,86,26
1861,50,100.0,19,26
1861,50,100.0,11,26
1861,50,100.0,44,26
1861,50,100.0,10,26
1861,50,100.0,8,26
1861,50,100.0,1,26
1861,50,100.0,19,26
1861,50,100.0,6,26
1921,50,100.0,32,26
1921,50,100.0,40,26
1921,50,100.0,28,26
1921,50,100.0,38,26
1921,50,100.0,15,26
1921,50,100.0,20,26
1921,50,100.0,15,26
1921,50,100.0,4,26
1921,50,100.0,7,26
1921,50,100.0,5,26
1921,50,100.0,6,26
2401,50,100.0,7,26
2401,50,100.0,1,26
2401,50,100.0,5,26
2401,50,100.0,2,26
2401,50,100.0,8,26
2401,50,100.0,4,26
2401,50,100.0,4,26
2401,50,100.0,6,26
2401,50,100.0,11,26
2401,50,100.0,6,26
2401,50,100.0,13,26
2401,50,100.0,2,26
2401,50,100.0,1,26
1801,50,100.0,12,27
1801,50,100.0,1,27
1801,50,100.0,56,27
1801,50,100.0,29,27
1801,50,100.0,4,27
1801,50,100.0,63,27
1801,50,100.0,6,27
1801,50,100.0,62,27
1801,50,100.0,37,27
1861,50,100.0,8,27
1861,50,100.0,6,27
1861,50,100.0,3,27
1861,50,100.0,2,27
1861,50,100.0,46,27
1861,50,100.0,38,27
1861,50,100.0,12,27
1861,50,100.0,32,27
1861,50,100.0,21,27
1861,50,100.0,2,27
1921,50,100.0,6,27
1921,50,100.0,9,27
1921,50,100.0,12,27
1921,50,100.0,12,27
1921,50,100.0,11,27
1921,50,100.0,5,27
1921,50,100.0,7,27
1921,50,100.0,3,27
1921,50,100.0,51,27
1921,50,100.0,1,27
1921,50,100.0,1,27
1921,50,100.0,12,27
2401,50,100.0,8,27
2401,50,100.0,4,27
2401,50,100.0,1,27
2401,50,100.0,9,27
2401,50,100.0,8,27
2401,50,100.0,5,27
2401,50,100.0,2,27
2401,50,100.0,7,27
2401,50,100.0,1,27
2401,50,100.0,1,27
2401,50,100.0,6,27
2401,50,100.0,10,27
2401,50,100.0,1,27
2401,50,100.0,13,27
2401,50,100.0,5,27
2401,50,100.0,9,27
1801,50,100.0,11,28
1801,50,100.0,8,28
1801,50,100.0,45,28
1801,50,100.0,15,28
1801,50,100.0,122,28
1801,50,100.0,12,28
1801,50,100.0,2,28
1801,50,100.0,95,28
1861,50,100.0,16,28
1861,50,100.0,4,28
1861,50,100.0,12,28
1861,50,100.0,13,28
1861,50,100.0,78,28
1861,50,100.0,2,28
1861,50,100.0,1,28
1861,50,100.0,32,28
1861,50,100.0,40,28
1861,50,100.0,12,28
1921,50,100.0,6,28
1921,50,100.0,4,28
1921,50,100.0,5,28
1921,50,100.0,2,28
1921,50,100.0,11,28
1921,50,100.0,8,28
1921,50,100.0,25,28
1921,50,100.0,3,28
1921,50,100.0,4,28
1921,50,100.0,21,28
1921,50,100.0,7,28
1921,50,100.0,17,28
1921,50,100.0,27,28
2401,50,100.0,9,28
2401,50,100.0,3,28
2401,50,100.0,2,28
2401,50,100.0,9,28
2401,50,100.0,1,28
2401,50,100.0,9,28
2401,50,100.0,8,28
2401,50,100.0,5,28
2401,50,100.0,5,28
2401,50,100.0,18,28
2401,50,100.0,5,28
2401,50,100.0,6,28
2401,50,100.0,2,28
2401,50,100.0,1,28
2401,50,100.0,2,28
2401,50,100.0,5,28
1801,50,100.0,4,29
1801,50,100.0,89,29
1801,50,100.0,25,29
1801,50,100.0,5,29
1801,50,100.0,3,29
1801,50,100.0,17,29
1801,50,100.0,3,29
1801,50,100.0,15,29
1801,50,100.0,29,29
1801,50,100.0,50,29
1861,50,100.0,13,29
1861,50,100.0,6,29
1861,50,100.0,19,29
1861,50,100.0,16,29
1861,50,100.0,6,29
1861,50,100.0,26,29
1861,50,100.0,7,29
1861,50,100.0,21,29
1861,50,100.0,3,29
1861,50,100.0,1,29
1861,50,100.0,2,29
1921,50,100.0,1,29
1921,50,100.0,6,29
1921,50,100.0,20,29
1921,50,100.0,4,29
1921,50,100.0,11,29
1921,50,100.0,5,29
1921,50,100.0,23,29
1921,50,100.0,21,29
1921,50,100.0,4,29
1921,50,100.0,8,29
1921,50,100.0,7,29
2401,50,100.0,17,29
2401,50,100.0,16,29
2401,50,100.0,3,29
2401,50,100.0,7,29
2401,50,100.0,23,29
2401,50,100.0,1,29
2401,50,100.0,4,29
2401,50,100.0,10,29
2401,50,100.0,6,29
2401,50,100.0,17,29
2401,50,100.0,1,29
2401,50,100.0,15,29
1801,50,100.0,97,30
1801,50,100.0,79,30
1801,50,100.0,120,30
1801,50,100.0,20,30
1801,50,100.0,30,30
1801,50,100.0,4,30
1861,50,100.0,8,30
1861,50,100.0,10,30
1861,50,100.0,8,30
1861,50,100.0,7,30
1861,50,100.0,50,30
1861,50,100.0,32,30
1861,50,100.0,52,30
1861,50,100.0,1,30
1861,50,100.0,12,30
1861,50,100.0,60,30
1921,50,100.0,1,30
1921,50,100.0,9,30
1921,50,100.0,6,30
1921,50,100.0,7,30
1921,50,100.0,6,30
1921,50,100.0,8,30
1921,50,100.0,10,30
1921,50,100.0,29,30
1921,50,100.0,16,30
1921,50,100.0,56,30
1921,50,100.0,20,30
1921,50,100.0,12,30
2401,50,100.0,8,30
2401,50,100.0,15,30
2401,50,100.0,2,30
2401,50,100.0,6,30
2401,50,100.0,1,30
2401,50,100.0,12,30
2401,50,100.0,15,30
2401,50,100.0,9,30
2401,50,100.0,5,30
2401,50,100.0,7,30
2401,50,100.0,3,30
2401,50,100.0,2,30
2401,50,100.0,3,30
2401,50,100.0,14,30
2401,50,100.0,8,30
