time,ABCD,ABC,sd_ABCD,sd_ABC
1.0,0.0,0.0,0.0,0.0
2.0,0.004,0.0026666666666666666,0.019794866372215742,0.01319657758147716
3.0,0.008,0.0013333333333333333,0.02740475156178697,0.009428090415820633
4.0,0.004,0.004,0.01979486637221574,0.015993195832139682
5.0,0.004,0.006666666666666667,0.01979486637221574,0.020203050891044214
6.0,0.004,0.008,0.01979486637221574,0.021884048177287726
7.0,0.01,0.004,0.030304576336566327,0.015993195832139682
8.0,0.01,0.006666666666666667,0.030304576336566323,0.020203050891044214
9.0,0.01,0.010666666666666668,0.030304576336566323,0.028123472495682665
10.0,0.016,0.008,0.03703280399090206,0.025696642977584838
11.0,0.012000000000000002,0.010666666666666668,0.032826072265931594,0.028123472495682665
12.0,0.012000000000000002,0.013333333333333334,0.032826072265931594,0.0329914439536929
13.0,0.018000000000000002,0.010666666666666666,0.04375255094603873,0.02812347249568267
14.0,0.022000000000000002,0.008,0.050668993859909146,0.025696642977584838
15.0,0.014000000000000002,0.013333333333333334,0.03505098327538657,0.03011693009684171
16.0,0.02,0.012,0.040406101782088436,0.025872528966106905
17.0,0.018000000000000002,0.014666666666666668,0.038808793449160356,0.030978011366267797
18.0,0.018000000000000002,0.014666666666666668,0.038808793449160356,0.030978011366267797
19.0,0.012000000000000002,0.02,0.032826072265931594,0.036265586218399565
20.0,0.018000000000000002,0.017333333333333333,0.038808793449160356,0.037640138753084765
21.0,0.024000000000000004,0.013333333333333334,0.047638091430094474,0.03011693009684171
22.0,0.024000000000000004,0.016,0.047638091430094474,0.03175872762006298
23.0,0.018000000000000002,0.021333333333333336,0.038808793449160356,0.034179730371288304
24.0,0.022000000000000002,0.02,0.0464670170494017,0.03868589716493315
25.0,0.028000000000000004,0.017333333333333333,0.06074369035848371,0.03514788968999225
26.0,0.026000000000000006,0.018666666666666668,0.048697315854455185,0.03573650102722613
27.0,0.03,0.017333333333333333,0.05439837932759935,0.03514788968999225
28.0,0.036000000000000004,0.014666666666666668,0.056279187438834886,0.030978011366267794
29.0,0.025999999999999995,0.021333333333333333,0.04869731585445517,0.04351870346207948
30.0,0.032,0.02,0.05126959555693246,0.040963453652583935
31.0,0.036000000000000004,0.017333333333333333,0.05627918743883489,0.03514788968999226
32.0,0.026000000000000006,0.025333333333333333,0.05646020812962716,0.04444671196029727
33.0,0.024000000000000004,0.029333333333333336,0.04763809143009448,0.04696696383214458
34.0,0.027999999999999997,0.027999999999999997,0.0536047515408392,0.04683158420245428
35.0,0.034,0.027999999999999997,0.055732597723231886,0.04278300465755467
36.0,0.038,0.02666666666666667,0.05303060340934453,0.04259177099999599
