para,error
0.5,1.6895148754119873
0.6,1.6761457920074463
0.7,1.6574804782867432
0.8,1.6717785596847534
0.9,1.6393208503723145
1.0,1.6660056114196777
1.1,1.6360242366790771
1.2,1.620624303817749
1.3,1.6269086599349976
1.4,1.6467657089233398
1.5,1.646691083908081
