time,extension,std
822,0.8695519771632547,0.06306183139684753
823,0.8698670945908372,0.06327134876546243
824,0.8700736421484123,0.06324290190323154
825,0.8703305025725764,0.0636857666995997
826,0.8704787931267329,0.06403555106024439
827,0.8708627597401738,0.06400415825357411
828,0.8710693072977489,0.06408352745880587
829,0.871148748666047,0.06392985183348353
830,0.8713367599043527,0.06423185866213914
831,0.8714453297743601,0.06432321680573021
832,0.871485050458509,0.06419087341711881
833,0.871622748830226,0.06416519002921434
834,0.8716333410126657,0.06416438000905252
835,0.8720278998085462,0.06404889679574689
836,0.8720093634892768,0.06398115489468807
837,0.8726395983444418,0.06318266531253226
838,0.8727190397127401,0.06297379648998094
839,0.8729255872703152,0.06311382188943401
840,0.8731135985086207,0.06318959243609762
841,0.8731930398769188,0.06339141314731225
842,0.8734790288027922,0.06328834379667532
843,0.8736273193569486,0.06332207078200562
844,0.8737067607252468,0.06334345808957427
845,0.873913308282822,0.06315128664141002
846,0.8739927496511201,0.06322884718684793
847,0.8741410402052765,0.06374286549104899
848,0.8744270291311498,0.06343142350342078
849,0.874506470499448,0.06326634506043512
850,0.8747527387411722,0.06351098873009606
851,0.8749116214777684,0.06346197752561687
852,0.8749910628460664,0.06360835602461457
853,0.8751393534002231,0.06378367315297025
854,0.8753670853226777,0.06373232940214067
855,0.8754571188734156,0.06461444385720684
856,0.8758013648027073,0.06469675580085717
857,0.8758119569851471,0.06469944112618703
858,0.8759496553568639,0.06461304904193632
859,0.8762250521002976,0.06443696436504938
860,0.8764024711561633,0.06424055758260373
861,0.8766884600820364,0.06441716429604091
862,0.8768658791379023,0.06442511750448231
863,0.8768473428186327,0.0648442916906871
864,0.8768579350010726,0.06484921502719522
865,0.8769373763693706,0.06471332786941011
866,0.87739019216867,0.0646600172295809
867,0.8775676112245356,0.06502589178409657
868,0.8778430079679693,0.06456354595879103
869,0.8780310192062748,0.06472792473433327
870,0.8782878796304386,0.06479868215458133
871,0.8783090639953184,0.06505959044852205
872,0.8785553322370425,0.0654289568322718
873,0.8784785389143542,0.06548499444887027
874,0.8786559579702201,0.06537222192382541
