time,fold,D1,size,id
2401,0,0.001,36,4
2401,0,0.001,2,4
2401,0,0.001,120,4
2401,0,0.001,9,4
2401,0,0.001,27,4
2401,0,0.001,35,4
2401,0,0.001,16,4
2401,0,0.001,6,4
1801,0,0.001,19,5
1801,0,0.001,44,5
1801,0,0.001,53,5
1801,0,0.001,9,5
1801,0,0.001,102,5
1801,0,0.001,103,5
1861,0,0.001,19,5
1861,0,0.001,44,5
1861,0,0.001,43,5
1861,0,0.001,9,5
1861,0,0.001,102,5
1861,0,0.001,103,5
1921,0,0.001,19,5
1921,0,0.001,44,5
1921,0,0.001,43,5
1921,0,0.001,9,5
1921,0,0.001,101,5
1921,0,0.001,114,5
2401,0,0.001,19,5
2401,0,0.001,42,5
2401,0,0.001,45,5
2401,0,0.001,9,5
2401,0,0.001,100,5
2401,0,0.001,105,5
1801,1,0.001,3,6
1801,1,0.001,39,6
1801,1,0.001,27,6
1801,1,0.001,2,6
1801,1,0.001,19,6
1801,1,0.001,31,6
1801,1,0.001,51,6
1801,1,0.001,3,6
1801,1,0.001,33,6
1801,1,0.001,7,6
1801,1,0.001,5,6
1861,1,0.001,3,6
1861,1,0.001,49,6
1861,1,0.001,27,6
1861,1,0.001,2,6
1861,1,0.001,21,6
1861,1,0.001,29,6
1861,1,0.001,61,6
1861,1,0.001,4,6
1861,1,0.001,32,6
1861,1,0.001,17,6
1861,1,0.001,5,6
1921,1,0.001,3,6
1921,1,0.001,40,6
1921,1,0.001,26,6
1921,1,0.001,2,6
1921,1,0.001,21,6
1921,1,0.001,29,6
1921,1,0.001,51,6
1921,1,0.001,4,6
1921,1,0.001,32,6
1921,1,0.001,8,6
1921,1,0.001,4,6
2401,1,0.001,2,6
2401,1,0.001,40,6
2401,1,0.001,27,6
2401,1,0.001,3,6
2401,1,0.001,20,6
2401,1,0.001,30,6
2401,1,0.001,2,6
2401,1,0.001,18,6
2401,1,0.001,5,6
2401,1,0.001,33,6
2401,1,0.001,8,6
2401,1,0.001,2,6
1801,1,0.001,73,7
1801,1,0.001,176,7
1801,1,0.001,101,7
1801,1,0.001,19,7
1801,1,0.001,11,7
1861,1,0.001,73,7
1861,1,0.001,176,7
1861,1,0.001,101,7
1861,1,0.001,19,7
1861,1,0.001,11,7
1921,1,0.001,73,7
1921,1,0.001,186,7
1921,1,0.001,111,7
1921,1,0.001,18,7
1921,1,0.001,12,7
2401,1,0.001,73,7
2401,1,0.001,82,7
2401,1,0.001,64,7
2401,1,0.001,99,7
2401,1,0.001,21,7
2401,1,0.001,11,7
1801,1,0.001,47,8
1801,1,0.001,142,8
1801,1,0.001,209,8
1801,1,0.001,12,8
1861,1,0.001,47,8
1861,1,0.001,142,8
1861,1,0.001,172,8
1861,1,0.001,7,8
1861,1,0.001,12,8
1921,1,0.001,47,8
1921,1,0.001,142,8
1921,1,0.001,172,8
1921,1,0.001,7,8
1921,1,0.001,12,8
2401,1,0.001,47,8
2401,1,0.001,45,8
2401,1,0.001,68,8
2401,1,0.001,183,8
2401,1,0.001,5,8
2401,1,0.001,12,8
1801,1,0.001,2,9
1801,1,0.001,114,9
1801,1,0.001,29,9
1801,1,0.001,2,9
1801,1,0.001,17,9
1801,1,0.001,17,9
1801,1,0.001,7,9
1801,1,0.001,22,9
1801,1,0.001,7,9
1801,1,0.001,3,9
1861,1,0.001,3,9
1861,1,0.001,103,9
1861,1,0.001,29,9
1861,1,0.001,2,9
1861,1,0.001,17,9
1861,1,0.001,17,9
1861,1,0.001,7,9
1861,1,0.001,32,9
1861,1,0.001,7,9
1861,1,0.001,3,9
1921,1,0.001,3,9
1921,1,0.001,113,9
1921,1,0.001,29,9
1921,1,0.001,2,9
1921,1,0.001,17,9
1921,1,0.001,17,9
1921,1,0.001,7,9
1921,1,0.001,21,9
1921,1,0.001,12,9
1921,1,0.001,6,9
1921,1,0.001,3,9
2401,1,0.001,3,9
2401,1,0.001,102,9
2401,1,0.001,39,9
2401,1,0.001,3,9
2401,1,0.001,17,9
2401,1,0.001,16,9
2401,1,0.001,6,9
2401,1,0.001,23,9
2401,1,0.001,2,9
2401,1,0.001,7,9
2401,1,0.001,2,9
1801,1,0.001,102,10
1801,1,0.001,69,10
1801,1,0.001,93,10
1801,1,0.001,6,10
1801,1,0.001,4,10
1801,1,0.001,4,10
1801,1,0.001,72,10
1861,1,0.001,102,10
1861,1,0.001,59,10
1861,1,0.001,83,10
1861,1,0.001,6,10
1861,1,0.001,15,10
1861,1,0.001,3,10
1861,1,0.001,82,10
1921,1,0.001,102,10
1921,1,0.001,59,10
1921,1,0.001,83,10
1921,1,0.001,6,10
1921,1,0.001,6,10
1921,1,0.001,2,10
1921,1,0.001,72,10
2401,1,0.001,36,10
2401,1,0.001,35,10
2401,1,0.001,60,10
2401,1,0.001,85,10
2401,1,0.001,13,10
2401,1,0.001,7,10
2401,1,0.001,2,10
2401,1,0.001,72,10
1801,4,0.001,135,11
1801,4,0.001,76,11
1801,4,0.001,28,11
1801,4,0.001,9,11
1801,4,0.001,97,11
1801,4,0.001,15,11
1861,4,0.001,135,11
1861,4,0.001,76,11
1861,4,0.001,28,11
1861,4,0.001,9,11
1861,4,0.001,97,11
1861,4,0.001,25,11
1921,4,0.001,56,11
1921,4,0.001,49,11
1921,4,0.001,76,11
1921,4,0.001,28,11
1921,4,0.001,9,11
1921,4,0.001,97,11
1921,4,0.001,15,11
2401,4,0.001,56,11
2401,4,0.001,12,11
2401,4,0.001,8,11
2401,4,0.001,14,11
2401,4,0.001,30,11
2401,4,0.001,16,11
2401,4,0.001,4,11
2401,4,0.001,8,11
2401,4,0.001,44,11
2401,4,0.001,24,11
2401,4,0.001,14,11
1801,4,0.001,16,12
1801,4,0.001,7,12
1801,4,0.001,97,12
1801,4,0.001,6,12
1801,4,0.001,33,12
1801,4,0.001,6,12
1801,4,0.001,78,12
1801,4,0.001,17,12
1861,4,0.001,16,12
1861,4,0.001,7,12
1861,4,0.001,97,12
1861,4,0.001,6,12
1861,4,0.001,33,12
1861,4,0.001,6,12
1861,4,0.001,78,12
1861,4,0.001,17,12
1921,4,0.001,16,12
1921,4,0.001,7,12
1921,4,0.001,97,12
1921,4,0.001,6,12
1921,4,0.001,33,12
1921,4,0.001,6,12
1921,4,0.001,78,12
1921,4,0.001,17,12
2401,4,0.001,15,12
2401,4,0.001,8,12
2401,4,0.001,59,12
2401,4,0.001,8,12
2401,4,0.001,8,12
2401,4,0.001,10,12
2401,4,0.001,1,12
2401,4,0.001,6,12
2401,4,0.001,79,12
2401,4,0.001,16,12
1801,4,0.001,104,13
1801,4,0.001,36,13
1801,4,0.001,137,13
1801,4,0.001,2,13
1801,4,0.001,57,13
1801,4,0.001,34,13
1861,4,0.001,104,13
1861,4,0.001,36,13
1861,4,0.001,137,13
1861,4,0.001,2,13
1861,4,0.001,47,13
1861,4,0.001,34,13
1921,4,0.001,104,13
1921,4,0.001,46,13
1921,4,0.001,138,13
1921,4,0.001,1,13
1921,4,0.001,47,13
1921,4,0.001,44,13
2401,4,0.001,104,13
2401,4,0.001,35,13
2401,4,0.001,140,13
2401,4,0.001,46,13
2401,4,0.001,8,13
2401,4,0.001,7,13
1801,4,0.001,2,14
1801,4,0.001,73,14
1801,4,0.001,58,14
1801,4,0.001,76,14
1801,4,0.001,30,14
1801,4,0.001,2,14
1801,4,0.001,4,14
1801,4,0.001,65,14
1861,4,0.001,2,14
1861,4,0.001,73,14
1861,4,0.001,58,14
1861,4,0.001,76,14
1861,4,0.001,20,14
1861,4,0.001,2,14
1861,4,0.001,4,14
1861,4,0.001,65,14
1921,4,0.001,2,14
1921,4,0.001,73,14
1921,4,0.001,57,14
1921,4,0.001,76,14
1921,4,0.001,21,14
1921,4,0.001,2,14
1921,4,0.001,4,14
1921,4,0.001,65,14
2401,4,0.001,5,14
2401,4,0.001,70,14
2401,4,0.001,25,14
2401,4,0.001,66,14
2401,4,0.001,2,14
2401,4,0.001,21,14
2401,4,0.001,4,14
2401,4,0.001,1,14
2401,4,0.001,27,14
2401,4,0.001,9,14
1801,4,0.001,80,15
1801,4,0.001,254,15
1801,4,0.001,10,15
1801,4,0.001,16,15
1801,4,0.001,40,15
1861,4,0.001,80,15
1861,4,0.001,199,15
1861,4,0.001,25,15
1861,4,0.001,10,15
1861,4,0.001,6,15
1861,4,0.001,30,15
1921,4,0.001,80,15
1921,4,0.001,199,15
1921,4,0.001,25,15
1921,4,0.001,10,15
1921,4,0.001,6,15
1921,4,0.001,30,15
2401,4,0.001,1,15
2401,4,0.001,11,15
2401,4,0.001,18,15
2401,4,0.001,64,15
2401,4,0.001,3,15
2401,4,0.001,82,15
2401,4,0.001,35,15
2401,4,0.001,9,15
2401,4,0.001,8,15
2401,4,0.001,29,15
1801,10,0.001,41,16
1801,10,0.001,33,16
1801,10,0.001,13,16
1801,10,0.001,71,16
1801,10,0.001,42,16
1801,10,0.001,6,16
1801,10,0.001,15,16
1801,10,0.001,30,16
1801,10,0.001,9,16
1861,10,0.001,42,16
1861,10,0.001,6,16
1861,10,0.001,6,16
1861,10,0.001,13,16
1861,10,0.001,71,16
1861,10,0.001,11,16
1861,10,0.001,1,16
1861,10,0.001,6,16
1861,10,0.001,15,16
1861,10,0.001,30,16
1861,10,0.001,19,16
1921,10,0.001,42,16
1921,10,0.001,6,16
1921,10,0.001,17,16
1921,10,0.001,11,16
1921,10,0.001,58,16
1921,10,0.001,4,16
1921,10,0.001,21,16
1921,10,0.001,7,16
1921,10,0.001,15,16
1921,10,0.001,30,16
1921,10,0.001,9,16
2401,10,0.001,15,16
2401,10,0.001,7,16
2401,10,0.001,5,16
2401,10,0.001,18,16
2401,10,0.001,10,16
2401,10,0.001,27,16
2401,10,0.001,3,16
2401,10,0.001,5,16
2401,10,0.001,7,16
2401,10,0.001,11,16
2401,10,0.001,7,16
2401,10,0.001,16,16
2401,10,0.001,11,16
2401,10,0.001,8,16
1801,10,0.001,35,17
1801,10,0.001,15,17
1801,10,0.001,4,17
1801,10,0.001,168,17
1801,10,0.001,12,17
1801,10,0.001,33,17
1801,10,0.001,43,17
1861,10,0.001,35,17
1861,10,0.001,15,17
1861,10,0.001,4,17
1861,10,0.001,168,17
1861,10,0.001,12,17
1861,10,0.001,33,17
1861,10,0.001,33,17
1921,10,0.001,35,17
1921,10,0.001,15,17
1921,10,0.001,4,17
1921,10,0.001,168,17
1921,10,0.001,12,17
1921,10,0.001,33,17
1921,10,0.001,33,17
2401,10,0.001,2,17
2401,10,0.001,13,17
2401,10,0.001,14,17
2401,10,0.001,5,17
2401,10,0.001,8,17
2401,10,0.001,33,17
2401,10,0.001,50,17
2401,10,0.001,7,17
2401,10,0.001,12,17
2401,10,0.001,7,17
2401,10,0.001,6,17
2401,10,0.001,33,17
1801,10,0.001,38,18
1801,10,0.001,193,18
1801,10,0.001,81,18
1801,10,0.001,12,18
1801,10,0.001,4,18
1801,10,0.001,6,18
1801,10,0.001,6,18
1861,10,0.001,38,18
1861,10,0.001,26,18
1861,10,0.001,36,18
1861,10,0.001,71,18
1861,10,0.001,81,18
1861,10,0.001,12,18
1861,10,0.001,4,18
1861,10,0.001,6,18
1861,10,0.001,6,18
1921,10,0.001,38,18
1921,10,0.001,36,18
1921,10,0.001,46,18
1921,10,0.001,81,18
1921,10,0.001,81,18
1921,10,0.001,12,18
1921,10,0.001,4,18
1921,10,0.001,6,18
1921,10,0.001,6,18
2401,10,0.001,37,18
2401,10,0.001,26,18
2401,10,0.001,36,18
2401,10,0.001,16,18
2401,10,0.001,13,18
2401,10,0.001,3,18
2401,10,0.001,25,18
2401,10,0.001,4,18
2401,10,0.001,2,18
2401,10,0.001,11,18
2401,10,0.001,6,18
2401,10,0.001,5,18
2401,10,0.001,6,18
1801,10,0.001,8,19
1801,10,0.001,49,19
1801,10,0.001,39,19
1801,10,0.001,9,19
1801,10,0.001,6,19
1801,10,0.001,64,19
1801,10,0.001,28,19
1801,10,0.001,22,19
1801,10,0.001,55,19
1861,10,0.001,8,19
1861,10,0.001,48,19
1861,10,0.001,40,19
1861,10,0.001,9,19
1861,10,0.001,6,19
1861,10,0.001,64,19
1861,10,0.001,18,19
1861,10,0.001,22,19
1861,10,0.001,55,19
1921,10,0.001,8,19
1921,10,0.001,48,19
1921,10,0.001,40,19
1921,10,0.001,9,19
1921,10,0.001,6,19
1921,10,0.001,64,19
1921,10,0.001,19,19
1921,10,0.001,21,19
1921,10,0.001,55,19
2401,10,0.001,8,19
2401,10,0.001,18,19
2401,10,0.001,7,19
2401,10,0.001,4,19
2401,10,0.001,8,19
2401,10,0.001,5,19
2401,10,0.001,64,19
2401,10,0.001,10,19
2401,10,0.001,21,19
2401,10,0.001,16,19
2401,10,0.001,9,19
1801,10,0.001,8,20
1801,10,0.001,80,20
1801,10,0.001,186,20
1801,10,0.001,53,20
1801,10,0.001,53,20
1861,10,0.001,8,20
1861,10,0.001,90,20
1861,10,0.001,162,20
1861,10,0.001,4,20
1861,10,0.001,53,20
1861,10,0.001,53,20
1921,10,0.001,8,20
1921,10,0.001,80,20
1921,10,0.001,93,20
1921,10,0.001,29,20
1921,10,0.001,4,20
1921,10,0.001,53,20
1921,10,0.001,53,20
2401,10,0.001,23,20
2401,10,0.001,38,20
2401,10,0.001,1,20
2401,10,0.001,6,20
2401,10,0.001,14,20
2401,10,0.001,9,20
2401,10,0.001,4,20
2401,10,0.001,33,20
2401,10,0.001,1,20
2401,10,0.001,17,20
2401,10,0.001,6,20
1801,25,0.001,11,21
1801,25,0.001,30,21
1801,25,0.001,68,21
1801,25,0.001,17,21
1801,25,0.001,10,21
1801,25,0.001,34,21
1801,25,0.001,2,21
1801,25,0.001,50,21
1801,25,0.001,8,21
1861,25,0.001,11,21
1861,25,0.001,30,21
1861,25,0.001,78,21
1861,25,0.001,17,21
1861,25,0.001,10,21
1861,25,0.001,34,21
1861,25,0.001,2,21
1861,25,0.001,50,21
1861,25,0.001,8,21
1921,25,0.001,11,21
1921,25,0.001,29,21
1921,25,0.001,1,21
1921,25,0.001,68,21
1921,25,0.001,17,21
1921,25,0.001,9,21
1921,25,0.001,18,21
1921,25,0.001,7,21
1921,25,0.001,12,21
1921,25,0.001,50,21
1921,25,0.001,8,21
2401,25,0.001,10,21
2401,25,0.001,20,21
2401,25,0.001,2,21
2401,25,0.001,9,21
2401,25,0.001,8,21
2401,25,0.001,17,21
2401,25,0.001,9,21
2401,25,0.001,8,21
2401,25,0.001,9,21
2401,25,0.001,3,21
2401,25,0.001,8,21
2401,25,0.001,20,21
2401,25,0.001,7,21
1801,25,0.001,9,22
1801,25,0.001,61,22
1801,25,0.001,50,22
1801,25,0.001,23,22
1801,25,0.001,72,22
1801,25,0.001,25,22
1801,25,0.001,80,22
1861,25,0.001,9,22
1861,25,0.001,71,22
1861,25,0.001,50,22
1861,25,0.001,23,22
1861,25,0.001,72,22
1861,25,0.001,25,22
1861,25,0.001,80,22
1921,25,0.001,9,22
1921,25,0.001,30,22
1921,25,0.001,1,22
1921,25,0.001,50,22
1921,25,0.001,23,22
1921,25,0.001,51,22
1921,25,0.001,1,22
1921,25,0.001,25,22
1921,25,0.001,80,22
2401,25,0.001,7,22
2401,25,0.001,2,22
2401,25,0.001,1,22
2401,25,0.001,30,22
2401,25,0.001,2,22
2401,25,0.001,26,22
2401,25,0.001,6,22
2401,25,0.001,2,22
2401,25,0.001,1,22
2401,25,0.001,1,22
2401,25,0.001,15,22
2401,25,0.001,37,22
1801,25,0.001,41,23
1801,25,0.001,57,23
1801,25,0.001,12,23
1801,25,0.001,43,23
1801,25,0.001,41,23
1801,25,0.001,13,23
1801,25,0.001,92,23
1801,25,0.001,1,23
1861,25,0.001,20,23
1861,25,0.001,1,23
1861,25,0.001,57,23
1861,25,0.001,12,23
1861,25,0.001,11,23
1861,25,0.001,12,23
1861,25,0.001,7,23
1861,25,0.001,4,23
1861,25,0.001,13,23
1861,25,0.001,72,23
1861,25,0.001,9,23
1861,25,0.001,2,23
1921,25,0.001,20,23
1921,25,0.001,43,23
1921,25,0.001,5,23
1921,25,0.001,22,23
1921,25,0.001,11,23
1921,25,0.001,2,23
1921,25,0.001,7,23
1921,25,0.001,4,23
1921,25,0.001,13,23
1921,25,0.001,11,23
1921,25,0.001,21,23
1921,25,0.001,9,23
1921,25,0.001,2,23
2401,25,0.001,19,23
2401,25,0.001,1,23
2401,25,0.001,33,23
2401,25,0.001,4,23
2401,25,0.001,13,23
2401,25,0.001,12,23
2401,25,0.001,1,23
2401,25,0.001,6,23
2401,25,0.001,5,23
2401,25,0.001,13,23
2401,25,0.001,10,23
2401,25,0.001,3,23
2401,25,0.001,9,23
2401,25,0.001,9,23
2401,25,0.001,2,23
1801,25,0.001,32,24
1801,25,0.001,21,24
1801,25,0.001,184,24
1801,25,0.001,27,24
1801,25,0.001,70,24
1801,25,0.001,26,24
1861,25,0.001,11,24
1861,25,0.001,1,24
1861,25,0.001,21,24
1861,25,0.001,3,24
1861,25,0.001,151,24
1861,25,0.001,27,24
1861,25,0.001,14,24
1861,25,0.001,26,24
1861,25,0.001,26,24
1921,25,0.001,11,24
1921,25,0.001,1,24
1921,25,0.001,21,24
1921,25,0.001,3,24
1921,25,0.001,27,24
1921,25,0.001,94,24
1921,25,0.001,27,24
1921,25,0.001,13,24
1921,25,0.001,27,24
1921,25,0.001,26,24
2401,25,0.001,10,24
2401,25,0.001,3,24
2401,25,0.001,18,24
2401,25,0.001,5,24
2401,25,0.001,2,24
2401,25,0.001,5,24
2401,25,0.001,6,24
2401,25,0.001,17,24
2401,25,0.001,1,24
2401,25,0.001,27,24
2401,25,0.001,13,24
2401,25,0.001,26,24
2401,25,0.001,5,24
2401,25,0.001,2,24
1801,25,0.001,38,25
1801,25,0.001,55,25
1801,25,0.001,71,25
1801,25,0.001,13,25
1801,25,0.001,88,25
1801,25,0.001,35,25
1801,25,0.001,20,25
1861,25,0.001,10,25
1861,25,0.001,8,25
1861,25,0.001,12,25
1861,25,0.001,13,25
1861,25,0.001,49,25
1861,25,0.001,2,25
1861,25,0.001,23,25
1861,25,0.001,88,25
1861,25,0.001,45,25
1861,25,0.001,20,25
1921,25,0.001,11,25
1921,25,0.001,7,25
1921,25,0.001,12,25
1921,25,0.001,13,25
1921,25,0.001,50,25
1921,25,0.001,1,25
1921,25,0.001,23,25
1921,25,0.001,22,25
1921,25,0.001,36,25
1921,25,0.001,35,25
1921,25,0.001,30,25
2401,25,0.001,10,25
2401,25,0.001,8,25
2401,25,0.001,13,25
2401,25,0.001,13,25
2401,25,0.001,6,25
2401,25,0.001,2,25
2401,25,0.001,1,25
2401,25,0.001,14,25
2401,25,0.001,3,25
2401,25,0.001,14,25
2401,25,0.001,34,25
2401,25,0.001,1,25
2401,25,0.001,1,25
1801,50,0.001,10,26
1801,50,0.001,30,26
1801,50,0.001,72,26
1801,50,0.001,18,26
1801,50,0.001,51,26
1801,50,0.001,55,26
1801,50,0.001,5,26
1801,50,0.001,9,26
1861,50,0.001,10,26
1861,50,0.001,10,26
1861,50,0.001,18,26
1861,50,0.001,14,26
1861,50,0.001,18,26
1861,50,0.001,61,26
1861,50,0.001,56,26
1861,50,0.001,4,26
1861,50,0.001,9,26
1921,50,0.001,10,26
1921,50,0.001,10,26
1921,50,0.001,28,26
1921,50,0.001,14,26
1921,50,0.001,18,26
1921,50,0.001,16,26
1921,50,0.001,5,26
1921,50,0.001,35,26
1921,50,0.001,1,26
1921,50,0.001,14,26
1921,50,0.001,9,26
2401,50,0.001,11,26
2401,50,0.001,9,26
2401,50,0.001,18,26
2401,50,0.001,13,26
2401,50,0.001,1,26
2401,50,0.001,17,26
2401,50,0.001,1,26
2401,50,0.001,15,26
2401,50,0.001,5,26
2401,50,0.001,7,26
2401,50,0.001,9,26
2401,50,0.001,2,26
2401,50,0.001,3,26
2401,50,0.001,9,26
1801,50,0.001,36,27
1801,50,0.001,26,27
1801,50,0.001,5,27
1801,50,0.001,169,27
1801,50,0.001,85,27
1801,50,0.001,29,27
1861,50,0.001,11,27
1861,50,0.001,5,27
1861,50,0.001,27,27
1861,50,0.001,3,27
1861,50,0.001,27,27
1861,50,0.001,10,27
1861,50,0.001,13,27
1861,50,0.001,40,27
1861,50,0.001,6,27
1861,50,0.001,14,27
1861,50,0.001,5,27
1861,50,0.001,1,27
1861,50,0.001,8,27
1921,50,0.001,11,27
1921,50,0.001,5,27
1921,50,0.001,7,27
1921,50,0.001,3,27
1921,50,0.001,27,27
1921,50,0.001,10,27
1921,50,0.001,13,27
1921,50,0.001,20,27
1921,50,0.001,6,27
1921,50,0.001,14,27
1921,50,0.001,15,27
1921,50,0.001,1,27
1921,50,0.001,8,27
2401,50,0.001,35,27
2401,50,0.001,8,27
2401,50,0.001,15,27
2401,50,0.001,14,27
2401,50,0.001,11,27
2401,50,0.001,3,27
2401,50,0.001,10,27
2401,50,0.001,6,27
2401,50,0.001,14,27
2401,50,0.001,6,27
2401,50,0.001,10,27
2401,50,0.001,8,27
1801,50,0.001,114,28
1801,50,0.001,8,28
1801,50,0.001,74,28
1801,50,0.001,41,28
1801,50,0.001,153,28
1861,50,0.001,25,28
1861,50,0.001,18,28
1861,50,0.001,21,28
1861,50,0.001,8,28
1861,50,0.001,25,28
1861,50,0.001,19,28
1861,50,0.001,41,28
1861,50,0.001,32,28
1861,50,0.001,2,28
1861,50,0.001,49,28
1921,50,0.001,25,28
1921,50,0.001,18,28
1921,50,0.001,11,28
1921,50,0.001,8,28
1921,50,0.001,25,28
1921,50,0.001,19,28
1921,50,0.001,12,28
1921,50,0.001,9,28
1921,50,0.001,32,28
1921,50,0.001,2,28
1921,50,0.001,49,28
2401,50,0.001,1,28
2401,50,0.001,5,28
2401,50,0.001,18,28
2401,50,0.001,10,28
2401,50,0.001,8,28
2401,50,0.001,24,28
2401,50,0.001,6,28
2401,50,0.001,4,28
2401,50,0.001,13,28
2401,50,0.001,8,28
2401,50,0.001,4,28
2401,50,0.001,7,28
2401,50,0.001,1,28
2401,50,0.001,2,28
2401,50,0.001,14,28
2401,50,0.001,5,28
1801,50,0.001,66,29
1801,50,0.001,118,29
1801,50,0.001,106,29
1801,50,0.001,86,29
1801,50,0.001,24,29
1861,50,0.001,66,29
1861,50,0.001,108,29
1861,50,0.001,6,29
1861,50,0.001,13,29
1861,50,0.001,27,29
1861,50,0.001,13,29
1861,50,0.001,18,29
1861,50,0.001,5,29
1861,50,0.001,24,29
1921,50,0.001,24,29
1921,50,0.001,12,29
1921,50,0.001,88,29
1921,50,0.001,6,29
1921,50,0.001,23,29
1921,50,0.001,2,29
1921,50,0.001,5,29
1921,50,0.001,3,29
1921,50,0.001,18,29
1921,50,0.001,5,29
1921,50,0.001,24,29
2401,50,0.001,4,29
2401,50,0.001,12,29
2401,50,0.001,14,29
2401,50,0.001,1,29
2401,50,0.001,23,29
2401,50,0.001,1,29
2401,50,0.001,6,29
2401,50,0.001,11,29
2401,50,0.001,2,29
2401,50,0.001,6,29
2401,50,0.001,4,29
2401,50,0.001,16,29
2401,50,0.001,6,29
2401,50,0.001,24,29
1801,50,0.001,63,30
1801,50,0.001,44,30
1801,50,0.001,9,30
1801,50,0.001,4,30
1801,50,0.001,75,30
1801,50,0.001,47,30
1801,50,0.001,27,30
1801,50,0.001,31,30
1861,50,0.001,63,30
1861,50,0.001,18,30
1861,50,0.001,6,30
1861,50,0.001,19,30
1861,50,0.001,4,30
1861,50,0.001,34,30
1861,50,0.001,11,30
1861,50,0.001,13,30
1861,50,0.001,4,30
1861,50,0.001,27,30
1861,50,0.001,9,30
1861,50,0.001,2,30
1921,50,0.001,15,30
1921,50,0.001,28,30
1921,50,0.001,18,30
1921,50,0.001,6,30
1921,50,0.001,19,30
1921,50,0.001,3,30
1921,50,0.001,35,30
1921,50,0.001,11,30
1921,50,0.001,13,30
1921,50,0.001,4,30
1921,50,0.001,6,30
1921,50,0.001,1,30
1921,50,0.001,10,30
1921,50,0.001,1,30
2401,50,0.001,18,30
2401,50,0.001,27,30
2401,50,0.001,6,30
2401,50,0.001,9,30
2401,50,0.001,3,30
2401,50,0.001,12,30
2401,50,0.001,3,30
2401,50,0.001,11,30
2401,50,0.001,14,30
2401,50,0.001,4,30
2401,50,0.001,7,30
2401,50,0.001,21,30
1801,0,0.01,68,31
1801,0,0.01,257,31
1801,0,0.01,7,31
1801,0,0.01,78,31
1861,0,0.01,69,31
1861,0,0.01,256,31
1861,0,0.01,6,31
1861,0,0.01,79,31
1921,0,0.01,69,31
1921,0,0.01,255,31
1921,0,0.01,19,31
1921,0,0.01,77,31
2401,0,0.01,64,31
2401,0,0.01,262,31
2401,0,0.01,7,31
2401,0,0.01,87,31
1801,0,0.01,20,32
1801,0,0.01,1,32
1801,0,0.01,14,32
1801,0,0.01,14,32
1801,0,0.01,10,32
1801,0,0.01,23,32
1801,0,0.01,4,32
1801,0,0.01,110,32
1801,0,0.01,26,32
1801,0,0.01,28,32
1861,0,0.01,20,32
1861,0,0.01,1,32
1861,0,0.01,14,32
1861,0,0.01,14,32
1861,0,0.01,10,32
1861,0,0.01,22,32
1861,0,0.01,6,32
1861,0,0.01,111,32
1861,0,0.01,25,32
1861,0,0.01,27,32
1921,0,0.01,21,32
1921,0,0.01,14,32
1921,0,0.01,14,32
1921,0,0.01,11,32
1921,0,0.01,22,32
1921,0,0.01,4,32
