time,fold,D1,size,id
1921,0,1000.0,28,3
1921,0,1000.0,48,3
1921,0,1000.0,1,3
1921,0,1000.0,24,3
1921,0,1000.0,18,3
1921,0,1000.0,35,3
1921,0,1000.0,29,3
1921,0,1000.0,38,3
1921,0,1000.0,69,3
2401,0,1000.0,154,3
2401,0,1000.0,17,3
2401,0,1000.0,3,3
2401,0,1000.0,4,3
2401,0,1000.0,45,3
2401,0,1000.0,37,3
2401,0,1000.0,8,3
2401,0,1000.0,22,3
1801,0,1000.0,50,4
1801,0,1000.0,99,4
1801,0,1000.0,74,4
1801,0,1000.0,3,4
1801,0,1000.0,7,4
1801,0,1000.0,4,4
1801,0,1000.0,3,4
1801,0,1000.0,70,4
1861,0,1000.0,23,4
1861,0,1000.0,3,4
1861,0,1000.0,15,4
1861,0,1000.0,34,4
1861,0,1000.0,3,4
1861,0,1000.0,31,4
1861,0,1000.0,60,4
1861,0,1000.0,141,4
1921,0,1000.0,6,4
1921,0,1000.0,4,4
1921,0,1000.0,12,4
1921,0,1000.0,127,4
1921,0,1000.0,74,4
1921,0,1000.0,24,4
1921,0,1000.0,14,4
1921,0,1000.0,49,4
2401,0,1000.0,6,4
2401,0,1000.0,61,4
2401,0,1000.0,14,4
2401,0,1000.0,32,4
2401,0,1000.0,29,4
2401,0,1000.0,121,4
2401,0,1000.0,34,4
2401,0,1000.0,13,4
1801,0,1000.0,44,5
1801,0,1000.0,41,5
1801,0,1000.0,133,5
1801,0,1000.0,26,5
1801,0,1000.0,53,5
1801,0,1000.0,23,5
1801,0,1000.0,10,5
1861,0,1000.0,7,5
1861,0,1000.0,118,5
1861,0,1000.0,11,5
1861,0,1000.0,69,5
1861,0,1000.0,77,5
1861,0,1000.0,47,5
1861,0,1000.0,1,5
1921,0,1000.0,18,5
1921,0,1000.0,18,5
1921,0,1000.0,27,5
1921,0,1000.0,110,5
1921,0,1000.0,11,5
1921,0,1000.0,113,5
1921,0,1000.0,33,5
2401,0,1000.0,99,5
2401,0,1000.0,22,5
2401,0,1000.0,35,5
2401,0,1000.0,60,5
2401,0,1000.0,2,5
2401,0,1000.0,99,5
2401,0,1000.0,13,5
1801,1,1000.0,5,6
1801,1,1000.0,50,6
1801,1,1000.0,2,6
1801,1,1000.0,75,6
1801,1,1000.0,4,6
1801,1,1000.0,21,6
1801,1,1000.0,29,6
1801,1,1000.0,55,6
1801,1,1000.0,14,6
1801,1,1000.0,5,6
1861,1,1000.0,9,6
1861,1,1000.0,1,6
1861,1,1000.0,156,6
1861,1,1000.0,9,6
1861,1,1000.0,42,6
1861,1,1000.0,7,6
1861,1,1000.0,1,6
1861,1,1000.0,9,6
1861,1,1000.0,26,6
1921,1,1000.0,60,6
1921,1,1000.0,48,6
1921,1,1000.0,5,6
1921,1,1000.0,72,6
1921,1,1000.0,11,6
1921,1,1000.0,19,6
1921,1,1000.0,5,6
1921,1,1000.0,27,6
1921,1,1000.0,8,6
1921,1,1000.0,5,6
2401,1,1000.0,3,6
2401,1,1000.0,29,6
2401,1,1000.0,67,6
2401,1,1000.0,41,6
2401,1,1000.0,7,6
2401,1,1000.0,5,6
2401,1,1000.0,3,6
2401,1,1000.0,49,6
2401,1,1000.0,6,6
2401,1,1000.0,15,6
2401,1,1000.0,15,6
1801,1,1000.0,53,7
1801,1,1000.0,78,7
1801,1,1000.0,64,7
1801,1,1000.0,7,7
1801,1,1000.0,178,7
1861,1,1000.0,22,7
1861,1,1000.0,70,7
1861,1,1000.0,114,7
1861,1,1000.0,14,7
1861,1,1000.0,160,7
1921,1,1000.0,181,7
1921,1,1000.0,6,7
1921,1,1000.0,112,7
1921,1,1000.0,3,7
1921,1,1000.0,24,7
1921,1,1000.0,34,7
2401,1,1000.0,30,7
2401,1,1000.0,75,7
2401,1,1000.0,9,7
2401,1,1000.0,14,7
2401,1,1000.0,50,7
2401,1,1000.0,124,7
2401,1,1000.0,28,7
1801,1,1000.0,89,8
1801,1,1000.0,3,8
1801,1,1000.0,40,8
1801,1,1000.0,120,8
1801,1,1000.0,158,8
1861,1,1000.0,137,8
1861,1,1000.0,174,8
1861,1,1000.0,56,8
1861,1,1000.0,25,8
1861,1,1000.0,18,8
1921,1,1000.0,173,8
1921,1,1000.0,32,8
1921,1,1000.0,107,8
1921,1,1000.0,22,8
1921,1,1000.0,76,8
2401,1,1000.0,26,8
2401,1,1000.0,44,8
2401,1,1000.0,136,8
2401,1,1000.0,43,8
2401,1,1000.0,97,8
2401,1,1000.0,34,8
1801,1,1000.0,157,9
1801,1,1000.0,47,9
1801,1,1000.0,73,9
1801,1,1000.0,10,9
1801,1,1000.0,113,9
1861,1,1000.0,20,9
1861,1,1000.0,51,9
1861,1,1000.0,123,9
1861,1,1000.0,171,9
1861,1,1000.0,35,9
1921,1,1000.0,154,9
1921,1,1000.0,75,9
1921,1,1000.0,115,9
1921,1,1000.0,43,9
1921,1,1000.0,13,9
2401,1,1000.0,59,9
2401,1,1000.0,66,9
2401,1,1000.0,20,9
2401,1,1000.0,35,9
2401,1,1000.0,1,9
2401,1,1000.0,105,9
2401,1,1000.0,34,9
1801,1,1000.0,17,10
1801,1,1000.0,25,10
1801,1,1000.0,51,10
1801,1,1000.0,144,10
1801,1,1000.0,25,10
1801,1,1000.0,52,10
1801,1,1000.0,26,10
1861,1,1000.0,75,10
1861,1,1000.0,90,10
1861,1,1000.0,66,10
1861,1,1000.0,46,10
1861,1,1000.0,1,10
1861,1,1000.0,53,10
1861,1,1000.0,9,10
1921,1,1000.0,4,10
1921,1,1000.0,47,10
1921,1,1000.0,23,10
1921,1,1000.0,53,10
1921,1,1000.0,36,10
1921,1,1000.0,40,10
1921,1,1000.0,137,10
2401,1,1000.0,30,10
2401,1,1000.0,12,10
2401,1,1000.0,60,10
2401,1,1000.0,31,10
2401,1,1000.0,57,10
2401,1,1000.0,54,10
2401,1,1000.0,22,10
2401,1,1000.0,20,10
2401,1,1000.0,4,10
1801,4,1000.0,72,11
1801,4,1000.0,53,11
1801,4,1000.0,25,11
1801,4,1000.0,11,11
1801,4,1000.0,8,11
1801,4,1000.0,21,11
1801,4,1000.0,51,11
1801,4,1000.0,69,11
1861,4,1000.0,22,11
1861,4,1000.0,54,11
1861,4,1000.0,59,11
1861,4,1000.0,19,11
1861,4,1000.0,38,11
1861,4,1000.0,58,11
1861,4,1000.0,13,11
1861,4,1000.0,17,11
1861,4,1000.0,10,11
1921,4,1000.0,21,11
1921,4,1000.0,9,11
1921,4,1000.0,49,11
1921,4,1000.0,88,11
1921,4,1000.0,9,11
1921,4,1000.0,45,11
1921,4,1000.0,26,11
1921,4,1000.0,12,11
1921,4,1000.0,31,11
2401,4,1000.0,10,11
2401,4,1000.0,44,11
2401,4,1000.0,2,11
2401,4,1000.0,16,11
2401,4,1000.0,54,11
2401,4,1000.0,32,11
2401,4,1000.0,4,11
2401,4,1000.0,51,11
2401,4,1000.0,29,11
2401,4,1000.0,18,11
1801,4,1000.0,13,12
1801,4,1000.0,97,12
1801,4,1000.0,39,12
1801,4,1000.0,26,12
1801,4,1000.0,67,12
1801,4,1000.0,32,12
1801,4,1000.0,36,12
1801,4,1000.0,10,12
1861,4,1000.0,17,12
1861,4,1000.0,11,12
1861,4,1000.0,20,12
1861,4,1000.0,93,12
1861,4,1000.0,41,12
1861,4,1000.0,4,12
1861,4,1000.0,64,12
1861,4,1000.0,70,12
1921,4,1000.0,14,12
1921,4,1000.0,3,12
1921,4,1000.0,31,12
1921,4,1000.0,11,12
1921,4,1000.0,150,12
1921,4,1000.0,6,12
1921,4,1000.0,57,12
1921,4,1000.0,48,12
2401,4,1000.0,38,12
2401,4,1000.0,3,12
2401,4,1000.0,21,12
2401,4,1000.0,48,12
2401,4,1000.0,32,12
2401,4,1000.0,20,12
2401,4,1000.0,11,12
2401,4,1000.0,33,12
2401,4,1000.0,22,12
2401,4,1000.0,42,12
1801,4,1000.0,1,13
1801,4,1000.0,12,13
1801,4,1000.0,23,13
1801,4,1000.0,140,13
1801,4,1000.0,33,13
1801,4,1000.0,50,13
1801,4,1000.0,1,13
1801,4,1000.0,90,13
1861,4,1000.0,67,13
1861,4,1000.0,58,13
1861,4,1000.0,33,13
1861,4,1000.0,14,13
1861,4,1000.0,27,13
1861,4,1000.0,129,13
1861,4,1000.0,16,13
1861,4,1000.0,6,13
1921,4,1000.0,93,13
1921,4,1000.0,50,13
1921,4,1000.0,17,13
1921,4,1000.0,47,13
1921,4,1000.0,35,13
1921,4,1000.0,70,13
1921,4,1000.0,20,13
1921,4,1000.0,8,13
2401,4,1000.0,6,13
2401,4,1000.0,3,13
2401,4,1000.0,22,13
2401,4,1000.0,10,13
2401,4,1000.0,1,13
2401,4,1000.0,2,13
2401,4,1000.0,11,13
2401,4,1000.0,34,13
2401,4,1000.0,24,13
2401,4,1000.0,58,13
2401,4,1000.0,4,13
2401,4,1000.0,55,13
1801,4,1000.0,46,14
1801,4,1000.0,4,14
1801,4,1000.0,16,14
1801,4,1000.0,50,14
1801,4,1000.0,50,14
1801,4,1000.0,25,14
1801,4,1000.0,87,14
1801,4,1000.0,32,14
1861,4,1000.0,28,14
1861,4,1000.0,57,14
1861,4,1000.0,38,14
1861,4,1000.0,96,14
1861,4,1000.0,4,14
1861,4,1000.0,32,14
1861,4,1000.0,42,14
1861,4,1000.0,13,14
1921,4,1000.0,51,14
1921,4,1000.0,50,14
1921,4,1000.0,4,14
1921,4,1000.0,8,14
1921,4,1000.0,48,14
1921,4,1000.0,91,14
1921,4,1000.0,47,14
1921,4,1000.0,11,14
2401,4,1000.0,5,14
2401,4,1000.0,1,14
2401,4,1000.0,8,14
2401,4,1000.0,52,14
2401,4,1000.0,1,14
2401,4,1000.0,2,14
2401,4,1000.0,16,14
2401,4,1000.0,1,14
2401,4,1000.0,7,14
2401,4,1000.0,5,14
2401,4,1000.0,3,14
2401,4,1000.0,63,14
2401,4,1000.0,36,14
1801,4,1000.0,31,15
1801,4,1000.0,5,15
1801,4,1000.0,21,15
1801,4,1000.0,110,15
1801,4,1000.0,121,15
1801,4,1000.0,92,15
1861,4,1000.0,41,15
1861,4,1000.0,33,15
1861,4,1000.0,4,15
1861,4,1000.0,15,15
1861,4,1000.0,182,15
1861,4,1000.0,71,15
1861,4,1000.0,14,15
1921,4,1000.0,88,15
1921,4,1000.0,62,15
1921,4,1000.0,28,15
1921,4,1000.0,153,15
1921,4,1000.0,13,15
1921,4,1000.0,15,15
2401,4,1000.0,65,15
2401,4,1000.0,34,15
2401,4,1000.0,25,15
2401,4,1000.0,23,15
2401,4,1000.0,5,15
2401,4,1000.0,37,15
2401,4,1000.0,12,15
2401,4,1000.0,98,15
1801,10,1000.0,106,16
1801,10,1000.0,37,16
1801,10,1000.0,52,16
1801,10,1000.0,11,16
1801,10,1000.0,10,16
1801,10,1000.0,21,16
1801,10,1000.0,63,16
1861,10,1000.0,55,16
1861,10,1000.0,30,16
1861,10,1000.0,73,16
1861,10,1000.0,40,16
1861,10,1000.0,18,16
1861,10,1000.0,32,16
1861,10,1000.0,22,16
1861,10,1000.0,20,16
1921,10,1000.0,42,16
1921,10,1000.0,6,16
1921,10,1000.0,24,16
1921,10,1000.0,4,16
1921,10,1000.0,31,16
1921,10,1000.0,5,16
1921,10,1000.0,22,16
1921,10,1000.0,81,16
1921,10,1000.0,45,16
2401,10,1000.0,30,16
2401,10,1000.0,8,16
2401,10,1000.0,31,16
2401,10,1000.0,9,16
2401,10,1000.0,28,16
2401,10,1000.0,33,16
2401,10,1000.0,2,16
2401,10,1000.0,2,16
2401,10,1000.0,7,16
2401,10,1000.0,2,16
2401,10,1000.0,3,16
2401,10,1000.0,2,16
1801,10,1000.0,45,17
1801,10,1000.0,29,17
1801,10,1000.0,27,17
1801,10,1000.0,189,17
1801,10,1000.0,14,17
1801,10,1000.0,56,17
1861,10,1000.0,3,17
1861,10,1000.0,16,17
1861,10,1000.0,129,17
1861,10,1000.0,6,17
1861,10,1000.0,161,17
1861,10,1000.0,25,17
1921,10,1000.0,122,17
1921,10,1000.0,34,17
1921,10,1000.0,7,17
1921,10,1000.0,21,17
1921,10,1000.0,4,17
1921,10,1000.0,10,17
1921,10,1000.0,86,17
1921,10,1000.0,14,17
1921,10,1000.0,2,17
2401,10,1000.0,4,17
2401,10,1000.0,5,17
2401,10,1000.0,4,17
2401,10,1000.0,5,17
2401,10,1000.0,36,17
2401,10,1000.0,3,17
2401,10,1000.0,15,17
2401,10,1000.0,60,17
2401,10,1000.0,4,17
2401,10,1000.0,25,17
2401,10,1000.0,10,17
2401,10,1000.0,13,17
2401,10,1000.0,16,17
1801,10,1000.0,117,18
1801,10,1000.0,124,18
1801,10,1000.0,19,18
1801,10,1000.0,15,18
1801,10,1000.0,14,18
1801,10,1000.0,71,18
1861,10,1000.0,23,18
1861,10,1000.0,45,18
1861,10,1000.0,64,18
1861,10,1000.0,59,18
1861,10,1000.0,6,18
1861,10,1000.0,121,18
1861,10,1000.0,2,18
1921,10,1000.0,44,18
1921,10,1000.0,26,18
1921,10,1000.0,13,18
1921,10,1000.0,5,18
1921,10,1000.0,36,18
1921,10,1000.0,63,18
1921,10,1000.0,68,18
1921,10,1000.0,35,18
1921,10,1000.0,10,18
2401,10,1000.0,46,18
2401,10,1000.0,26,18
2401,10,1000.0,12,18
2401,10,1000.0,3,18
2401,10,1000.0,2,18
2401,10,1000.0,7,18
2401,10,1000.0,27,18
2401,10,1000.0,15,18
2401,10,1000.0,5,18
2401,10,1000.0,21,18
2401,10,1000.0,34,18
2401,10,1000.0,4,18
2401,10,1000.0,18,18
1801,10,1000.0,192,19
1801,10,1000.0,133,19
1801,10,1000.0,3,19
1801,10,1000.0,49,19
1801,10,1000.0,3,19
1861,10,1000.0,49,19
1861,10,1000.0,90,19
1861,10,1000.0,56,19
1861,10,1000.0,81,19
1861,10,1000.0,21,19
1861,10,1000.0,63,19
1921,10,1000.0,140,19
1921,10,1000.0,16,19
1921,10,1000.0,4,19
1921,10,1000.0,52,19
1921,10,1000.0,81,19
1921,10,1000.0,38,19
1921,10,1000.0,9,19
2401,10,1000.0,7,19
2401,10,1000.0,16,19
2401,10,1000.0,2,19
2401,10,1000.0,32,19
2401,10,1000.0,51,19
2401,10,1000.0,4,19
2401,10,1000.0,5,19
2401,10,1000.0,50,19
2401,10,1000.0,31,19
2401,10,1000.0,17,19
2401,10,1000.0,15,19
1801,10,1000.0,174,20
1801,10,1000.0,60,20
1801,10,1000.0,37,20
1801,10,1000.0,87,20
1801,10,1000.0,32,20
1861,10,1000.0,123,20
1861,10,1000.0,37,20
1861,10,1000.0,80,20
1861,10,1000.0,42,20
1861,10,1000.0,80,20
1861,10,1000.0,8,20
1921,10,1000.0,54,20
1921,10,1000.0,51,20
1921,10,1000.0,16,20
1921,10,1000.0,79,20
1921,10,1000.0,10,20
1921,10,1000.0,15,20
1921,10,1000.0,125,20
2401,10,1000.0,10,20
2401,10,1000.0,1,20
2401,10,1000.0,26,20
2401,10,1000.0,12,20
2401,10,1000.0,15,20
2401,10,1000.0,26,20
2401,10,1000.0,3,20
2401,10,1000.0,3,20
2401,10,1000.0,26,20
2401,10,1000.0,9,20
2401,10,1000.0,13,20
2401,10,1000.0,6,20
2401,10,1000.0,2,20
2401,10,1000.0,4,20
2401,10,1000.0,4,20
1801,25,1000.0,1,21
1801,25,1000.0,71,21
1801,25,1000.0,41,21
1801,25,1000.0,120,21
1801,25,1000.0,6,21
1801,25,1000.0,52,21
1801,25,1000.0,9,21
1801,25,1000.0,40,21
1861,25,1000.0,57,21
1861,25,1000.0,32,21
1861,25,1000.0,5,21
1861,25,1000.0,117,21
1861,25,1000.0,18,21
1861,25,1000.0,3,21
1861,25,1000.0,1,21
1861,25,1000.0,20,21
1861,25,1000.0,29,21
1861,25,1000.0,8,21
1921,25,1000.0,8,21
1921,25,1000.0,32,21
1921,25,1000.0,46,21
1921,25,1000.0,30,21
1921,25,1000.0,39,21
1921,25,1000.0,40,21
1921,25,1000.0,37,21
1921,25,1000.0,14,21
1921,25,1000.0,9,21
1921,25,1000.0,6,21
1921,25,1000.0,9,21
2401,25,1000.0,1,21
2401,25,1000.0,10,21
2401,25,1000.0,2,21
2401,25,1000.0,1,21
2401,25,1000.0,2,21
2401,25,1000.0,22,21
2401,25,1000.0,24,21
2401,25,1000.0,1,21
2401,25,1000.0,33,21
2401,25,1000.0,10,21
2401,25,1000.0,10,21
2401,25,1000.0,1,21
2401,25,1000.0,25,21
2401,25,1000.0,6,21
2401,25,1000.0,2,21
1801,25,1000.0,73,22
1801,25,1000.0,29,22
1801,25,1000.0,80,22
1801,25,1000.0,33,22
1801,25,1000.0,20,22
1801,25,1000.0,21,22
1801,25,1000.0,64,22
1861,25,1000.0,26,22
1861,25,1000.0,77,22
1861,25,1000.0,47,22
1861,25,1000.0,11,22
1861,25,1000.0,10,22
1861,25,1000.0,54,22
1861,25,1000.0,2,22
1861,25,1000.0,4,22
1861,25,1000.0,19,22
1861,25,1000.0,20,22
1921,25,1000.0,16,22
1921,25,1000.0,33,22
1921,25,1000.0,9,22
1921,25,1000.0,15,22
1921,25,1000.0,12,22
1921,25,1000.0,68,22
1921,25,1000.0,32,22
1921,25,1000.0,19,22
1921,25,1000.0,43,22
1921,25,1000.0,1,22
1921,25,1000.0,2,22
2401,25,1000.0,16,22
2401,25,1000.0,4,22
2401,25,1000.0,1,22
2401,25,1000.0,10,22
2401,25,1000.0,11,22
2401,25,1000.0,27,22
2401,25,1000.0,8,22
2401,25,1000.0,11,22
2401,25,1000.0,3,22
2401,25,1000.0,2,22
2401,25,1000.0,22,22
2401,25,1000.0,7,22
2401,25,1000.0,9,22
2401,25,1000.0,5,22
1801,25,1000.0,141,23
1801,25,1000.0,19,23
1801,25,1000.0,177,23
1801,25,1000.0,83,23
1861,25,1000.0,3,23
1861,25,1000.0,23,23
1861,25,1000.0,105,23
1861,25,1000.0,72,23
1861,25,1000.0,26,23
1861,25,1000.0,24,23
1861,25,1000.0,85,23
1861,25,1000.0,2,23
1921,25,1000.0,8,23
1921,25,1000.0,28,23
1921,25,1000.0,33,23
1921,25,1000.0,13,23
1921,25,1000.0,22,23
1921,25,1000.0,40,23
1921,25,1000.0,3,23
1921,25,1000.0,31,23
1921,25,1000.0,16,23
1921,25,1000.0,34,23
1921,25,1000.0,1,23
1921,25,1000.0,11,23
2401,25,1000.0,2,23
2401,25,1000.0,7,23
2401,25,1000.0,1,23
2401,25,1000.0,4,23
2401,25,1000.0,12,23
2401,25,1000.0,3,23
2401,25,1000.0,2,23
2401,25,1000.0,3,23
2401,25,1000.0,13,23
2401,25,1000.0,6,23
2401,25,1000.0,1,23
2401,25,1000.0,11,23
2401,25,1000.0,21,23
2401,25,1000.0,10,23
2401,25,1000.0,5,23
2401,25,1000.0,4,23
2401,25,1000.0,5,23
1801,25,1000.0,3,24
1801,25,1000.0,56,24
1801,25,1000.0,117,24
1801,25,1000.0,26,24
1801,25,1000.0,56,24
1801,25,1000.0,8,24
1801,25,1000.0,74,24
1861,25,1000.0,6,24
1861,25,1000.0,39,24
1861,25,1000.0,65,24
1861,25,1000.0,37,24
1861,25,1000.0,33,24
1861,25,1000.0,69,24
1861,25,1000.0,46,24
1861,25,1000.0,25,24
1921,25,1000.0,92,24
1921,25,1000.0,12,24
1921,25,1000.0,17,24
1921,25,1000.0,2,24
1921,25,1000.0,35,24
1921,25,1000.0,58,24
1921,25,1000.0,17,24
1921,25,1000.0,23,24
1921,25,1000.0,1,24
1921,25,1000.0,23,24
2401,25,1000.0,26,24
2401,25,1000.0,14,24
2401,25,1000.0,4,24
2401,25,1000.0,3,24
2401,25,1000.0,9,24
2401,25,1000.0,5,24
2401,25,1000.0,2,24
2401,25,1000.0,1,24
2401,25,1000.0,3,24
2401,25,1000.0,20,24
2401,25,1000.0,7,24
2401,25,1000.0,7,24
2401,25,1000.0,1,24
2401,25,1000.0,11,24
2401,25,1000.0,3,24
2401,25,1000.0,1,24
1801,25,1000.0,218,25
1801,25,1000.0,8,25
1801,25,1000.0,58,25
1801,25,1000.0,13,25
1801,25,1000.0,31,25
1801,25,1000.0,9,25
1801,25,1000.0,13,25
1861,25,1000.0,6,25
1861,25,1000.0,48,25
1861,25,1000.0,8,25
1861,25,1000.0,40,25
1861,25,1000.0,3,25
1861,25,1000.0,22,25
1861,25,1000.0,13,25
1861,25,1000.0,79,25
1861,25,1000.0,27,25
1861,25,1000.0,44,25
1921,25,1000.0,8,25
1921,25,1000.0,11,25
1921,25,1000.0,18,25
1921,25,1000.0,2,25
1921,25,1000.0,10,25
1921,25,1000.0,80,25
1921,25,1000.0,26,25
1921,25,1000.0,16,25
1921,25,1000.0,1,25
1921,25,1000.0,33,25
1921,25,1000.0,22,25
1921,25,1000.0,3,25
2401,25,1000.0,5,25
2401,25,1000.0,8,25
2401,25,1000.0,6,25
2401,25,1000.0,5,25
2401,25,1000.0,5,25
2401,25,1000.0,1,25
2401,25,1000.0,2,25
2401,25,1000.0,3,25
2401,25,1000.0,12,25
2401,25,1000.0,2,25
2401,25,1000.0,15,25
2401,25,1000.0,19,25
2401,25,1000.0,15,25
2401,25,1000.0,6,25
2401,25,1000.0,7,25
2401,25,1000.0,1,25
2401,25,1000.0,8,25
1801,50,1000.0,37,26
1801,50,1000.0,117,26
1801,50,1000.0,25,26
1801,50,1000.0,65,26
1801,50,1000.0,18,26
1801,50,1000.0,108,26
1861,50,1000.0,36,26
1861,50,1000.0,30,26
1861,50,1000.0,46,26
1861,50,1000.0,9,26
1861,50,1000.0,39,26
1861,50,1000.0,8,26
1861,50,1000.0,20,26
1861,50,1000.0,54,26
1861,50,1000.0,1,26
1861,50,1000.0,6,26
1861,50,1000.0,1,26
1921,50,1000.0,19,26
1921,50,1000.0,23,26
1921,50,1000.0,31,26
1921,50,1000.0,19,26
1921,50,1000.0,9,26
1921,50,1000.0,20,26
1921,50,1000.0,49,26
1921,50,1000.0,16,26
1921,50,1000.0,1,26
1921,50,1000.0,23,26
1921,50,1000.0,3,26
1921,50,1000.0,13,26
1921,50,1000.0,4,26
2401,50,1000.0,2,26
2401,50,1000.0,4,26
2401,50,1000.0,13,26
2401,50,1000.0,9,26
2401,50,1000.0,10,26
2401,50,1000.0,2,26
2401,50,1000.0,6,26
2401,50,1000.0,9,26
2401,50,1000.0,2,26
2401,50,1000.0,3,26
2401,50,1000.0,8,26
2401,50,1000.0,1,26
2401,50,1000.0,5,26
2401,50,1000.0,1,26
2401,50,1000.0,4,26
2401,50,1000.0,1,26
1801,50,1000.0,4,27
1801,50,1000.0,63,27
1801,50,1000.0,8,27
1801,50,1000.0,43,27
1801,50,1000.0,22,27
1801,50,1000.0,44,27
1801,50,1000.0,51,27
1801,50,1000.0,95,27
1861,50,1000.0,26,27
1861,50,1000.0,3,27
1861,50,1000.0,15,27
1861,50,1000.0,4,27
1861,50,1000.0,23,27
1861,50,1000.0,40,27
1861,50,1000.0,14,27
1861,50,1000.0,22,27
1861,50,1000.0,26,27
1861,50,1000.0,31,27
1861,50,1000.0,8,27
1861,50,1000.0,15,27
1861,50,1000.0,3,27
1921,50,1000.0,10,27
1921,50,1000.0,16,27
1921,50,1000.0,3,27
1921,50,1000.0,24,27
1921,50,1000.0,7,27
1921,50,1000.0,36,27
1921,50,1000.0,29,27
1921,50,1000.0,1,27
1921,50,1000.0,20,27
1921,50,1000.0,1,27
1921,50,1000.0,2,27
1921,50,1000.0,15,27
1921,50,1000.0,18,27
1921,50,1000.0,7,27
1921,50,1000.0,1,27
2401,50,1000.0,5,27
2401,50,1000.0,8,27
2401,50,1000.0,3,27
2401,50,1000.0,17,27
2401,50,1000.0,1,27
2401,50,1000.0,12,27
2401,50,1000.0,5,27
2401,50,1000.0,16,27
2401,50,1000.0,15,27
2401,50,1000.0,6,27
2401,50,1000.0,2,27
2401,50,1000.0,9,27
2401,50,1000.0,1,27
1801,50,1000.0,63,28
1801,50,1000.0,49,28
1801,50,1000.0,106,28
1801,50,1000.0,1,28
1801,50,1000.0,46,28
1801,50,1000.0,20,28
1801,50,1000.0,31,28
1801,50,1000.0,14,28
1861,50,1000.0,5,28
1861,50,1000.0,22,28
1861,50,1000.0,1,28
1861,50,1000.0,114,28
1861,50,1000.0,6,28
1861,50,1000.0,2,28
1861,50,1000.0,17,28
1861,50,1000.0,19,28
1861,50,1000.0,6,28
1861,50,1000.0,22,28
1861,50,1000.0,31,28
1861,50,1000.0,5,28
1921,50,1000.0,15,28
1921,50,1000.0,1,28
1921,50,1000.0,7,28
1921,50,1000.0,1,28
1921,50,1000.0,6,28
1921,50,1000.0,37,28
1921,50,1000.0,1,28
1921,50,1000.0,1,28
1921,50,1000.0,23,28
1921,50,1000.0,69,28
1921,50,1000.0,13,28
1921,50,1000.0,2,28
1921,50,1000.0,14,28
2401,50,1000.0,9,28
2401,50,1000.0,2,28
2401,50,1000.0,10,28
2401,50,1000.0,10,28
2401,50,1000.0,2,28
2401,50,1000.0,4,28
2401,50,1000.0,1,28
2401,50,1000.0,3,28
2401,50,1000.0,7,28
2401,50,1000.0,4,28
2401,50,1000.0,2,28
2401,50,1000.0,9,28
2401,50,1000.0,13,28
2401,50,1000.0,6,28
2401,50,1000.0,7,28
2401,50,1000.0,1,28
