time,fold,size,id
1801,0,1,1
1801,0,7,1
1801,0,19,1
1801,0,7,1
1801,0,3,1
1801,0,3,1
1801,0,1,1
1801,0,10,1
1801,0,1,1
1801,0,5,1
1801,0,1,1
1801,0,5,1
1801,0,2,1
1801,0,20,1
1801,0,20,1
1801,0,10,1
1801,0,10,1
1801,0,2,1
1801,0,9,1
1801,0,20,1
1801,0,7,1
1801,0,7,1
1801,0,5,1
1801,0,3,1
1861,0,1,1
1861,0,7,1
1861,0,19,1
1861,0,7,1
1861,0,3,1
1861,0,3,1
1861,0,1,1
1861,0,10,1
1861,0,1,1
1861,0,5,1
1861,0,1,1
1861,0,5,1
1861,0,2,1
1861,0,20,1
1861,0,20,1
1861,0,10,1
1861,0,10,1
1861,0,2,1
1861,0,9,1
1861,0,10,1
1861,0,7,1
1861,0,7,1
1861,0,5,1
1861,0,13,1
1921,0,21,1
1921,0,7,1
1921,0,19,1
1921,0,7,1
1921,0,3,1
1921,0,3,1
1921,0,1,1
1921,0,10,1
1921,0,1,1
1921,0,5,1
1921,0,1,1
1921,0,5,1
1921,0,2,1
1921,0,20,1
1921,0,20,1
1921,0,10,1
1921,0,10,1
1921,0,2,1
1921,0,9,1
1921,0,10,1
1921,0,7,1
1921,0,7,1
1921,0,5,1
1921,0,3,1
2401,0,48,1
2401,0,19,1
2401,0,50,1
2401,0,3,1
2401,0,1,1
2401,0,10,1
2401,0,21,1
2401,0,5,1
2401,0,11,1
2401,0,5,1
2401,0,2,1
2401,0,20,1
2401,0,20,1
2401,0,10,1
2401,0,10,1
2401,0,10,1
2401,0,2,1
2401,0,9,1
2401,0,10,1
2401,0,7,1
2401,0,10,1
2401,0,7,1
2401,0,5,1
2401,0,3,1
1801,0,18,2
1801,0,9,2
1801,0,19,2
1801,0,4,2
1801,0,15,2
1801,0,2,2
1801,0,5,2
1801,0,3,2
1801,0,10,2
1801,0,1,2
1801,0,1,2
1801,0,6,2
1801,0,2,2
1801,0,6,2
1801,0,11,2
1801,0,10,2
1801,0,10,2
1801,0,1,2
1801,0,9,2
1801,0,5,2
1801,0,1,2
1801,0,9,2
1801,0,1,2
1801,0,18,2
1861,0,18,2
1861,0,9,2
1861,0,9,2
1861,0,4,2
1861,0,15,2
1861,0,2,2
1861,0,5,2
1861,0,3,2
1861,0,1,2
1861,0,1,2
1861,0,6,2
