para,error
0.5,153.68038940429688
1.0,65.83007049560547
1.5,26.510427474975586
2.0,16.290346145629883
2.5,13.204312324523926
3.0,12.268095016479492
3.5,12.938899993896484
4.0,14.762837409973145
4.5,18.027265548706055
5.0,23.375732421875
5.5,30.176986694335938
6.0,37.97361755371094
6.5,46.43168640136719
7.0,55.30607223510742
7.5,64.41619110107422
8.0,73.62882995605469
8.5,82.84584045410156
9.0,91.99516296386719
9.5,101.02433776855469
10.0,109.8956298828125
