time,ABCD,ABC,sd_ABCD,sd_ABC
1.0,0.0,0.0,0.0,0.0
2.0,0.0,0.00032,0.0,0.0010906396973771628
3.0,0.0,0.0005200000000000001,0.0,0.0013519906759585244
4.0,0.0,0.0007599999999999999,0.0,0.001770236530449356
5.0,0.0,0.0008799999999999999,0.0,0.0018492695800769504
6.0,0.0,0.0010800000000000002,0.0,0.0020384188762743332
7.0,0.0,0.00124,0.0,0.002252361275002595
8.0,0.0,0.00132,0.0,0.002347919775615699
9.0,0.0,0.0014800000000000002,0.0,0.0023888630489558556
10.0,0.0,0.00164,0.0,0.002418447619628941
11.0,0.0,0.0018,0.0,0.0025662927708775913
12.0,0.0,0.00184,0.0,0.0025691251507865558
13.0,0.0,0.002,0.0,0.002756076848703533
14.0,0.0,0.0022,0.0,0.0028639169335056146
15.0,0.0,0.00248,0.0,0.0028866813632490327
16.0,0.0,0.00272,0.0,0.0028922746282558517
17.0,0.0,0.00288,0.0,0.0031181450067032292
18.0,0.0,0.0030399999999999997,0.0,0.0032221455929585534
19.0,0.0,0.00316,0.0,0.0033294522860753727
20.0,0.0,0.00356,0.0,0.003499841266241783
21.0,0.0,0.00364,0.0,0.003509064740573384
22.0,0.0,0.00392,0.0,0.0034573300844916895
23.0,0.0,0.0041600000000000005,0.0,0.0035468580490628635
24.0,0.0,0.00436,0.0,0.003644616896634312
25.0,0.0,0.0046,0.0,0.003994946302467151
26.0,0.0,0.00484,0.0,0.004031993265987643
27.0,0.0,0.00512,0.0,0.0041421216444198885
28.0,0.0,0.00532,0.0,0.004179990817253458
29.0,0.0,0.00544,0.0,0.004274235710520761
30.0,0.0,0.00576,0.0,0.004415583057465202
31.0,0.0,0.005960000000000001,0.0,0.0047052946751290695
32.0,0.0,0.006120000000000001,0.0,0.00487268204411393
33.0,0.0,0.006320000000000001,0.0,0.004929564489953049
34.0,0.0,0.006520000000000001,0.0,0.0050100505047959406
35.0,0.0,0.0068,0.0,0.005318160234783105
36.0,0.0,0.00712,0.0,0.005529133126568136
37.0,0.0,0.00728,0.0,0.0055232840472554615
38.0,0.0,0.0074399999999999996,0.0,0.005657425620055879
39.0,0.0,0.00784,0.0,0.005851219332478288
40.0,0.0,0.008,0.0,0.005908391567007972
41.0,0.0,0.00812,0.0,0.006055767765719161
42.0,0.0,0.008360000000000001,0.0,0.0061521450640316415
43.0,0.0,0.008360000000000001,0.0,0.0061521450640316415
44.0,0.0,0.008600000000000002,0.0,0.006211751651978578
45.0,0.0,0.008600000000000002,0.0,0.006211751651978578
46.0,0.0,0.00892,0.0,0.006250139392384974
47.0,0.0,0.009160000000000001,0.0,0.006235642093901182
48.0,0.0,0.00932,0.0,0.006255308856394613
49.0,0.0,0.00944,0.0,0.00618946645111636
50.0,0.0,0.00952,0.0,0.006222279942012227
51.0,0.0,0.00972,0.0,0.006337446830012251
52.0,0.0,0.00984,0.0,0.006290477009742664
53.0,0.0,0.01004,0.0,0.006266666666666666
54.0,0.0,0.01012,0.0,0.006213832728012331
55.0,0.0,0.010320000000000001,0.0,0.006335533907966234
56.0,0.0,0.0104,0.0,0.006381792281739724
57.0,0.0,0.01056,0.0,0.006495250790253047
58.0,0.0,0.01072,0.0,0.006529002893848248
59.0,0.0,0.01084,0.0,0.006637390262365887
60.0,0.0,0.011160000000000002,0.0,0.006588511580659539
61.0,0.0,0.011280000000000002,0.0,0.006615073084947129
62.0,0.0,0.01152,0.0,0.006588143620446989
63.0,0.0,0.011680000000000001,0.0,0.00662239847911326
64.0,0.0,0.012000000000000002,0.0,0.0065319726474218085
65.0,0.0,0.012240000000000003,0.0,0.006722673830727133
66.0,0.0,0.012320000000000003,0.0,0.006791081495519537
67.0,0.0,0.012480000000000002,0.0,0.006733723361041074
68.0,0.0,0.012920000000000003,0.0,0.00669943462110231
69.0,0.0,0.013080000000000003,0.0,0.006747509828735999
70.0,0.0,0.013280000000000004,0.0,0.00677201609716058
71.0,0.0,0.013440000000000002,0.0,0.006739481141794676
72.0,0.0,0.01372,0.0,0.006852088084015786
73.0,0.0,0.0138,0.0,0.006971804687888253
74.0,0.0,0.013999999999999999,0.0,0.0069978351630841495
75.0,0.0,0.01424,0.0,0.007085509469646092
76.0,0.0,0.01436,0.0,0.0070115633208308265
77.0,0.0,0.01444,0.0,0.00705293119091902
78.0,0.0,0.0146,0.0,0.007086763875156433
79.0,0.0,0.014879999999999999,0.0,0.007148186179483971
80.0,0.0,0.01504,0.0,0.007149090498063019
81.0,0.0,0.01536,0.0,0.007185169912163989
82.0,0.0,0.0154,0.0,0.007154852842086914
83.0,0.0,0.015560000000000001,0.0,0.0072784724782169515
84.0,0.0,0.015880000000000002,0.0,0.007379031170153776
85.0,0.0,0.016040000000000002,0.0,0.007291783115953259
86.0,0.0,0.016120000000000002,0.0,0.007290896496122527
87.0,0.0,0.01624,0.0,0.007276806936556665
88.0,0.0,0.01632,0.0,0.007206730860589265
89.0,0.0,0.01648,0.0,0.007220173757667407
90.0,0.0,0.01684,0.0,0.007198091778556679
91.0,0.0,0.017040000000000003,0.0,0.007182920258108358
92.0,0.0,0.017280000000000004,0.0,0.00723359167252676
93.0,0.0,0.01752,0.0,0.007275918491777509
94.0,0.0,0.01768,0.0,0.007284798063658514
95.0,0.0,0.018000000000000002,0.0,0.007336087637029824
96.0,0.0,0.018080000000000002,0.0,0.007291450646150773
97.0,0.0,0.018240000000000003,0.0,0.007287903357861941
