time,fold,size,id
1801,0,10,1
1801,0,9,1
1801,0,3,1
1801,0,5,1
1801,0,3,1
1801,0,12,1
1861,0,10,1
1861,0,9,1
1861,0,3,1
1861,0,5,1
1861,0,3,1
1861,0,12,1
1921,0,10,1
1921,0,9,1
1921,0,3,1
1921,0,5,1
1921,0,3,1
1921,0,12,1
2401,0,10,1
2401,0,9,1
2401,0,3,1
2401,0,5,1
2401,0,3,1
2401,0,12,1
1801,0,14,2
1801,0,1,2
1801,0,4,2
1801,0,4,2
1801,0,2,2
1801,0,1,2
1801,0,6,2
1861,0,14,2
1861,0,1,2
1861,0,4,2
1861,0,4,2
1861,0,2,2
1861,0,1,2
1861,0,6,2
1921,0,14,2
1921,0,1,2
1921,0,4,2
1921,0,4,2
1921,0,2,2
1921,0,1,2
1921,0,6,2
2401,0,14,2
2401,0,1,2
2401,0,4,2
2401,0,4,2
2401,0,2,2
2401,0,1,2
2401,0,6,2
1801,0,18,3
1801,0,1,3
1801,0,5,3
1801,0,1,3
1801,0,3,3
1801,0,7,3
1801,0,6,3
1801,0,15,3
1801,0,10,3
1861,0,18,3
1861,0,1,3
1861,0,5,3
1861,0,1,3
1861,0,3,3
1861,0,7,3
1861,0,6,3
1861,0,15,3
1861,0,10,3
1921,0,18,3
1921,0,1,3
1921,0,5,3
1921,0,1,3
1921,0,3,3
1921,0,7,3
1921,0,6,3
1921,0,15,3
1921,0,10,3
2401,0,18,3
2401,0,1,3
2401,0,5,3
2401,0,1,3
2401,0,3,3
2401,0,7,3
2401,0,6,3
2401,0,25,3
2401,0,10,3
1801,0,2,4
1801,0,1,4
1801,0,6,4
1801,0,3,4
1801,0,8,4
1801,0,5,4
1801,0,4,4
1801,0,1,4
1861,0,2,4
1861,0,1,4
1861,0,6,4
1861,0,3,4
1861,0,8,4
1861,0,5,4
1861,0,4,4
1861,0,1,4
1921,0,2,4
1921,0,1,4
1921,0,6,4
1921,0,3,4
1921,0,8,4
1921,0,5,4
1921,0,4,4
1921,0,1,4
2401,0,2,4
2401,0,1,4
2401,0,6,4
2401,0,3,4
2401,0,8,4
2401,0,5,4
2401,0,4,4
2401,0,1,4
1801,0,4,5
1801,0,5,5
1801,0,14,5
1801,0,6,5
1801,0,6,5
1801,0,7,5
1801,0,11,5
1801,0,4,5
1801,0,3,5
1861,0,4,5
1861,0,5,5
1861,0,14,5
1861,0,6,5
1861,0,6,5
1861,0,7,5
1861,0,1,5
1861,0,4,5
1861,0,3,5
1921,0,4,5
1921,0,5,5
1921,0,14,5
1921,0,6,5
1921,0,6,5
1921,0,7,5
1921,0,1,5
1921,0,4,5
1921,0,3,5
2401,0,4,5
2401,0,5,5
2401,0,14,5
2401,0,6,5
2401,0,6,5
2401,0,7,5
2401,0,1,5
2401,0,4,5
2401,0,3,5
1801,0,1,6
1801,0,9,6
1801,0,7,6
1801,0,5,6
1801,0,13,6
1801,0,2,6
1801,0,7,6
1801,0,2,6
1861,0,1,6
1861,0,9,6
1861,0,7,6
1861,0,5,6
1861,0,13,6
1861,0,2,6
1861,0,7,6
1861,0,2,6
1921,0,1,6
1921,0,9,6
1921,0,7,6
1921,0,5,6
1921,0,3,6
1921,0,2,6
1921,0,17,6
1921,0,2,6
2401,0,1,6
2401,0,9,6
2401,0,7,6
2401,0,5,6
2401,0,3,6
2401,0,2,6
2401,0,17,6
2401,0,2,6
1801,0,8,7
1801,0,6,7
1801,0,9,7
1801,0,5,7
1801,0,2,7
1801,0,22,7
1801,0,3,7
1801,0,5,7
1801,0,5,7
1801,0,5,7
1861,0,8,7
1861,0,6,7
1861,0,19,7
1861,0,5,7
1861,0,2,7
1861,0,12,7
1861,0,13,7
1861,0,5,7
1861,0,5,7
1861,0,5,7
1921,0,8,7
1921,0,6,7
1921,0,9,7
1921,0,5,7
1921,0,2,7
1921,0,12,7
1921,0,13,7
1921,0,5,7
1921,0,5,7
1921,0,5,7
2401,0,8,7
2401,0,6,7
2401,0,9,7
2401,0,5,7
2401,0,2,7
2401,0,12,7
2401,0,3,7
2401,0,5,7
2401,0,5,7
2401,0,5,7
1801,0,17,8
1801,0,1,8
1801,0,3,8
1801,0,1,8
1801,0,7,8
1801,0,3,8
1801,0,16,8
1801,0,2,8
1861,0,17,8
1861,0,1,8
1861,0,3,8
1861,0,1,8
1861,0,7,8
1861,0,3,8
1861,0,16,8
1861,0,2,8
1921,0,17,8
1921,0,1,8
1921,0,3,8
1921,0,1,8
1921,0,7,8
1921,0,3,8
1921,0,16,8
1921,0,2,8
2401,0,17,8
2401,0,1,8
2401,0,3,8
2401,0,1,8
2401,0,7,8
2401,0,13,8
2401,0,16,8
2401,0,2,8
1801,0,6,9
1801,0,3,9
1801,0,10,9
1801,0,3,9
1801,0,3,9
1801,0,7,9
1801,0,14,9
1801,0,1,9
1801,0,5,9
1861,0,6,9
1861,0,3,9
1861,0,20,9
1861,0,3,9
1861,0,3,9
1861,0,7,9
1861,0,14,9
1861,0,1,9
1861,0,5,9
1921,0,6,9
1921,0,3,9
1921,0,20,9
1921,0,3,9
1921,0,3,9
1921,0,7,9
1921,0,14,9
1921,0,1,9
1921,0,5,9
2401,0,6,9
2401,0,3,9
2401,0,10,9
2401,0,3,9
2401,0,3,9
2401,0,7,9
2401,0,14,9
2401,0,1,9
2401,0,5,9
1801,0,6,10
1801,0,3,10
1801,0,6,10
1801,0,6,10
1801,0,7,10
1801,0,6,10
1801,0,5,10
1801,0,9,10
1861,0,6,10
1861,0,3,10
1861,0,6,10
1861,0,6,10
1861,0,7,10
1861,0,6,10
1861,0,5,10
1861,0,9,10
1921,0,6,10
1921,0,3,10
1921,0,6,10
1921,0,6,10
1921,0,17,10
1921,0,6,10
1921,0,5,10
1921,0,9,10
2401,0,6,10
2401,0,3,10
2401,0,6,10
2401,0,6,10
2401,0,7,10
2401,0,6,10
2401,0,5,10
2401,0,9,10
1801,0,17,11
1801,0,1,11
1801,0,13,11
1801,0,5,11
1801,0,9,11
1801,0,6,11
1801,0,1,11
1801,0,8,11
1861,0,17,11
1861,0,1,11
1861,0,13,11
1861,0,5,11
1861,0,9,11
1861,0,6,11
1861,0,1,11
1861,0,8,11
1921,0,17,11
1921,0,1,11
1921,0,13,11
1921,0,5,11
1921,0,9,11
1921,0,6,11
1921,0,1,11
1921,0,8,11
2401,0,17,11
2401,0,1,11
2401,0,13,11
2401,0,5,11
2401,0,9,11
2401,0,6,11
2401,0,1,11
2401,0,8,11
1801,0,2,12
1801,0,4,12
1801,0,17,12
1801,0,7,12
1801,0,17,12
1801,0,3,12
1861,0,2,12
1861,0,4,12
1861,0,17,12
1861,0,7,12
1861,0,17,12
1861,0,3,12
1921,0,2,12
1921,0,4,12
1921,0,17,12
1921,0,7,12
1921,0,17,12
1921,0,3,12
2401,0,2,12
2401,0,4,12
2401,0,17,12
2401,0,7,12
2401,0,17,12
2401,0,3,12
1801,0,6,13
1801,0,2,13
1801,0,9,13
1801,0,2,13
1801,0,5,13
1801,0,1,13
1801,0,12,13
1801,0,9,13
1861,0,6,13
1861,0,2,13
1861,0,9,13
1861,0,10,13
1861,0,2,13
1861,0,5,13
1861,0,1,13
1861,0,2,13
1861,0,9,13
1921,0,6,13
1921,0,2,13
1921,0,9,13
1921,0,2,13
1921,0,5,13
1921,0,1,13
1921,0,2,13
1921,0,9,13
2401,0,6,13
2401,0,2,13
2401,0,9,13
2401,0,2,13
2401,0,5,13
2401,0,1,13
2401,0,2,13
2401,0,9,13
1801,0,4,14
1801,0,3,14
1801,0,2,14
1801,0,1,14
1801,0,1,14
1801,0,3,14
1801,0,6,14
1861,0,4,14
1861,0,3,14
1861,0,2,14
1861,0,1,14
1861,0,1,14
1861,0,3,14
1861,0,6,14
1921,0,4,14
1921,0,3,14
1921,0,2,14
1921,0,1,14
1921,0,1,14
1921,0,3,14
1921,0,6,14
2401,0,4,14
2401,0,3,14
2401,0,2,14
2401,0,1,14
2401,0,1,14
2401,0,3,14
2401,0,6,14
1801,0,1,15
1801,0,4,15
1801,0,3,15
