time,fold,size,id
1801,0,101,1
1801,0,39,1
1801,0,90,1
1801,0,17,1
1801,0,44,1
1801,0,127,1
1801,0,51,1
1801,0,3,1
1801,0,105,1
1801,0,185,1
1801,0,31,1
1801,0,46,1
1801,0,145,1
1801,0,2,1
1801,0,53,1
1801,0,67,1
1801,0,157,1
1801,0,23,1
1801,0,69,1
1801,0,40,1
1801,0,94,1
1801,0,10,1
1801,0,9,1
1801,0,8,1
1801,0,38,1
1801,0,248,1
1801,0,12,1
1801,0,7,1
1801,0,5,1
1801,0,7,1
1801,0,115,1
1801,0,127,1
1801,0,88,1
1801,0,24,1
1801,0,97,1
1801,0,99,1
1801,0,35,1
1801,0,112,1
1801,0,53,1
1801,0,79,1
1801,0,20,1
1801,0,72,1
1801,0,13,1
1801,0,64,1
1801,0,41,1
1801,0,16,1
1801,0,63,1
1801,0,19,1
1801,0,55,1
1801,0,47,1
1801,0,13,1
1801,0,50,1
1801,0,13,1
1801,0,3,1
1801,0,26,1
1801,0,101,1
1801,0,74,1
1801,0,17,1
1801,0,46,1
1801,0,21,1
1801,0,41,1
1801,0,261,1
1801,0,2,1
1861,0,101,1
1861,0,39,1
1861,0,90,1
1861,0,17,1
1861,0,44,1
1861,0,127,1
1861,0,51,1
1861,0,3,1
1861,0,105,1
1861,0,185,1
1861,0,31,1
1861,0,46,1
1861,0,145,1
1861,0,2,1
1861,0,53,1
1861,0,67,1
1861,0,157,1
1861,0,23,1
1861,0,69,1
1861,0,40,1
1861,0,94,1
1861,0,10,1
1861,0,9,1
1861,0,8,1
1861,0,38,1
1861,0,248,1
1861,0,12,1
1861,0,7,1
1861,0,5,1
1861,0,7,1
1861,0,115,1
1861,0,127,1
1861,0,88,1
1861,0,24,1
1861,0,97,1
1861,0,99,1
1861,0,35,1
1861,0,112,1
1861,0,53,1
1861,0,79,1
1861,0,20,1
1861,0,72,1
1861,0,13,1
1861,0,64,1
1861,0,41,1
1861,0,16,1
1861,0,63,1
1861,0,19,1
1861,0,55,1
1861,0,47,1
1861,0,13,1
1861,0,50,1
1861,0,36,1
1861,0,26,1
1861,0,101,1
1861,0,74,1
1861,0,17,1
1861,0,46,1
1861,0,21,1
1861,0,41,1
1861,0,261,1
1861,0,2,1
1921,0,101,1
1921,0,39,1
1921,0,90,1
1921,0,17,1
1921,0,44,1
1921,0,127,1
1921,0,51,1
1921,0,3,1
1921,0,105,1
1921,0,185,1
1921,0,31,1
1921,0,46,1
1921,0,145,1
1921,0,2,1
1921,0,53,1
1921,0,67,1
1921,0,157,1
1921,0,23,1
1921,0,69,1
1921,0,40,1
1921,0,94,1
1921,0,10,1
1921,0,9,1
1921,0,8,1
1921,0,38,1
1921,0,248,1
1921,0,12,1
1921,0,7,1
1921,0,5,1
1921,0,7,1
1921,0,115,1
1921,0,127,1
1921,0,88,1
1921,0,24,1
1921,0,97,1
