time,fold,size,id
1801,0,65,1
1801,0,80,1
1801,0,37,1
1801,0,137,1
1801,0,278,1
1801,0,66,1
1801,0,157,1
1861,0,65,1
1861,0,80,1
1861,0,37,1
1861,0,137,1
1861,0,278,1
1861,0,66,1
1861,0,157,1
1921,0,65,1
1921,0,80,1
1921,0,37,1
1921,0,137,1
1921,0,278,1
1921,0,66,1
1921,0,157,1
2401,0,65,1
2401,0,80,1
2401,0,37,1
2401,0,137,1
2401,0,278,1
2401,0,30,1
2401,0,6,1
2401,0,157,1
1801,0,101,2
1801,0,148,2
1801,0,154,2
1801,0,115,2
1801,0,71,2
1801,0,139,2
1801,0,39,2
1801,0,23,2
1861,0,101,2
1861,0,148,2
1861,0,154,2
1861,0,115,2
1861,0,71,2
1861,0,139,2
1861,0,39,2
1861,0,23,2
1921,0,101,2
1921,0,148,2
1921,0,154,2
1921,0,115,2
1921,0,71,2
1921,0,139,2
1921,0,39,2
1921,0,23,2
2401,0,279,2
2401,0,154,2
2401,0,115,2
2401,0,71,2
2401,0,139,2
2401,0,39,2
2401,0,23,2
1801,0,44,3
1801,0,399,3
1801,0,244,3
1801,0,223,3
1861,0,44,3
1861,0,399,3
1861,0,244,3
1861,0,223,3
1921,0,44,3
1921,0,409,3
1921,0,244,3
1921,0,223,3
2401,0,44,3
2401,0,399,3
2401,0,244,3
2401,0,223,3
1801,0,76,4
1801,0,152,4
1801,0,103,4
1801,0,63,4
1801,0,34,4
1801,0,146,4
1801,0,143,4
1801,0,83,4
1861,0,76,4
1861,0,152,4
1861,0,113,4
1861,0,63,4
1861,0,34,4
1861,0,146,4
1861,0,143,4
1861,0,83,4
1921,0,76,4
1921,0,285,4
1921,0,63,4
1921,0,34,4
1921,0,146,4
1921,0,143,4
1921,0,83,4
2401,0,76,4
2401,0,285,4
2401,0,63,4
2401,0,34,4
2401,0,309,4
2401,0,83,4
1801,0,68,5
1801,0,237,5
1801,0,67,5
1801,0,16,5
1801,0,67,5
1801,0,73,5
1801,0,11,5
1801,0,62,5
1801,0,129,5
1861,0,68,5
1861,0,237,5
1861,0,67,5
1861,0,16,5
1861,0,67,5
1861,0,73,5
1861,0,11,5
1861,0,62,5
1861,0,129,5
1921,0,68,5
1921,0,237,5
1921,0,67,5
1921,0,16,5
1921,0,67,5
1921,0,73,5
1921,0,11,5
1921,0,62,5
1921,0,129,5
2401,0,68,5
2401,0,237,5
2401,0,67,5
2401,0,16,5
2401,0,67,5
2401,0,73,5
2401,0,11,5
2401,0,62,5
2401,0,20,5
2401,0,79,5
1801,0,50,6
1801,0,90,6
1801,0,60,6
1801,0,483,6
1801,0,21,6
1801,0,7,6
1801,0,109,6
1861,0,50,6
1861,0,90,6
1861,0,60,6
1861,0,483,6
1861,0,21,6
1861,0,7,6
1861,0,109,6
1921,0,50,6
1921,0,90,6
1921,0,60,6
1921,0,483,6
1921,0,21,6
1921,0,7,6
