time,fold,size,id
1801,0,44,1
1801,0,68,1
1801,0,76,1
1801,0,16,1
1801,0,15,1
1801,0,23,1
1801,0,11,1
1801,0,14,1
1801,0,52,1
1801,0,12,1
1801,0,20,1
1801,0,6,1
1801,0,83,1
1861,0,44,1
1861,0,68,1
1861,0,76,1
1861,0,16,1
1861,0,15,1
1861,0,23,1
1861,0,11,1
1861,0,14,1
1861,0,52,1
1861,0,12,1
1861,0,20,1
1861,0,6,1
1861,0,83,1
1921,0,44,1
1921,0,68,1
1921,0,76,1
1921,0,16,1
1921,0,15,1
1921,0,23,1
1921,0,11,1
1921,0,14,1
1921,0,52,1
1921,0,12,1
1921,0,20,1
1921,0,6,1
1921,0,83,1
2401,0,44,1
2401,0,68,1
2401,0,76,1
2401,0,16,1
2401,0,15,1
2401,0,23,1
2401,0,11,1
2401,0,14,1
2401,0,52,1
2401,0,12,1
2401,0,20,1
2401,0,6,1
2401,0,83,1
1801,0,22,2
1801,0,10,2
1801,0,50,2
1801,0,175,2
1801,0,34,2
1801,0,19,2
1801,0,73,2
1801,0,156,2
1801,0,21,2
1861,0,22,2
1861,0,10,2
1861,0,50,2
1861,0,175,2
1861,0,34,2
1861,0,19,2
1861,0,73,2
1861,0,156,2
1861,0,21,2
1921,0,22,2
1921,0,10,2
1921,0,50,2
1921,0,175,2
1921,0,34,2
1921,0,19,2
1921,0,73,2
1921,0,156,2
1921,0,21,2
2401,0,22,2
2401,0,10,2
2401,0,50,2
2401,0,175,2
2401,0,34,2
2401,0,19,2
2401,0,73,2
2401,0,156,2
2401,0,21,2
1801,0,111,3
1801,0,24,3
1801,0,6,3
1801,0,18,3
1801,0,44,3
1801,0,57,3
1801,0,19,3
1801,0,88,3
1801,0,20,3
1801,0,29,3
1801,0,27,3
1801,0,27,3
1861,0,111,3
1861,0,24,3
1861,0,6,3
1861,0,18,3
1861,0,44,3
1861,0,57,3
1861,0,19,3
1861,0,88,3
1861,0,20,3
1861,0,29,3
1861,0,27,3
1861,0,27,3
1921,0,111,3
1921,0,24,3
1921,0,6,3
1921,0,18,3
1921,0,44,3
1921,0,57,3
1921,0,19,3
1921,0,88,3
1921,0,20,3
1921,0,29,3
1921,0,27,3
1921,0,27,3
2401,0,111,3
2401,0,24,3
2401,0,6,3
2401,0,18,3
2401,0,44,3
2401,0,57,3
2401,0,19,3
2401,0,88,3
2401,0,20,3
2401,0,29,3
2401,0,27,3
2401,0,27,3
1801,0,67,4
1801,0,80,4
1801,0,42,4
1801,0,20,4
1801,0,2,4
1801,0,80,4
1801,0,9,4
1801,0,119,4
1801,0,14,4
1801,0,14,4
1801,0,53,4
1861,0,67,4
1861,0,80,4
1861,0,42,4
1861,0,20,4
1861,0,2,4
1861,0,80,4
1861,0,9,4
1861,0,119,4
1861,0,14,4
1861,0,14,4
1861,0,53,4
1921,0,67,4
1921,0,80,4
1921,0,42,4
1921,0,42,4
1921,0,80,4
1921,0,9,4
1921,0,119,4
1921,0,34,4
1921,0,14,4
1921,0,53,4
2401,0,67,4
2401,0,80,4
2401,0,42,4
2401,0,42,4
2401,0,109,4
2401,0,119,4
2401,0,34,4
2401,0,14,4
2401,0,53,4
1801,0,111,5
1801,0,99,5
1801,0,50,5
1801,0,88,5
1801,0,73,5
1801,0,60,5
1801,0,28,5
1801,0,5,5
1801,0,46,5
1861,0,111,5
1861,0,99,5
1861,0,50,5
1861,0,88,5
1861,0,73,5
1861,0,60,5
1861,0,28,5
1861,0,5,5
1861,0,46,5
1921,0,111,5
1921,0,99,5
1921,0,50,5
1921,0,88,5
1921,0,73,5
1921,0,60,5
1921,0,28,5
1921,0,5,5
1921,0,46,5
2401,0,111,5
2401,0,99,5
2401,0,50,5
2401,0,88,5
2401,0,73,5
2401,0,60,5
2401,0,28,5
2401,0,5,5
2401,0,46,5
1801,0,48,6
1801,0,112,6
1801,0,268,6
1801,0,37,6
1801,0,164,6
1801,0,21,6
1861,0,48,6
1861,0,112,6
1861,0,268,6
1861,0,37,6
1861,0,164,6
1861,0,21,6
1921,0,48,6
1921,0,112,6
1921,0,268,6
1921,0,37,6
1921,0,164,6
1921,0,21,6
2401,0,48,6
2401,0,112,6
2401,0,268,6
2401,0,37,6
2401,0,164,6
2401,0,21,6
1801,0,14,7
1801,0,142,7
1801,0,10,7
1801,0,25,7
1801,0,15,7
1801,0,17,7
1801,0,40,7
1801,0,47,7
1801,0,33,7
1801,0,59,7
1801,0,41,7
1801,0,27,7
1861,0,14,7
1861,0,142,7
1861,0,10,7
1861,0,25,7
1861,0,15,7
1861,0,17,7
1861,0,40,7
1861,0,47,7
1861,0,33,7
1861,0,59,7
1861,0,41,7
1861,0,27,7
1921,0,14,7
1921,0,142,7
1921,0,10,7
1921,0,25,7
1921,0,15,7
1921,0,17,7
1921,0,40,7
1921,0,47,7
1921,0,33,7
1921,0,59,7
1921,0,41,7
1921,0,27,7
2401,0,14,7
2401,0,142,7
2401,0,10,7
2401,0,25,7
2401,0,15,7
2401,0,17,7
2401,0,40,7
2401,0,47,7
2401,0,33,7
2401,0,59,7
2401,0,41,7
2401,0,27,7
1801,0,6,8
1801,0,12,8
1801,0,19,8
1801,0,55,8
1801,0,13,8
1801,0,15,8
1801,0,3,8
1801,0,5,8
1801,0,43,8
1801,0,33,8
1801,0,40,8
1801,0,5,8
1801,0,77,8
1801,0,33,8
1801,0,21,8
1861,0,6,8
1861,0,12,8
1861,0,19,8
1861,0,55,8
1861,0,13,8
1861,0,15,8
1861,0,3,8
1861,0,5,8
1861,0,43,8
1861,0,33,8
1861,0,40,8
1861,0,5,8
1861,0,77,8
1861,0,33,8
1861,0,21,8
1921,0,6,8
1921,0,12,8
1921,0,19,8
1921,0,55,8
1921,0,13,8
1921,0,15,8
1921,0,3,8
1921,0,5,8
1921,0,43,8
1921,0,33,8
1921,0,40,8
1921,0,5,8
1921,0,77,8
1921,0,33,8
1921,0,21,8
2401,0,6,8
2401,0,12,8
2401,0,19,8
2401,0,55,8
2401,0,13,8
2401,0,15,8
2401,0,3,8
2401,0,5,8
2401,0,43,8
2401,0,33,8
2401,0,40,8
2401,0,5,8
2401,0,77,8
2401,0,33,8
2401,0,21,8
1801,0,88,9
1801,0,46,9
1801,0,55,9
1801,0,12,9
1801,0,114,9
1801,0,1,9
1801,0,3,9
1801,0,14,9
1801,0,91,9
1801,0,29,9
1801,0,47,9
1861,0,88,9
1861,0,46,9
1861,0,55,9
1861,0,12,9
1861,0,114,9
1861,0,1,9
1861,0,3,9
1861,0,14,9
1861,0,91,9
1861,0,29,9
1861,0,47,9
1921,0,88,9
1921,0,46,9
1921,0,55,9
1921,0,12,9
1921,0,114,9
1921,0,1,9
1921,0,3,9
1921,0,14,9
1921,0,91,9
1921,0,29,9
1921,0,47,9
2401,0,88,9
2401,0,46,9
2401,0,55,9
2401,0,12,9
2401,0,114,9
2401,0,1,9
2401,0,3,9
2401,0,14,9
2401,0,91,9
2401,0,29,9
2401,0,47,9
1801,0,107,10
1801,0,11,10
1801,0,10,10
1801,0,28,10
1801,0,8,10
1801,0,72,10
1801,0,44,10
1801,0,63,10
1801,0,57,10
1801,0,76,10
1801,0,24,10
1861,0,107,10
1861,0,11,10
1861,0,10,10
1861,0,28,10
1861,0,8,10
1861,0,72,10
1861,0,44,10
1861,0,63,10
1861,0,57,10
1861,0,76,10
1861,0,24,10
1921,0,107,10
1921,0,11,10
1921,0,10,10
1921,0,28,10
1921,0,8,10
1921,0,72,10
1921,0,44,10
1921,0,63,10
1921,0,57,10
1921,0,76,10
1921,0,24,10
2401,0,107,10
2401,0,11,10
2401,0,10,10
2401,0,28,10
2401,0,8,10
2401,0,72,10
2401,0,44,10
2401,0,63,10
2401,0,57,10
2401,0,76,10
2401,0,24,10
1801,4,2,11
1801,4,71,11
1801,4,70,11
1801,4,17,11
1801,4,433,11
1801,4,8,11
1801,4,29,11
1861,4,2,11
1861,4,71,11
1861,4,70,11
1861,4,17,11
1861,4,34,11
1861,4,369,11
1861,4,8,11
1861,4,29,11
1921,4,2,11
1921,4,34,11
1921,4,7,11
1921,4,70,11
1921,4,17,11
1921,4,34,11
1921,4,369,11
1921,4,8,11
1921,4,29,11
2401,4,2,11
2401,4,34,11
2401,4,7,11
2401,4,70,11
2401,4,17,11
2401,4,34,11
2401,4,67,11
2401,4,9,11
2401,4,37,11
2401,4,11,11
2401,4,12,11
2401,4,1,11
2401,4,12,11
2401,4,20,11
2401,4,8,11
2401,4,29,11
1801,4,80,12
1801,4,78,12
1801,4,29,12
1801,4,68,12
1801,4,16,12
1801,4,95,12
1801,4,34,12
1801,4,115,12
1801,4,45,12
1861,4,80,12
1861,4,78,12
1861,4,29,12
1861,4,68,12
1861,4,16,12
1861,4,95,12
1861,4,34,12
1861,4,115,12
1861,4,45,12
1921,4,80,12
1921,4,78,12
1921,4,29,12
1921,4,68,12
1921,4,16,12
1921,4,95,12
1921,4,34,12
1921,4,115,12
1921,4,45,12
2401,4,1,12
2401,4,16,12
2401,4,3,12
2401,4,78,12
2401,4,29,12
2401,4,68,12
2401,4,16,12
2401,4,28,12
2401,4,11,12
2401,4,6,12
2401,4,34,12
2401,4,40,12
2401,4,8,12
2401,4,17,12
2401,4,45,12
1801,4,119,13
1801,4,8,13
1801,4,21,13
1801,4,152,13
1801,4,112,13
1801,4,10,13
1801,4,177,13
1801,4,1,13
1861,4,119,13
1861,4,8,13
1861,4,21,13
1861,4,66,13
1861,4,56,13
1861,4,112,13
1861,4,10,13
1861,4,177,13
1861,4,1,13
1921,4,119,13
1921,4,8,13
1921,4,21,13
1921,4,66,13
1921,4,3,13
1921,4,9,13
1921,4,4,13
1921,4,112,13
1921,4,10,13
1921,4,177,13
1921,4,1,13
2401,4,52,13
2401,4,6,13
2401,4,1,13
2401,4,8,13
2401,4,21,13
2401,4,66,13
2401,4,3,13
2401,4,23,13
2401,4,2,13
2401,4,80,13
2401,4,10,13
2401,4,28,13
2401,4,140,13
1801,4,102,14
1801,4,66,14
1801,4,8,14
1801,4,45,14
1801,4,19,14
1801,4,68,14
1801,4,1,14
1801,4,12,14
1801,4,108,14
1801,4,27,14
1801,4,2,14
1801,4,12,14
1861,4,102,14
1861,4,66,14
1861,4,8,14
1861,4,45,14
1861,4,19,14
1861,4,43,14
1861,4,5,14
1861,4,1,14
1861,4,12,14
1861,4,23,14
1861,4,55,14
1861,4,27,14
1861,4,2,14
1861,4,12,14
1921,4,52,14
1921,4,20,14
1921,4,66,14
1921,4,8,14
1921,4,45,14
1921,4,19,14
1921,4,43,14
1921,4,5,14
1921,4,1,14
1921,4,12,14
1921,4,23,14
1921,4,55,14
1921,4,27,14
1921,4,2,14
1921,4,12,14
2401,4,52,14
2401,4,20,14
2401,4,42,14
2401,4,4,14
2401,4,8,14
2401,4,10,14
2401,4,5,14
2401,4,19,14
2401,4,6,14
2401,4,7,14
2401,4,5,14
2401,4,1,14
2401,4,12,14
2401,4,23,14
2401,4,55,14
2401,4,1,14
2401,4,6,14
2401,4,2,14
2401,4,12,14
1801,4,131,15
1801,4,7,15
1801,4,145,15
1801,4,14,15
1801,4,59,15
1801,4,18,15
1801,4,55,15
1801,4,49,15
1801,4,46,15
1801,4,6,15
1861,4,131,15
1861,4,7,15
1861,4,145,15
1861,4,14,15
1861,4,59,15
1861,4,18,15
1861,4,55,15
1861,4,49,15
1861,4,46,15
1861,4,6,15
1921,4,131,15
1921,4,7,15
1921,4,145,15
1921,4,14,15
1921,4,59,15
1921,4,18,15
1921,4,55,15
1921,4,49,15
1921,4,46,15
1921,4,6,15
2401,4,131,15
2401,4,7,15
2401,4,14,15
2401,4,25,15
2401,4,16,15
2401,4,14,15
2401,4,5,15
2401,4,24,15
2401,4,18,15
2401,4,1,15
2401,4,24,15
2401,4,49,15
2401,4,46,15
2401,4,6,15
1801,4,177,16
1801,4,75,16
1801,4,21,16
1801,4,51,16
1801,4,14,16
1801,4,25,16
1801,4,73,16
1801,4,93,16
1801,4,31,16
1861,4,18,16
1861,4,129,16
1861,4,75,16
1861,4,21,16
1861,4,51,16
1861,4,14,16
1861,4,25,16
1861,4,73,16
1861,4,93,16
1861,4,31,16
1921,4,18,16
1921,4,6,16
1921,4,93,16
1921,4,75,16
1921,4,21,16
1921,4,51,16
1921,4,14,16
1921,4,25,16
1921,4,73,16
1921,4,93,16
1921,4,31,16
2401,4,18,16
2401,4,6,16
2401,4,33,16
2401,4,30,16
2401,4,15,16
2401,4,30,16
2401,4,21,16
2401,4,8,16
2401,4,13,16
2401,4,14,16
2401,4,25,16
2401,4,3,16
2401,4,40,16
2401,4,57,16
2401,4,6,16
2401,4,9,16
2401,4,2,16
1801,4,2,17
1801,4,17,17
1801,4,40,17
1801,4,105,17
1801,4,30,17
1801,4,143,17
1801,4,200,17
1801,4,8,17
1801,4,15,17
1861,4,2,17
1861,4,17,17
1861,4,40,17
1861,4,105,17
1861,4,30,17
1861,4,143,17
1861,4,200,17
1861,4,8,17
1861,4,15,17
1921,4,2,17
1921,4,17,17
1921,4,40,17
1921,4,105,17
1921,4,30,17
1921,4,119,17
1921,4,4,17
1921,4,200,17
1921,4,8,17
1921,4,15,17
2401,4,2,17
2401,4,17,17
2401,4,4,17
2401,4,6,17
2401,4,81,17
2401,4,4,17
2401,4,10,17
2401,4,25,17
2401,4,36,17
2401,4,22,17
2401,4,24,17
2401,4,28,17
2401,4,64,17
2401,4,4,17
2401,4,8,17
2401,4,15,17
1801,4,78,18
1801,4,42,18
1801,4,1,18
1801,4,48,18
1801,4,28,18
1801,4,236,18
1801,4,15,18
1801,4,110,18
1801,4,2,18
1861,4,78,18
1861,4,42,18
1861,4,1,18
1861,4,48,18
1861,4,28,18
1861,4,236,18
1861,4,15,18
1861,4,110,18
1861,4,2,18
1921,4,78,18
1921,4,42,18
1921,4,1,18
1921,4,48,18
1921,4,28,18
1921,4,236,18
1921,4,15,18
1921,4,80,18
1921,4,2,18
2401,4,56,18
2401,4,2,18
2401,4,20,18
2401,4,2,18
2401,4,1,18
2401,4,26,18
2401,4,2,18
2401,4,28,18
2401,4,44,18
2401,4,38,18
2401,4,70,18
2401,4,4,18
2401,4,15,18
2401,4,15,18
2401,4,35,18
2401,4,2,18
1801,4,48,19
1801,4,10,19
1801,4,98,19
1801,4,122,19
1801,4,30,19
1801,4,212,19
1801,4,70,19
1861,4,48,19
1861,4,10,19
1861,4,98,19
1861,4,122,19
1861,4,30,19
1861,4,212,19
1861,4,70,19
1921,4,48,19
1921,4,10,19
1921,4,68,19
1921,4,122,19
1921,4,3,19
1921,4,7,19
1921,4,212,19
1921,4,70,19
2401,4,48,19
2401,4,10,19
2401,4,68,19
2401,4,16,19
2401,4,16,19
2401,4,10,19
2401,4,3,19
2401,4,7,19
2401,4,68,19
2401,4,65,19
2401,4,9,19
2401,4,70,19
1801,4,18,20
1801,4,4,20
1801,4,57,20
1801,4,88,20
