fraction_exposure,fold,id
0.8028,0,1
0.769,0,2
0.7176,0,3
0.731,0,4
0.7074,0,5
0.7428,0,6
0.75,0,7
0.7378,0,8
0.7608,0,9
0.7618,0,10
0.7966,0,11
0.7166,0,12
0.7928,0,13
0.734,0,14
0.7338,0,15
0.7578,0,16
0.7202,0,17
0.7872,0,18
0.7472,0,19
0.7826,0,20
0.7384,0,21
0.7342,0,22
0.7902,0,23
0.7204,0,24
0.7792,0,25
0.6986,0,26
0.7994,0,27
0.7572,0,28
0.7236,0,29
0.7626,0,30
0.7704,0,31
0.798,0,32
0.786,0,33
0.7308,0,34
0.78,0,35
0.7284,0,36
0.7254,0,37
0.7252,0,38
0.7494,0,39
0.6986,0,40
0.7788,0,41
0.7366,0,42
0.7646,0,43
0.7414,0,44
0.737,0,45
0.8038,0,46
0.7718,0,47
0.7566,0,48
0.7726,0,49
0.778,0,50
0.7538,0,51
0.6788,0,52
0.7924,0,53
0.7412,0,54
0.7802,0,55
0.7566,0,56
0.7666,0,57
0.7958,0,58
0.8122,0,59
0.763,0,60
0.7608,0,61
0.7394,0,62
0.7302,0,63
0.7504,0,64
0.8524,0,65
0.806,0,66
0.7384,0,67
0.7762,0,68
0.8018,0,69
0.7484,0,70
0.7194,0,71
0.7758,0,72
0.7696,0,73
0.7336,0,74
0.7346,0,75
0.7234,0,76
0.7172,0,77
0.86,0,78
0.785,0,79
0.796,0,80
0.7926,0,81
0.756,0,82
0.765,0,83
0.737,0,84
0.811,0,85
0.7782,0,86
0.746,0,87
0.8092,0,88
0.749,0,89
0.7334,0,90
0.7008,0,91
0.785,0,92
0.7538,0,93
0.7436,0,94
0.7202,0,95
0.756,0,96
0.8124,0,97
0.7888,0,98
0.8112,0,99
0.777,0,100
0.652,1,101
0.717,1,102
0.7392,1,103
0.7318,1,104
0.6672,1,105
0.6976,1,106
0.738,1,107
0.7238,1,108
0.7224,1,109
0.66,1,110
0.7086,1,111
0.694,1,112
0.7694,1,113
0.6986,1,114
0.7366,1,115
0.7184,1,116
0.6598,1,117
0.695,1,118
0.6952,1,119
0.6826,1,120
0.7414,1,121
0.7368,1,122
0.7532,1,123
0.6598,1,124
0.6848,1,125
0.6856,1,126
0.7242,1,127
0.7256,1,128
0.6806,1,129
0.7148,1,130
0.6996,1,131
0.6658,1,132
0.6892,1,133
0.6062,1,134
0.6934,1,135
0.7402,1,136
0.7314,1,137
0.6824,1,138
0.7274,1,139
0.7426,1,140
0.6854,1,141
0.7564,1,142
0.6582,1,143
0.6872,1,144
0.7098,1,145
0.6598,1,146
0.6882,1,147
0.6962,1,148
0.7338,1,149
0.6986,1,150
0.7326,1,151
0.7242,1,152
0.8034,1,153
0.7082,1,154
0.6866,1,155
0.6848,1,156
0.7434,1,157
0.5984,1,158
0.619,1,159
0.6904,1,160
0.6442,1,161
0.6908,1,162
0.751,1,163
0.712,1,164
0.7356,1,165
0.7288,1,166
0.7268,1,167
0.7038,1,168
0.725,1,169
0.684,1,170
0.7344,1,171
0.7226,1,172
0.6636,1,173
0.63,1,174
0.6576,1,175
0.6474,1,176
0.6984,1,177
0.7008,1,178
0.719,1,179
0.766,1,180
0.7626,1,181
0.7034,1,182
0.7292,1,183
0.6826,1,184
0.736,1,185
0.6992,1,186
0.6694,1,187
0.7554,1,188
0.732,1,189
0.7,1,190
0.6786,1,191
0.7276,1,192
0.7228,1,193
0.7164,1,194
0.701,1,195
0.7336,1,196
0.7166,1,197
0.7158,1,198
0.7202,1,199
0.7106,1,200
0.5192,4,201
0.5968,4,202
0.5874,4,203
0.6378,4,204
0.528,4,205
0.5804,4,206
0.5136,4,207
0.5932,4,208
0.55,4,209
0.6176,4,210
0.543,4,211
0.5784,4,212
0.5442,4,213
0.5828,4,214
0.5826,4,215
0.5442,4,216
0.5594,4,217
0.5766,4,218
0.5422,4,219
0.5662,4,220
0.5574,4,221
0.5822,4,222
0.5862,4,223
0.6396,4,224
0.5522,4,225
0.581,4,226
0.538,4,227
0.5892,4,228
0.5522,4,229
0.5312,4,230
0.5426,4,231
0.57,4,232
0.6308,4,233
0.6176,4,234
0.5692,4,235
0.576,4,236
0.557,4,237
0.6088,4,238
0.5636,4,239
0.6412,4,240
0.572,4,241
0.6028,4,242
0.5086,4,243
0.4988,4,244
0.5242,4,245
0.5622,4,246
0.595,4,247
0.6158,4,248
0.5338,4,249
0.56,4,250
0.5798,4,251
0.5302,4,252
0.593,4,253
0.544,4,254
0.5772,4,255
0.5812,4,256
0.5946,4,257
0.553,4,258
0.5826,4,259
0.5946,4,260
0.528,4,261
0.4942,4,262
0.56,4,263
0.4936,4,264
0.5876,4,265
0.5768,4,266
0.6502,4,267
0.57,4,268
0.588,4,269
0.611,4,270
0.5758,4,271
0.5618,4,272
0.5496,4,273
0.5732,4,274
0.6404,4,275
0.5378,4,276
0.626,4,277
0.5572,4,278
0.6436,4,279
0.5942,4,280
0.6016,4,281
0.5096,4,282
0.5722,4,283
0.6114,4,284
0.5474,4,285
0.539,4,286
0.5942,4,287
0.5732,4,288
0.6086,4,289
0.535,4,290
0.5556,4,291
0.5716,4,292
0.5402,4,293
0.5536,4,294
0.5388,4,295
0.5628,4,296
0.5688,4,297
0.531,4,298
0.61,4,299
0.613,4,300
0.3654,10,301
0.4052,10,302
0.404,10,303
0.409,10,304
0.3992,10,305
0.4632,10,306
0.4264,10,307
0.3902,10,308
0.3836,10,309
0.4722,10,310
0.4736,10,311
0.371,10,312
0.452,10,313
0.4718,10,314
0.3848,10,315
0.3838,10,316
0.3812,10,317
0.3934,10,318
0.334,10,319
0.4474,10,320
0.3322,10,321
0.4376,10,322
0.3924,10,323
0.4368,10,324
0.3932,10,325
0.3784,10,326
0.4172,10,327
0.4256,10,328
0.4238,10,329
0.391,10,330
0.354,10,331
0.4162,10,332
0.4242,10,333
0.3816,10,334
0.3294,10,335
0.4028,10,336
0.384,10,337
0.4206,10,338
0.4048,10,339
0.4566,10,340
0.4132,10,341
0.385,10,342
0.3512,10,343
0.418,10,344
0.4402,10,345
0.3992,10,346
0.3946,10,347
0.417,10,348
0.395,10,349
0.4198,10,350
0.3734,10,351
0.39,10,352
0.4224,10,353
0.4116,10,354
0.4002,10,355
0.4124,10,356
0.4444,10,357
0.4742,10,358
0.3872,10,359
0.4348,10,360
0.4144,10,361
0.432,10,362
0.3754,10,363
0.4312,10,364
0.4362,10,365
0.5424,10,366
0.4584,10,367
0.3294,10,368
0.3784,10,369
0.424,10,370
0.4316,10,371
0.4712,10,372
0.4314,10,373
0.3582,10,374
0.3798,10,375
0.3856,10,376
0.44,10,377
0.375,10,378
0.4048,10,379
0.3824,10,380
0.3424,10,381
0.415,10,382
0.4204,10,383
0.3612,10,384
0.391,10,385
0.4236,10,386
0.3256,10,387
0.3968,10,388
0.3536,10,389
0.377,10,390
0.4272,10,391
0.4194,10,392
0.3578,10,393
0.368,10,394
0.444,10,395
0.3934,10,396
0.3862,10,397
0.4044,10,398
0.4918,10,399
0.485,10,400
0.2234,25,401
0.2394,25,402
0.179,25,403
0.1742,25,404
0.2286,25,405
0.2066,25,406
0.1908,25,407
0.207,25,408
0.1794,25,409
0.1738,25,410
0.21,25,411
0.1946,25,412
0.184,25,413
0.2098,25,414
0.2326,25,415
0.1778,25,416
0.2684,25,417
0.198,25,418
0.1974,25,419
0.2144,25,420
0.2172,25,421
0.1612,25,422
0.2126,25,423
0.1456,25,424
0.2364,25,425
0.188,25,426
0.1964,25,427
0.1772,25,428
0.2186,25,429
0.1772,25,430
0.1644,25,431
0.2006,25,432
0.219,25,433
0.2072,25,434
0.203,25,435
0.2362,25,436
0.1704,25,437
0.1986,25,438
0.219,25,439
0.1896,25,440
0.2518,25,441
0.1606,25,442
0.1798,25,443
0.2022,25,444
0.2008,25,445
0.2266,25,446
0.2814,25,447
0.2352,25,448
0.1828,25,449
0.206,25,450
0.207,25,451
0.2244,25,452
0.2164,25,453
0.2228,25,454
0.2064,25,455
0.2216,25,456
0.2096,25,457
0.2542,25,458
0.139,25,459
0.2414,25,460
0.2748,25,461
0.2044,25,462
0.2126,25,463
0.188,25,464
0.162,25,465
0.1578,25,466
0.211,25,467
0.2112,25,468
0.2126,25,469
0.2136,25,470
0.2644,25,471
0.2162,25,472
0.2714,25,473
0.198,25,474
0.1284,25,475
0.2024,25,476
0.2514,25,477
0.192,25,478
0.2004,25,479
0.1832,25,480
0.1738,25,481
0.2464,25,482
0.2216,25,483
0.2172,25,484
0.1892,25,485
0.1636,25,486
0.2208,25,487
0.2208,25,488
0.2522,25,489
0.203,25,490
0.1894,25,491
0.152,25,492
0.2188,25,493
0.1998,25,494
0.1916,25,495
0.2454,25,496
0.155,25,497
0.2178,25,498
0.178,25,499
0.222,25,500
0.0888,50,501
0.0938,50,502
0.1086,50,503
0.1154,50,504
0.1602,50,505
0.111,50,506
0.068,50,507
0.0838,50,508
0.1118,50,509
0.1064,50,510
0.0882,50,511
0.1236,50,512
0.0988,50,513
0.11,50,514
0.0964,50,515
0.1112,50,516
0.101,50,517
0.0838,50,518
0.0924,50,519
0.0482,50,520
0.1312,50,521
0.0934,50,522
0.1284,50,523
0.1002,50,524
0.0606,50,525
0.1122,50,526
0.1164,50,527
0.0874,50,528
0.0928,50,529
0.0896,50,530
0.1238,50,531
0.1026,50,532
0.0906,50,533
0.0754,50,534
0.0898,50,535
0.0958,50,536
0.0956,50,537
0.0866,50,538
0.0988,50,539
0.109,50,540
0.1152,50,541
0.11,50,542
0.105,50,543
0.1196,50,544
0.1022,50,545
0.1054,50,546
0.1082,50,547
0.1624,50,548
0.0726,50,549
0.1012,50,550
0.0824,50,551
0.0942,50,552
0.0666,50,553
0.084,50,554
0.1208,50,555
0.079,50,556
0.114,50,557
0.094,50,558
0.0906,50,559
0.0872,50,560
0.1004,50,561
0.1136,50,562
0.1024,50,563
0.102,50,564
0.1028,50,565
0.0922,50,566
0.086,50,567
0.1084,50,568
0.076,50,569
0.1122,50,570
0.0868,50,571
0.0968,50,572
0.096,50,573
0.095,50,574
0.1564,50,575
0.0846,50,576
0.103,50,577
0.0542,50,578
0.1064,50,579
0.098,50,580
0.0604,50,581
0.1152,50,582
0.1086,50,583
0.0938,50,584
0.1148,50,585
0.0982,50,586
0.094,50,587
0.101,50,588
0.0846,50,589
0.0844,50,590
0.0952,50,591
0.0884,50,592
0.1126,50,593
0.0782,50,594
0.1002,50,595
0.0966,50,596
0.1426,50,597
0.1056,50,598
0.1086,50,599
0.1124,50,600
0.0376,100,601
0.0336,100,602
0.0778,100,603
0.0396,100,604
0.056,100,605
0.0414,100,606
0.0506,100,607
0.0502,100,608
0.0404,100,609
0.0274,100,610
0.0258,100,611
0.0592,100,612
0.0786,100,613
0.0486,100,614
0.0656,100,615
0.044,100,616
0.0632,100,617
0.0406,100,618
0.0356,100,619
0.0446,100,620
0.0542,100,621
0.058,100,622
0.0488,100,623
0.0566,100,624
0.0684,100,625
0.044,100,626
0.0572,100,627
0.0854,100,628
0.09,100,629
0.0694,100,630
0.048,100,631
0.0316,100,632
0.0632,100,633
0.0668,100,634
0.054,100,635
0.0354,100,636
0.0388,100,637
0.0476,100,638
0.06,100,639
0.0444,100,640
0.0428,100,641
0.0506,100,642
0.054,100,643
0.063,100,644
0.0348,100,645
0.0468,100,646
0.046,100,647
0.0408,100,648
0.0454,100,649
0.0586,100,650
0.0572,100,651
0.0796,100,652
0.0256,100,653
0.0552,100,654
0.0502,100,655
0.0514,100,656
0.0416,100,657
0.063,100,658
0.032,100,659
0.0234,100,660
0.062,100,661
0.0378,100,662
0.033,100,663
0.0278,100,664
0.0668,100,665
0.0372,100,666
0.0646,100,667
0.0518,100,668
0.0514,100,669
0.0448,100,670
0.049,100,671
0.0592,100,672
0.054,100,673
0.0686,100,674
0.0452,100,675
0.0534,100,676
0.0484,100,677
0.091,100,678
0.0722,100,679
0.0376,100,680
0.0544,100,681
0.0424,100,682
0.0378,100,683
0.0382,100,684
0.0678,100,685
0.0616,100,686
0.0518,100,687
0.0448,100,688
0.047,100,689
0.0232,100,690
0.0452,100,691
0.0522,100,692
0.0372,100,693
0.0582,100,694
0.0384,100,695
0.0558,100,696
0.0296,100,697
0.0484,100,698
0.063,100,699
0.0422,100,700
0.034,200,701
0.0194,200,702
0.0432,200,703
0.0348,200,704
0.0312,200,705
0.0192,200,706
0.0352,200,707
0.031,200,708
0.0432,200,709
0.0152,200,710
0.0192,200,711
0.02,200,712
0.032,200,713
0.0236,200,714
0.012,200,715
0.0282,200,716
0.0384,200,717
0.0134,200,718
0.0326,200,719
0.0282,200,720
0.0228,200,721
0.0274,200,722
0.0266,200,723
0.0318,200,724
0.0234,200,725
0.0476,200,726
0.041,200,727
0.0346,200,728
0.0314,200,729
0.0192,200,730
0.0188,200,731
0.0314,200,732
0.0234,200,733
0.035,200,734
0.019,200,735
0.0306,200,736
0.032,200,737
0.038,200,738
0.056,200,739
0.0392,200,740
0.0194,200,741
0.0222,200,742
0.0262,200,743
0.03,200,744
0.0266,200,745
0.0236,200,746
0.0462,200,747
0.0428,200,748
0.024,200,749
0.0394,200,750
0.024,200,751
0.0212,200,752
0.0388,200,753
0.0148,200,754
0.0162,200,755
0.0304,200,756
0.0158,200,757
0.0414,200,758
0.0386,200,759
0.0118,200,760
0.043,200,761
0.035,200,762
0.0188,200,763
0.0206,200,764
0.0388,200,765
0.0308,200,766
0.0266,200,767
0.0388,200,768
0.019,200,769
0.0112,200,770
0.0262,200,771
0.0372,200,772
0.011,200,773
0.0498,200,774
0.0344,200,775
0.0228,200,776
0.041,200,777
0.0232,200,778
0.0234,200,779
0.0188,200,780
0.0306,200,781
0.0228,200,782
0.0226,200,783
0.0308,200,784
0.0404,200,785
0.0398,200,786
0.0202,200,787
0.0456,200,788
0.0188,200,789
0.028,200,790
0.031,200,791
0.0306,200,792
0.0312,200,793
0.0266,200,794
0.0274,200,795
0.0498,200,796
0.0244,200,797
0.0396,200,798
0.0186,200,799
0.0436,200,800
