time,fold,size,id
1801,0,3,1
1801,0,9,1
1801,0,3,1
1801,0,1,1
1801,0,5,1
1801,0,5,1
1801,0,9,1
1801,0,3,1
1801,0,6,1
1801,0,2,1
1861,0,3,1
1861,0,9,1
1861,0,3,1
1861,0,1,1
1861,0,5,1
1861,0,5,1
1861,0,9,1
1861,0,3,1
1861,0,6,1
1861,0,2,1
1921,0,3,1
1921,0,9,1
1921,0,3,1
1921,0,1,1
1921,0,5,1
1921,0,5,1
1921,0,9,1
1921,0,3,1
1921,0,6,1
1921,0,2,1
2401,0,3,1
2401,0,9,1
2401,0,3,1
2401,0,1,1
2401,0,5,1
2401,0,5,1
2401,0,9,1
2401,0,3,1
2401,0,6,1
2401,0,2,1
1801,0,16,2
1801,0,1,2
1801,0,1,2
1801,0,11,2
1801,0,2,2
1801,0,1,2
1801,0,5,2
1801,0,7,2
1801,0,2,2
1861,0,16,2
1861,0,1,2
1861,0,1,2
1861,0,21,2
1861,0,2,2
1861,0,1,2
1861,0,5,2
1861,0,7,2
1861,0,2,2
1921,0,16,2
1921,0,1,2
1921,0,1,2
1921,0,11,2
1921,0,2,2
1921,0,1,2
1921,0,15,2
1921,0,7,2
1921,0,2,2
2401,0,16,2
2401,0,1,2
2401,0,1,2
2401,0,11,2
2401,0,2,2
2401,0,1,2
2401,0,5,2
2401,0,7,2
2401,0,2,2
1801,0,14,3
1801,0,3,3
1801,0,7,3
1801,0,1,3
1801,0,7,3
1801,0,5,3
1801,0,13,3
1801,0,2,3
1861,0,14,3
1861,0,3,3
1861,0,7,3
1861,0,1,3
1861,0,7,3
1861,0,5,3
1861,0,13,3
1861,0,2,3
1921,0,14,3
1921,0,3,3
1921,0,7,3
1921,0,1,3
1921,0,7,3
1921,0,5,3
1921,0,13,3
1921,0,2,3
2401,0,14,3
2401,0,3,3
2401,0,7,3
2401,0,1,3
2401,0,7,3
2401,0,5,3
2401,0,13,3
2401,0,2,3
1801,0,15,4
1801,0,6,4
1801,0,1,4
1801,0,3,4
1801,0,6,4
1801,0,10,4
1801,0,2,4
1801,0,17,4
1861,0,15,4
1861,0,6,4
1861,0,1,4
1861,0,3,4
1861,0,6,4
1861,0,10,4
1861,0,2,4
1861,0,17,4
1921,0,15,4
1921,0,6,4
1921,0,1,4
1921,0,3,4
1921,0,6,4
1921,0,10,4
1921,0,2,4
1921,0,17,4
2401,0,15,4
2401,0,6,4
2401,0,1,4
2401,0,3,4
2401,0,6,4
2401,0,10,4
2401,0,2,4
2401,0,17,4
1801,0,1,5
1801,0,8,5
1801,0,13,5
1801,0,3,5
1801,0,11,5
1801,0,1,5
1801,0,3,5
1861,0,1,5
1861,0,8,5
1861,0,13,5
1861,0,3,5
1861,0,11,5
1861,0,1,5
1861,0,3,5
1921,0,1,5
1921,0,8,5
1921,0,13,5
1921,0,3,5
1921,0,11,5
1921,0,11,5
1921,0,3,5
2401,0,1,5
2401,0,8,5
2401,0,23,5
2401,0,3,5
2401,0,11,5
2401,0,1,5
2401,0,3,5
1801,0,1,6
1801,0,2,6
1801,0,6,6
1801,0,3,6
