para,error
0.5,7.283993721008301
0.6,3.6200709342956543
0.7,2.0871288776397705
0.8,0.9878294467926025
0.9,0.7552204132080078
1.0,1.0407168865203857
1.1,1.6354961395263672
1.2,2.251211643218994
1.3,2.65596342086792
1.4,3.1586639881134033
1.5,3.7198657989501953
