para,error
0.5,131.29010009765625
1.0,12.544733047485352
1.5,7.915027618408203
2.0,5.611097812652588
2.5,5.657952308654785
3.0,5.919157028198242
3.5,12.825340270996094
4.0,32.28076171875
4.5,59.664390563964844
5.0,91.92477416992188
5.5,127.02234649658203
6.0,163.5828094482422
6.5,200.6768035888672
7.0,237.6765594482422
7.5,274.1612243652344
8.0,309.8531494140625
8.5,344.57440185546875
9.0,378.217041015625
9.5,410.721923828125
10.0,442.0643005371094
